zip_code,total,white,black,indigenous,asian,latino,other,multiracial,white_percent
92243,49425,5898,881,38,986,41104,18,480,0.11933232169954476
92249,7960,164,0,0,117,7679,0,0,0.020603015075376884
92250,8645,2417,92,0,4,5944,0,182,0.2795835743204164
92251,22496,3601,1462,117,377,16386,59,424,0.16007290184921763
92252,8874,5914,53,38,260,2031,0,545,0.6664412891593419
92253,39435,23251,703,15,1153,13398,53,862,0.58960314441486
92254,12491,393,0,0,0,12098,0,0,0.03146265311023937
92256,3105,2511,10,0,8,553,0,23,0.808695652173913
92257,1770,884,29,8,12,783,0,54,0.4994350282485876
92258,435,152,40,0,0,243,0,0,0.34942528735632183
92259,197,190,0,0,0,7,0,0,0.9644670050761421
92260,33834,20540,637,46,1449,10530,83,528,0.6070816338594314
92262,27561,15382,1823,111,1041,8364,26,701,0.5581074707013534
92264,19778,13674,285,128,1180,4081,26,374,0.6913742542218627
92266,97,97,0,0,0,0,0,0,1.0
92267,0,0,0,0,0,0,0,0,
92268,505,463,0,0,0,42,0,0,0.9168316831683169
92270,17876,15175,224,53,618,1566,4,204,0.8489035578429179
92273,1661,124,0,0,0,1475,0,62,0.07465382299819386
92274,19326,1490,95,167,21,17491,0,62,0.07709820966573527
92275,2174,791,58,8,0,1305,0,12,0.3638454461821527
92276,7803,2879,130,18,80,4681,0,15,0.368960656157888
92277,24028,14316,1887,249,784,5219,59,1409,0.5958048942899951
92278,4162,2548,378,23,210,859,12,108,0.6122056703507929
92280,16,0,16,0,0,0,0,0,0.0
92281,2249,199,62,25,0,1945,0,18,0.08848377056469542
92282,1233,565,142,6,72,446,0,2,0.4582319545823195
92283,2287,430,15,886,29,801,0,126,0.1880192391779624
92284,25850,18046,1346,288,520,4603,279,740,0.6981044487427466
92285,2556,2008,30,88,46,361,0,23,0.7856025039123631
92301,32801,5374,5811,12,565,19971,47,1021,0.16383646840035365
92304,21,7,0,0,0,14,0,0,0.3333333333333333
92305,519,437,1,0,0,76,0,5,0.8420038535645472
92307,38583,21487,2965,116,935,12115,0,949,0.5569032993805562
92308,40285,21620,2894,74,1137,13785,18,752,0.5366761822018121
92309,742,234,0,0,29,477,0,2,0.31536388140161725
92310,9337,4467,1441,22,713,2160,80,449,0.47841919246010495
92311,33962,11465,4015,276,823,15509,30,1328,0.33758318120252045
92313,12432,4838,685,7,700,5875,8,315,0.38915701415701415
92314,11997,9079,72,0,190,2415,28,213,0.7567725264649495
92315,5282,3835,66,17,54,1191,0,19,0.7260507383566831
92316,30231,3705,1048,29,298,24594,344,179,0.12255631636399722
92320,8364,5835,93,37,95,2167,0,137,0.6976327116212339
92321,1214,783,0,0,0,380,20,15,0.6449752883031301
92322,696,565,0,0,0,118,0,13,0.8117816091954023
92324,58854,10049,4156,90,2763,40771,36,650,0.1707445543208618
92325,8019,6128,129,38,123,1396,0,205,0.7641850604813568
92327,544,461,0,19,0,64,0,0,0.8474264705882353
92328,292,193,17,31,0,33,0,18,0.660958904109589
92332,3,3,0,0,0,0,0,0,1.0
92333,217,205,0,0,0,12,0,0,0.9447004608294931
92335,99079,9274,4617,48,1768,81815,85,653,0.0936020751117795
92336,92306,17707,10388,193,8760,51888,244,2754,0.19182935020475375
92337,39074,4468,3855,66,2451,27387,72,775,0.1143471362031018
92338,0,0,0,0,0,0,0,0,
92339,1171,978,0,0,18,136,0,21,0.8351836037574722
92341,231,231,0,0,0,0,0,0,1.0
92342,7058,4506,417,19,213,1614,0,239,0.6384244828563332
92344,22259,8890,1814,857,752,9727,0,219,0.39938901118648634
92345,81094,30548,3292,246,1115,44510,100,1099,0.37669864601573483
92346,60320,21360,6221,261,5155,25761,136,1407,0.3541114058355438
92347,1372,679,36,0,0,630,0,27,0.49489795918367346
92352,6601,5211,63,37,156,864,66,204,0.7894258445690047
92354,20963,6580,2105,22,6324,5347,41,517,0.3138863712254925
92356,5995,4113,113,124,64,1311,0,270,0.686071726438699
92358,1069,664,0,5,5,371,0,18,0.6211412535079514
92359,8710,5020,315,25,360,2613,24,229,0.5763490241102182
92363,5356,3127,84,640,86,1206,16,172,0.583831217326363
92364,0,0,0,0,0,0,0,0,
92365,2601,1706,233,14,152,406,0,90,0.6559015763168012
92368,937,410,3,0,0,496,0,28,0.4375667022411953
92371,16721,9662,683,0,513,5678,0,52,0.577836253812571
92372,5763,3575,31,43,108,1904,0,102,0.6203366302273121
92373,35149,22091,2296,172,2332,7066,64,1128,0.6284958320293608
92374,41452,17851,2129,151,3447,16190,216,1114,0.4306426710412043
92376,85857,7559,9654,172,1603,65623,59,1075,0.08804174382985662
92377,20370,3254,2390,6,582,13589,70,470,0.15974472263132056
92378,154,46,0,0,0,108,0,0,0.2987012987012987
92382,5006,4105,124,0,42,491,0,225,0.8200159808230124
92384,24,24,0,0,0,0,0,0,1.0
92385,296,255,0,0,16,25,0,0,0.8614864864864865
92386,1992,1507,0,28,8,449,0,0,0.7565261044176707
92389,133,129,0,0,0,4,0,0,0.9699248120300752
92391,3227,2165,19,0,45,840,0,158,0.6709017663464518
92392,57648,15193,8125,74,1698,29930,126,2431,0.26354773799611436
92394,36017,6213,6940,143,1529,20235,59,712,0.17250187411500126
92395,41384,14572,6434,29,1205,18369,24,731,0.35211676010052195
92397,4853,3850,0,21,17,804,0,161,0.7933237172882753
92398,1588,973,53,0,0,525,0,37,0.6127204030226701
92399,54335,32445,800,91,1165,18236,0,896,0.5971289224256925
92401,1885,196,524,0,52,1107,0,6,0.1039787798408488
92404,58738,11338,9236,50,1824,34372,174,1592,0.19302666076475195
92405,29897,5130,4188,130,479,19286,165,499,0.17158912265444692
92407,64225,14141,6617,137,3387,38167,65,1463,0.2201790579992215
92408,15788,2098,1593,40,2317,9304,32,404,0.13288573600202686
92410,48660,3730,5279,87,1074,37402,16,1072,0.07665433621043978
92411,26437,806,3341,0,1001,20746,100,264,0.03048757423308242
92501,21975,6625,1271,37,823,12246,40,902,0.3014789533560865
92503,94029,26654,3851,164,6112,55541,102,1527,0.2834657392931968
92504,57004,19596,3722,379,2615,29516,83,1074,0.34376534980001405
92505,49705,11622,2461,68,3815,29940,63,1364,0.23381953525802232
92506,46172,25172,2102,164,2061,14802,32,1809,0.5451788963007883
92507,57347,14294,4558,267,6912,29305,87,1861,0.24925453816241477
92508,38360,17372,2781,83,3483,12847,386,1271,0.45286757038581854
92509,80480,18186,1918,337,2488,56168,75,1087,0.22596918489065607
92518,1145,698,137,0,38,240,0,32,0.6096069868995633
92530,54710,18580,1637,98,1347,31604,91,1318,0.33960884664595137
92532,22248,9120,1191,0,1556,8347,108,1607,0.4099244875943905
92536,2811,2080,8,0,0,692,0,31,0.7399501956599075
92539,3775,2508,1,90,157,751,0,225,0.6643708609271524
92543,36962,14050,3314,219,448,18143,47,665,0.3801201233699475
92544,47275,25582,1725,347,934,16856,91,1591,0.5411316763617133
92545,40732,19872,2476,248,1738,14706,66,1532,0.487871943435137
92548,7577,2794,37,32,33,4336,0,70,0.36874752540583344
92549,2644,2325,0,0,34,261,0,23,0.8793494704992436
92551,33670,4532,6185,65,1913,20164,36,675,0.1346005346005346
92553,74925,8982,11963,282,3387,49085,43,837,0.11987987987987989
92555,42264,8974,8473,62,3358,19721,48,938,0.21233200832860116
92557,51551,12762,8922,83,2767,25364,89,1346,0.24756066807627397
92561,1577,1092,6,57,15,375,0,32,0.6924540266328472
92562,64222,37290,3302,63,4329,15912,197,2829,0.5806421475506836
92563,60651,27658,4322,501,6269,17476,87,3945,0.45601886201381675
92567,10205,3734,100,25,338,5840,9,142,0.36589906908378245
92570,59324,11797,3781,358,1052,41784,10,541,0.19885712359247523
92571,54512,5884,6224,50,2229,39169,173,783,0.10793953624889932
92582,16695,5349,1264,192,1122,8146,29,593,0.32039532794249775
92583,32051,10921,2254,402,720,16846,11,782,0.3407381984961468
92584,49317,23479,3037,135,3369,17036,37,2059,0.47608329784861203
92585,21714,7933,1439,27,689,10998,18,566,0.3653403334254398
92586,19351,12073,940,107,860,4896,29,442,0.6238954059221745
92587,17157,11196,165,35,306,5227,0,194,0.652561636649764
92590,3951,1940,92,6,264,1567,0,82,0.49101493292837256
92591,40396,21693,1754,314,3117,11426,36,2026,0.5370086147143281
92592,80135,46115,3017,421,8297,18590,190,3311,0.5754664004492419
92595,31541,15547,1584,105,1717,11677,96,725,0.4929139849719413
92596,25363,13007,1122,88,2639,7574,0,884,0.5128336553246856
92602,24962,7710,544,0,12461,2238,34,1879,0.3088694816120503
92603,20206,11006,17,13,7059,1403,5,703,0.5446896961298624
92604,28580,13855,438,95,8890,3705,137,1450,0.48477956613016093
92606,23129,9042,854,15,9670,2079,137,1094,0.39093778373470534
92610,11895,6783,151,15,3028,1462,9,389,0.5702395964691047
92612,31166,15168,698,0,11276,3091,30,895,0.486684207148816
92614,25930,12686,300,0,8958,2824,91,1057,0.48924026224450445
92617,16942,6303,249,36,5916,3699,89,645,0.37203399834730255
92618,29921,13612,853,79,12313,2040,137,882,0.4549313191404031
92620,46966,15743,1001,0,24944,3144,187,1933,0.3351999318656049
92624,6454,4599,151,26,187,1355,0,136,0.7125813449023861
92625,12187,9797,78,29,728,1208,0,332,0.8038893903339625
92626,51133,27221,1641,92,7387,12955,184,1447,0.5323567950247394
92627,61996,29703,271,55,2432,27589,217,1262,0.47911155558423124
92629,26797,20586,145,70,825,4598,68,505,0.7682203231705041
92630,61081,33387,1362,152,8101,15839,164,1907,0.5466020530115748
92637,16330,12684,105,0,2632,755,13,130,0.7767299448867115
92646,55598,39082,515,82,6143,7390,241,1934,0.7029389546386561
92647,61285,32216,892,506,7269,18076,77,1958,0.5256751244186996
92648,47701,31967,515,56,4772,8479,141,1652,0.6701536655416029
92649,33513,22876,281,86,4076,4573,95,1456,0.6826007817861726
92651,24612,20740,200,31,1200,1777,27,549,0.8426783682756379
92653,29028,16981,264,85,4232,6347,13,982,0.5849869091911258
92655,9257,1240,0,0,4973,2800,0,120,0.13395268445500702
92656,52335,31771,1348,189,8151,8339,482,2037,0.6070698385401739
92657,9768,7104,0,28,1560,555,0,521,0.7272727272727273
92660,35935,29469,277,0,3013,2574,67,497,0.8200640044524836
92661,3419,3006,0,0,22,221,0,170,0.8792044457443697
92662,2863,2693,0,0,19,132,10,9,0.9406217254628012
92663,22408,17552,155,87,1143,2644,73,662,0.7832916815423063
92672,34605,24437,130,44,990,7972,90,861,0.7061696286663777
92673,30553,23052,218,42,1218,4157,11,1482,0.7544921938925802
92675,36548,20997,15,227,1066,13402,332,463,0.5745047608624275
92676,2156,1689,15,0,90,310,0,52,0.7833951762523191
92677,65645,44600,1213,115,5984,10974,97,2550,0.6794119887272451
92678,532,410,0,0,21,80,0,21,0.7706766917293233
92679,32819,24158,438,3,3174,3786,47,1160,0.7360979920168196
92683,91613,22831,664,265,43597,22002,47,2016,0.24921135646687698
92688,45105,27943,728,0,5597,9071,164,1547,0.619510032147212
92691,49471,32975,515,57,4297,9345,46,2097,0.666552121444887
92692,48851,33095,704,74,5184,7444,54,2266,0.6774682196884404
92694,25906,17010,490,0,2821,4439,0,1100,0.656604647571991
92701,51317,2644,333,59,2039,45926,18,270,0.05152288715240563
92703,71245,3507,484,29,10944,55787,38,341,0.04922450698294617
92704,89993,7821,707,53,15427,65057,226,586,0.08690675941462114
92705,47515,22878,711,184,4089,18583,43,950,0.4814900557718615
92706,36684,5982,178,135,2889,26974,35,301,0.16306836768073274
92707,61667,5950,565,57,4261,50166,64,347,0.09648596494073006
92708,57675,26306,431,87,18901,9968,112,1712,0.45610749891634156
92780,62017,18668,1472,161,9220,30460,60,1721,0.3010142380315075
92782,23174,8499,390,206,8972,4001,26,1055,0.36674721670838006
92801,66657,11451,2212,90,11545,40017,11,1209,0.17178990953688283
92802,42583,8890,583,43,6010,26201,0,575,0.20876875748538148
92804,86220,21556,2200,195,19687,39846,266,1679,0.250011598237068
92805,73043,9825,1031,95,5779,55291,41,651,0.13450980929041798
92806,40296,10595,719,26,5508,22542,77,735,0.262929323009728
92807,35284,19897,490,68,5306,8579,0,878,0.5639099875297585
92808,20427,11478,507,0,4427,2959,65,982,0.5619033631957703
92821,37642,18028,544,107,6570,11385,80,928,0.47893310663620425
92823,3769,1027,64,0,1558,861,5,254,0.27248607057574953
92831,36533,15130,810,57,6842,12523,13,1037,0.41414611447184735
92832,25601,7705,836,7,2389,13844,5,766,0.30096480606226317
92833,53227,12611,1206,104,18257,19437,73,1335,0.23692862644898266
92835,23464,11421,472,12,6707,3782,40,986,0.48674565291510397
92840,56256,11526,634,98,17894,25210,118,678,0.20488481228668942
92841,34031,7059,292,224,14315,11290,71,641,0.20742852105433282
92843,45211,4487,172,156,19702,20050,0,375,0.09924575877551924
92844,23585,3208,236,63,14438,5303,38,287,0.1360186559253763
92845,17276,10500,387,32,2578,3046,0,687,0.6077795786061588
92860,26822,15394,1044,51,964,8395,32,911,0.5739318469912759
92861,5872,4027,148,0,1073,503,22,99,0.6857970027247956
92865,20643,9785,199,114,2621,7697,6,221,0.4740105604805503
92866,15760,8930,140,17,492,5953,59,169,0.5666243654822335
92867,44868,21061,672,95,5004,16821,26,992,0.46939912632611214
92868,27232,8805,737,75,3224,13910,18,374,0.3233328437132785
92869,36298,16867,309,92,4303,13593,26,1081,0.4646812496556284
92870,53690,22847,529,25,8914,19938,125,1296,0.4255354814676849
92879,46487,13266,2608,81,5428,23780,10,1100,0.28537010346978725
92880,66557,16051,4627,227,15847,26846,119,2667,0.24116171101461906
92881,34466,16289,1847,24,4259,10962,88,891,0.47261068879475426
92882,71024,25427,1966,142,6406,34793,299,1726,0.3580057445370579
92883,32549,15752,2190,30,3330,10050,23,1150,0.48394727948631294
92886,49644,30679,383,43,8320,8208,60,1896,0.6179800177262106
92887,20529,12022,309,17,3861,3430,16,874,0.5856105996395343
93001,33765,17336,200,232,665,14642,24,597,0.5134310676736266
93003,51041,30509,774,228,2462,15329,157,1527,0.5977351540918086
93004,30218,16922,544,13,1254,10609,123,747,0.5599973525713151
93010,44761,25114,1045,127,3928,13001,111,1435,0.5610687875605996
93012,35714,23624,770,92,3446,6308,25,1429,0.6614772918183346
93013,16603,9050,34,71,574,6611,0,263,0.5450822140577004
93015,17487,3998,21,39,103,13278,0,35,0.22862698004231716
93021,37093,21612,393,76,2641,11423,64,770,0.5826436254818969
93022,7154,4924,0,73,86,1868,0,203,0.6882862734134749
93023,20168,15060,16,26,278,4284,14,465,0.7467274890916303
93030,60582,6397,1518,249,4239,47526,13,604,0.10559242019081576
93033,83103,5036,1516,256,6020,69341,23,702,0.06059949700973491
93035,28258,13017,909,112,1834,11636,59,656,0.46064831198244743
93036,46328,7897,1196,45,3315,32961,0,854,0.17045847003971681
93040,1980,130,7,8,20,1802,0,13,0.06565656565656566
93041,24351,7202,1281,108,1263,12849,56,1401,0.29575787441994167
93042,104,27,4,0,0,67,0,6,0.25961538461538464
93043,163,0,0,0,0,163,0,0,0.0
93060,33837,6604,68,70,574,26103,0,400,0.19517096669326478
93063,56637,35130,776,196,4923,13487,25,1991,0.6202659039144023
93064,0,0,0,0,0,0,0,0,
93065,72211,43875,779,44,6602,18771,178,1921,0.6075944108238357
93066,3082,1656,31,0,84,1298,0,6,0.5373134328358209
93067,690,499,29,0,33,67,31,31,0.7231884057971014
93101,32157,13337,442,85,1237,16395,26,628,0.4147464004726809
93103,20827,8956,417,60,457,10622,0,315,0.43001872569261057
93105,25808,19480,221,112,793,4723,25,419,0.754804711717297
93108,11345,9854,50,14,373,865,0,189,0.8685764654032614
93109,11583,8455,202,26,497,1949,0,454,0.7299490632823966
93110,16777,10260,419,14,1077,4620,0,387,0.6115515288788222
93111,18441,11933,262,34,1121,4740,8,343,0.6470907217612928
93117,57268,28440,1130,59,7429,18207,50,1921,0.4966124188028218
93201,1314,271,0,41,4,990,0,8,0.20624048706240486
93202,3570,725,172,40,203,2347,0,83,0.2030812324929972
93203,22106,1426,205,47,36,20298,44,28,0.06450737356373835
93204,13590,1624,770,126,99,10708,4,254,0.11949963208241354
93205,1630,1030,16,47,0,508,0,29,0.6319018404907976
93206,1978,376,74,9,1,1480,0,38,0.19009100101112233
93207,252,233,0,0,2,13,0,4,0.9246031746031746
93208,74,74,0,0,0,0,0,0,1.0
93210,18617,5636,1022,155,406,10857,34,442,0.30273406026749744
93212,24861,4610,2321,272,241,16863,30,482,0.18543099633964844
93215,55494,3189,2405,126,6300,42809,12,535,0.0574656719645367
93218,1068,150,0,5,0,909,0,4,0.1404494382022472
93219,10266,224,104,0,703,9163,0,40,0.021819598675238652
93220,381,249,0,0,0,132,0,0,0.6535433070866141
93221,15109,7999,111,33,152,6501,0,292,0.529419551260838
93222,1542,1413,0,36,47,32,0,14,0.9163424124513618
93223,10699,1222,238,9,13,9211,0,6,0.11421628189550426
93224,432,380,0,8,1,30,0,13,0.8796296296296297
93225,4886,3658,0,22,121,942,0,143,0.748669668440442
93226,211,208,3,0,0,0,0,0,0.985781990521327
93230,66109,26724,2875,232,2477,32398,53,1260,0.40424147998003296
93234,6865,165,0,0,0,6700,0,0,0.02403495994173343
93235,4014,659,0,0,37,3305,0,13,0.16417538614848032
93238,1550,1412,0,0,28,77,0,0,0.9109677419354839
93239,1704,28,15,0,0,1661,0,0,0.01643192488262911
93240,6489,5932,12,58,0,409,0,78,0.9141624287255355
93241,17233,619,0,5,108,16473,0,22,0.03591945685603203
93242,3748,972,0,0,81,2692,0,3,0.25933831376734257
93243,1736,659,0,29,171,876,0,1,0.37960829493087556
93244,396,366,0,0,0,26,0,4,0.9242424242424242
93245,37502,15834,2710,454,2310,14146,241,1608,0.4222174817343075
93247,18676,2649,58,92,209,15453,0,215,0.14183979438852
93249,2277,43,0,0,0,2234,0,0,0.018884497145366712
93250,14824,672,147,42,1,13766,20,160,0.04533189422558014
93251,236,119,2,0,9,106,0,0,0.5042372881355932
93252,3437,1063,93,29,179,1922,0,151,0.3092813500145476
93254,685,211,7,0,4,442,0,21,0.30802919708029197
93255,675,608,0,13,0,41,0,13,0.9007407407407407
93256,6092,437,79,0,0,5559,0,17,0.07173342087984241
93257,75715,20508,514,1263,2721,49117,581,857,0.27085782209601794
93258,2650,236,0,0,576,1827,0,11,0.0890566037735849
93260,199,90,62,0,0,0,0,47,0.45226130653266333
93261,3221,17,0,0,130,3054,0,20,0.005277864017385905
93262,74,0,15,0,14,14,0,31,0.0
93263,20346,3150,302,32,67,16694,0,96,0.15482158655263933
93265,3290,2832,16,25,0,317,11,89,0.8607902735562311
93266,1271,302,0,14,0,955,0,0,0.23760818253343824
93267,6817,1614,0,0,10,5181,0,12,0.23676103858002054
93268,17643,9946,210,39,225,6728,0,482,0.5637363260216517
93270,5654,785,254,14,28,4525,23,17,0.13883975946232754
93271,2001,1699,0,32,24,184,0,53,0.8490754622688655
93272,4117,766,0,0,0,3300,0,51,0.18605780908428468
93274,72264,24906,1981,440,1403,42334,25,1103,0.34465293922284956
93276,216,175,0,2,0,33,0,6,0.8101851851851852
93277,52526,25664,1116,295,1800,22613,23,975,0.4885961238243917
93280,27572,3348,1718,85,179,21911,9,296,0.12142753518061802
93283,2339,1980,0,92,0,123,43,101,0.8465156049593844
93285,1700,1634,0,0,0,52,0,14,0.9611764705882353
93286,10169,2292,40,2,17,7707,0,111,0.22539089389320482
93287,115,109,0,0,6,0,0,0,0.9478260869565217
93291,56298,18085,715,299,3782,31836,220,1111,0.32123698888059965
93292,39089,16648,420,283,1346,19404,0,986,0.42589986952851183
93301,11555,5167,965,47,488,4395,0,493,0.44716572912159236
93304,51891,10825,5890,399,1307,32527,57,879,0.20861035632383265
93305,38793,6750,1920,335,378,28952,27,406,0.17400046400123734
93306,69660,21607,2052,107,1907,42637,149,1105,0.31017800746482915
93307,84667,9775,6009,468,1592,65747,148,802,0.11545230136889224
93308,54497,38861,1092,628,792,11501,56,1567,0.7130851239517771
93309,59492,23467,5665,105,2421,26151,82,1423,0.3944563974988234
93311,45512,20035,2069,321,7354,14790,21,900,0.44021357004746003
93312,58102,36089,1017,264,4458,14648,28,1553,0.6211318026918179
93313,49006,12885,3864,63,5270,25949,5,946,0.2629269885320165
93314,26197,16348,445,228,2072,6601,0,452,0.6240409207161125
93401,28684,21680,306,0,1149,4604,0,945,0.7558220610793474
93402,15636,12416,50,137,499,1926,15,593,0.7940649782553083
93405,35642,22813,2571,200,3105,5807,24,1102,0.640059480388306
93410,0,0,0,0,0,0,0,0,
93420,30022,22566,53,161,1650,4773,12,807,0.7516487908866831
93422,33270,25826,339,22,682,5642,0,700,0.7762548842801322
93424,867,820,0,0,0,0,0,47,0.9457900807381776
93426,1988,1477,40,40,6,366,0,59,0.7429577464788732
93427,5662,3426,129,32,54,1882,0,139,0.6050865418580007
93428,6309,4733,31,0,147,1284,6,108,0.7501981296560469
93429,140,47,5,0,0,88,0,0,0.3357142857142857
93430,3214,2716,4,8,106,344,9,27,0.8450528935905414
93432,953,768,0,10,0,138,0,37,0.8058761804826863
93433,13484,7835,253,91,782,3787,0,585,0.5810590329279146
93434,7252,634,7,42,196,6302,0,71,0.08742415885273028
93436,55914,22499,2712,274,1514,26454,28,2175,0.4023858067746897
93437,3483,1822,277,28,158,779,0,419,0.5231122595463681
93440,1507,941,0,6,78,482,0,0,0.6244193762441937
93441,1099,836,40,0,15,146,0,21,0.7606915377616015
93442,11092,8880,144,95,195,1587,0,191,0.8005769924269744
93444,19317,11183,301,64,399,7066,0,304,0.5789201221721799
93445,8164,2632,0,0,232,5193,0,107,0.32239098481136697
93446,44515,28151,822,114,725,14034,19,650,0.632393575199371
93449,7984,6910,157,13,124,548,0,232,0.8654809619238477
93450,988,123,0,0,8,857,0,0,0.12449392712550607
93451,4184,2160,11,6,40,1899,0,63,0.5162523900573613
93452,552,260,0,0,8,279,0,5,0.47101449275362317
93453,3170,2947,6,0,0,154,0,63,0.9296529968454259
93454,38980,10544,471,74,2010,25313,30,482,0.27049769112365313
93455,43898,25824,407,109,1899,14363,72,1140,0.5882728142512187
93458,56722,5934,325,33,2541,47476,21,334,0.10461549310673107
93460,4798,3558,21,185,94,578,14,346,0.7415589829095457
93461,1447,896,58,0,4,446,0,22,0.6192121630960609
93463,7905,5485,15,142,151,1877,54,181,0.693864642631246
93465,8995,7288,17,89,72,1331,21,177,0.8102279043913285
93501,5134,2056,708,0,15,2192,40,85,0.40046747175691466
93505,13324,5688,2761,72,582,3655,0,556,0.4268988291804263
93510,7594,5716,180,15,114,1378,56,130,0.7526994996049513
93512,352,207,0,101,3,27,0,14,0.5880681818181818
93513,1803,980,0,436,57,279,9,31,0.5435385468663338
93514,13976,9320,130,1225,161,2862,0,255,0.6668574699484832
93516,2314,1509,149,30,83,371,0,172,0.6521175453759723
93517,909,463,7,47,10,258,0,124,0.5093509350935094
93518,949,775,0,40,6,88,0,40,0.8166491043203372
93519,36,36,0,0,0,0,0,0,1.0
93522,35,35,0,0,0,0,0,0,1.0
93523,3366,2386,248,0,41,452,18,221,0.708853238265003
93524,171,106,35,0,15,11,0,0,0.6198830409356725
93526,703,550,1,76,2,65,0,9,0.7823613086770982
93527,2206,2059,16,0,22,97,0,12,0.9333635539437897
93528,127,101,0,0,26,0,0,0,0.7952755905511811
93529,631,533,0,0,0,98,0,0,0.8446909667194928
93530,29,24,0,0,0,5,0,0,0.8275862068965517
93531,369,341,0,0,0,0,28,0,0.924119241192412
93532,2681,2031,32,16,54,504,1,43,0.7575531518090265
93534,38994,12908,8768,89,1529,14540,77,924,0.3310252859414269
93535,73948,20393,15589,96,1998,34168,62,1502,0.2757748688267431
93536,70969,33372,10337,158,3188,21323,107,2383,0.4702334822246333
93541,500,428,5,0,6,61,0,0,0.856
93543,13780,3614,1126,25,199,8451,0,316,0.2622641509433962
93544,1021,748,17,0,0,148,93,15,0.732615083251714
93545,2005,1140,21,172,7,654,0,11,0.5685785536159601
93546,9252,5729,43,41,138,3117,0,184,0.6192174664937311
93549,250,211,10,29,0,0,0,0,0.844
93550,75624,11758,9927,323,1656,50602,214,1086,0.15547974188088437
93551,51023,22946,4834,265,3983,16810,290,1887,0.4497187542872822
93552,41128,5164,5008,98,1566,28628,67,560,0.125559229721844
93553,1882,1270,61,0,0,501,0,50,0.6748140276301806
93554,156,117,0,0,0,39,0,0,0.75
93555,34064,22455,2113,322,1423,6275,0,1439,0.6592003287928605
93558,236,236,0,0,0,0,0,0,1.0
93560,20263,9077,2012,179,694,7100,0,1178,0.447959334748063
93561,34182,22622,1176,145,562,8804,68,733,0.6618103095196303
93562,1620,1285,92,4,7,203,0,29,0.7932098765432098
93563,413,269,41,0,0,72,0,30,0.6513317191283293
93591,6508,1938,721,0,45,3714,0,90,0.29778733866011065
93592,41,41,0,0,0,0,0,0,1.0
93601,1944,1893,0,32,0,6,0,13,0.9737654320987654
93602,4151,3151,22,229,20,622,0,98,0.7590941941700795
93603,138,121,0,0,0,0,0,17,0.8768115942028986
93604,708,534,28,18,9,16,0,103,0.7542372881355932
93605,211,175,0,0,5,16,0,15,0.8293838862559242
93606,849,10,0,27,68,735,0,5,0.011778563015312132
93608,993,26,0,0,0,967,0,0,0.026183282980866064
93609,5689,1382,0,0,120,3999,15,173,0.24292494287220953
93610,23757,8890,2043,409,375,11431,38,478,0.37420549732710356
93611,47988,27471,972,249,5530,12292,150,1244,0.5724556139034759
93612,36062,17229,1236,141,2642,13570,138,911,0.4777605235427874
93614,11255,9783,70,317,98,752,29,197,0.869213682807641
93615,6263,308,0,9,24,5777,0,145,0.049177710362446114
93616,2599,195,0,3,84,2286,0,31,0.07502885725278953
93618,30465,4164,48,33,505,25437,3,270,0.13668143771541114
93619,32958,22100,440,132,3685,5575,101,814,0.670550397475575
93620,9591,2443,227,11,75,6566,19,250,0.2547179647586279
93621,194,140,0,0,0,54,0,0,0.7216494845360825
93622,10632,915,18,0,11,9570,0,118,0.0860609480812641
93623,134,107,0,0,0,0,0,27,0.7985074626865671
93624,1326,122,19,17,25,1143,0,0,0.09200603318250378
93625,7446,1560,15,20,765,4987,0,97,0.20950846091861403
93626,1760,984,0,54,209,482,0,31,0.5590909090909091
93627,77,0,0,0,0,77,0,0,0.0
93628,221,133,0,0,0,0,0,88,0.6018099547511312
93630,19095,3686,2,24,752,14440,123,68,0.19303482587064677
93631,16268,8133,15,33,338,7212,36,497,0.49993852962871893
93633,0,0,0,0,0,0,0,0,
93634,23,11,12,0,0,0,0,0,0.4782608695652174
93635,39969,9846,723,153,1174,27386,0,661,0.2463409142085116
93636,11885,7573,142,62,449,3228,73,353,0.6371897349600336
93637,39952,9300,1089,66,1288,27535,163,497,0.2327793352022427
93638,50626,7122,1304,59,355,41117,0,658,0.14067870264291077
93640,12660,175,237,0,38,12164,0,46,0.01382306477093207
93641,258,215,17,0,0,26,0,0,0.8333333333333334
93643,2935,1931,0,348,1,520,0,135,0.6579216354344123
93644,7854,6248,0,66,317,1015,0,208,0.7955182072829131
93645,207,207,0,0,0,0,0,0,1.0
93646,11195,660,20,19,10,10472,0,5,0.05895489057615007
93647,11215,556,0,11,765,9723,0,160,0.049576460098082926
93648,16228,516,0,0,182,15525,0,5,0.03179689425684003
93650,4170,1001,0,0,213,2819,44,93,0.24004796163069544
93651,1662,1384,0,21,15,224,0,18,0.8327316486161251
93652,280,25,0,3,0,251,0,1,0.08928571428571429
93653,1352,1106,3,58,14,118,0,53,0.8180473372781065
93654,31460,7647,237,23,1138,21552,24,832,0.24307056579783853
93656,7194,1821,56,30,26,5254,0,7,0.25312760633861553
93657,34349,8972,84,117,1581,23432,15,148,0.26120119945267695
93660,4587,352,0,0,0,4235,0,0,0.07673860911270983
93662,30169,4221,97,73,1567,23583,5,613,0.13991183002419702
93664,494,442,0,0,7,10,0,35,0.8947368421052632
93665,943,0,185,0,0,758,0,0,0.0
93666,968,0,0,0,4,964,0,0,0.0
