"B03002_001E","B03002_001M","B03002_002E","B03002_002M","B03002_003E","B03002_003M","B03002_004E","B03002_004M","B03002_005E","B03002_005M","B03002_006E","B03002_006M","B03002_007E","B03002_007M","B03002_008E","B03002_008M","B03002_009E","B03002_009M","B03002_010E","B03002_010M","B03002_011E","B03002_011M","B03002_012E","B03002_012M","B03002_013E","B03002_013M","B03002_014E","B03002_014M","B03002_015E","B03002_015M","B03002_016E","B03002_016M","B03002_017E","B03002_017M","B03002_018E","B03002_018M","B03002_019E","B03002_019M","B03002_020E","B03002_020M","B03002_021E","B03002_021M","GEO_ID","NAME"
"Estimate!!Total","Margin of Error!!Total","Estimate!!Total!!Not Hispanic or Latino","Margin of Error!!Total!!Not Hispanic or Latino","Estimate!!Total!!Not Hispanic or Latino!!White alone","Margin of Error!!Total!!Not Hispanic or Latino!!White alone","Estimate!!Total!!Not Hispanic or Latino!!Black or African American alone","Margin of Error!!Total!!Not Hispanic or Latino!!Black or African American alone","Estimate!!Total!!Not Hispanic or Latino!!American Indian and Alaska Native alone","Margin of Error!!Total!!Not Hispanic or Latino!!American Indian and Alaska Native alone","Estimate!!Total!!Not Hispanic or Latino!!Asian alone","Margin of Error!!Total!!Not Hispanic or Latino!!Asian alone","Estimate!!Total!!Not Hispanic or Latino!!Native Hawaiian and Other Pacific Islander alone","Margin of Error!!Total!!Not Hispanic or Latino!!Native Hawaiian and Other Pacific Islander alone","Estimate!!Total!!Not Hispanic or Latino!!Some other race alone","Margin of Error!!Total!!Not Hispanic or Latino!!Some other race alone","Estimate!!Total!!Not Hispanic or Latino!!Two or more races","Margin of Error!!Total!!Not Hispanic or Latino!!Two or more races","Estimate!!Total!!Not Hispanic or Latino!!Two or more races!!Two races including Some other race","Margin of Error!!Total!!Not Hispanic or Latino!!Two or more races!!Two races including Some other race","Estimate!!Total!!Not Hispanic or Latino!!Two or more races!!Two races excluding Some other race, and three or more races","Margin of Error!!Total!!Not Hispanic or Latino!!Two or more races!!Two races excluding Some other race, and three or more races","Estimate!!Total!!Hispanic or Latino","Margin of Error!!Total!!Hispanic or Latino","Estimate!!Total!!Hispanic or Latino!!White alone","Margin of Error!!Total!!Hispanic or Latino!!White alone","Estimate!!Total!!Hispanic or Latino!!Black or African American alone","Margin of Error!!Total!!Hispanic or Latino!!Black or African American alone","Estimate!!Total!!Hispanic or Latino!!American Indian and Alaska Native alone","Margin of Error!!Total!!Hispanic or Latino!!American Indian and Alaska Native alone","Estimate!!Total!!Hispanic or Latino!!Asian alone","Margin of Error!!Total!!Hispanic or Latino!!Asian alone","Estimate!!Total!!Hispanic or Latino!!Native Hawaiian and Other Pacific Islander alone","Margin of Error!!Total!!Hispanic or Latino!!Native Hawaiian and Other Pacific Islander alone","Estimate!!Total!!Hispanic or Latino!!Some other race alone","Margin of Error!!Total!!Hispanic or Latino!!Some other race alone","Estimate!!Total!!Hispanic or Latino!!Two or more races","Margin of Error!!Total!!Hispanic or Latino!!Two or more races","Estimate!!Total!!Hispanic or Latino!!Two or more races!!Two races including Some other race","Margin of Error!!Total!!Hispanic or Latino!!Two or more races!!Two races including Some other race","Estimate!!Total!!Hispanic or Latino!!Two or more races!!Two races excluding Some other race, and three or more races","Margin of Error!!Total!!Hispanic or Latino!!Two or more races!!Two races excluding Some other race, and three or more races","id","Geographic Area Name"
"13403","543","12356","723","11186","659","344","313","0","19","508","235","0","19","0","19","318","211","14","24","304","209","1047","483","917","445","0","19","0","19","20","32","0","19","50","52","60","50","37","32","23","36","8600000US92014","ZCTA5 92014"
"44406","1865","33624","1546","27985","1522","1554","550","164","86","1336","385","90","73","31","34","2464","766","154","110","2310","758","10782","1286","6934","1174","252","172","76","64","30","33","0","26","2491","720","999","468","322","156","677","430","8600000US92019","ZCTA5 92019"
"57747","1678","42719","1587","33540","1614","3055","671","127","80","2270","568","723","427","36","34","2968","649","194","130","2774","626","15028","1375","9822","1365","85","49","283","316","110","102","8","12","3793","734","927","294","365","173","562","241","8600000US92020","ZCTA5 92020"
"65175","2262","46171","1931","37626","1755","3148","670","115","74","1963","602","248","157","86","68","2985","530","176","135","2809","505","19004","1772","14611","1778","128","130","45","43","58","50","41","38","3383","845","738","223","303","133","435","172","8600000US92021","ZCTA5 92021"
"49048","582","42168","1055","37959","1225","205","110","36","41","2621","545","64","57","117","152","1166","334","0","26","1166","334","6880","1012","5400","975","96","104","17","29","16","25","15","24","1036","398","300","175","121","89","179","157","8600000US92024","ZCTA5 92024"
"49110","1594","23997","1302","20295","1176","893","319","163","153","1882","478","33","38","48","54","683","240","27","31","656","242","25113","1618","20577","1699","268","281","60","52","19","29","23","24","3745","755","421","187","209","126","212","127","8600000US92025","ZCTA5 92025"
"49537","1633","31881","1498","26552","1318","715","402","124","108","3685","717","24","28","0","26","781","294","14","22","767","289","17656","1279","14244","1154","30","36","63","60","110","128","10","18","2694","635","505","300","377","262","128","116","8600000US92026","ZCTA5 92026"
"55461","1618","27920","1717","23085","1596","1021","367","57","52","2697","634","27","34","90","107","943","259","9","15","934","258","27541","1610","21802","1546","97","83","634","383","83","79","0","29","4101","942","824","283","522","208","302","193","8600000US92027","ZCTA5 92027"
"47282","1423","32093","1238","28464","1225","1020","434","45","44","1370","456","229","226","66","72","899","288","29","47","870","279","15189","1341","9940","1084","28","34","36","40","16","26","0","26","4550","866","619","292","320","214","299","208","8600000US92028","ZCTA5 92028"
"20198","1036","16342","1017","14243","1009","192","131","4","10","1360","342","53","38","0","23","490","190","0","23","490","190","3856","702","2822","593","78","110","0","23","18","22","0","23","508","217","430","417","85","73","345","412","8600000US92029","ZCTA5 92029"
"2807","506","2542","503","2448","510","30","29","5","8","23","23","0","12","0","12","36","44","0","12","36","44","265","192","211","175","0","12","44","66","0","12","0","12","10","16","0","12","0","12","0","12","8600000US92036","ZCTA5 92036"
"40114","1205","36376","1148","29851","1100","281","105","124","91","4796","536","93","122","81","72","1150","295","38","41","1112","296","3738","549","2506","420","27","41","0","26","13","15","0","26","941","420","251","173","162","154","89","70","8600000US92037","ZCTA5 92037"
"41214","1606","33653","1656","29981","1660","798","405","503","133","1035","337","72","47","98","100","1166","408","20","32","1146","407","7561","1213","6185","1202","24","30","211","185","0","26","5","10","575","257","561","252","93","69","468","236","8600000US92040","ZCTA5 92040"
"42751","1704","26860","1348","21655","1503","1258","460","161","75","1833","422","324","230","19","20","1610","514","22","36","1588","512","15891","1348","9350","1418","163","180","117","133","73","78","0","26","4761","1040","1427","553","600","227","827","496","8600000US92054","ZCTA5 92054"
"12457","1426","9790","1230","7887","1036","940","257","155","99","458","143","51","33","47","76","252","127","9","19","243","126","2667","529","964","215","52","84","29","46","0","19","0","19","1484","490","138","76","43","50","95","71","8600000US92055","ZCTA5 92055"
"52182","1291","35968","1158","28615","1167","1824","534","191","168","3576","558","384","203","30","38","1348","408","21","24","1327","407","16214","1205","8400","1142","101","80","293","234","126","119","18","18","6179","892","1097","347","720","336","377","147","8600000US92056","ZCTA5 92056"
"54901","1391","33406","1485","23683","1273","2749","580","131","79","3919","554","982","494","34","38","1908","415","45","49","1863","418","21495","1456","10107","1419","215","154","153","115","148","122","35","55","9360","1617","1477","541","1186","507","291","233","8600000US92057","ZCTA5 92057"
"45943","2272","30243","2003","21144","1704","4021","1152","305","240","2162","418","401","265","208","233","2002","670","0","26","2002","670","15700","1824","7147","987","106","87","0","26","117","136","0","26","6505","1410","1825","732","1374","592","451","397","8600000US92058","ZCTA5 92058"
"1374","281","804","236","169","95","6","9","456","151","147","169","0","12","0","12","26","18","0","12","26","18","570","144","175","93","0","12","22","17","0","12","0","12","294","111","79","40","63","38","16","15","8600000US92059","ZCTA5 92059"
"74","93","74","93","74","93","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","8600000US92060","ZCTA5 92060"
"2113","511","1413","286","1013","270","4","6","353","100","4","5","1","4","0","12","38","25","0","12","38","25","700","454","614","459","0","12","17","13","0","12","0","12","21","17","48","27","48","27","0","12","8600000US92061","ZCTA5 92061"
"48622","100","40870","770","32422","916","722","291","273","301","5176","610","31","46","44","63","2202","474","186","129","2016","449","7752","769","5458","778","35","56","216","274","92","99","0","26","888","366","1063","407","207","201","856","371","8600000US92064","ZCTA5 92064"
"37299","1591","28534","1426","26812","1417","453","273","152","91","308","150","64","70","0","26","745","242","28","48","717","240","8765","1748","6324","1571","18","22","270","229","0","26","0","26","1345","512","808","537","143","109","665","530","8600000US92065","ZCTA5 92065"
"233","109","123","50","119","50","0","12","0","12","0","12","0","12","0","12","4","6","0","12","4","6","110","82","79","90","0","12","0","12","0","12","0","12","31","29","0","12","0","12","0","12","8600000US92066","ZCTA5 92066"
"8068","990","7699","943","7287","943","0","17","18","29","207","129","0","17","0","17","187","145","0","17","187","145","369","236","294","221","0","17","0","17","0","17","0","17","36","56","39","64","0","17","39","64","8600000US92067","ZCTA5 92067"
"46492","1470","26901","1374","20608","1177","1181","404","27","34","3964","1054","52","76","15","17","1054","339","126","132","928","296","19591","1560","14817","1609","75","75","143","112","28","27","0","26","3957","1078","571","193","364","158","207","141","8600000US92069","ZCTA5 92069"
"1165","289","1058","269","680","260","0","12","309","89","31","38","0","12","0","12","38","40","0","12","38","40","107","68","37","45","0","12","55","45","0","12","0","12","0","12","15","15","14","16","1","4","8600000US92070","ZCTA5 92070"
"54469","133","45136","1009","39052","1126","917","272","185","103","1922","422","152","106","34","32","2874","617","4","7","2870","617","9333","1007","6932","949","33","27","184","146","164","116","42","42","1251","466","727","226","269","137","458","196","8600000US92071","ZCTA5 92071"
"12345","238","10096","624","9308","585","65","59","0","19","508","256","7","14","8","13","200","114","0","19","200","114","2249","635","1023","456","0","19","48","60","0","19","0","19","859","444","319","267","272","260","47","37","8600000US92075","ZCTA5 92075"
"44007","1358","32965","1260","27795","1327","850","324","81","68","2892","602","247","201","11","19","1089","349","35","56","1054","348","11042","1297","8384","1282","19","36","81","101","0","26","0","26","2086","612","472","209","98","67","374","184","8600000US92078","ZCTA5 92078"
"27785","1361","21569","1142","18007","1069","1198","461","62","50","1415","349","8","13","169","240","710","329","52","53","658","311","6216","1010","4031","940","222","183","75","49","36","44","21","34","1618","518","213","132","98","63","115","109","8600000US92081","ZCTA5 92081"
"20559","1811","15774","1806","13264","1788","107","110","1149","323","728","399","67","79","112","112","347","195","32","32","315","185","4785","736","3021","733","35","53","124","51","10","16","0","23","1328","625","267","208","121","129","146","119","8600000US92082","ZCTA5 92082"
"37282","1734","15107","1099","11752","990","772","281","64","53","1583","428","391","390","23","25","522","182","27","31","495","174","22175","1911","18250","1822","134","89","272","268","27","26","0","26","3119","953","373","157","211","123","162","94","8600000US92083","ZCTA5 92083"
"46811","1306","26709","1267","23167","1201","939","378","25","28","1695","440","150","160","10","17","723","284","0","26","723","284","20102","1340","17002","1385","137","206","228","170","65","62","0","26","2217","634","453","185","209","125","244","162","8600000US92084","ZCTA5 92084"
"1343","230","1121","183","891","164","24","22","62","27","72","41","0","12","0","12","72","41","6","9","66","39","222","112","151","85","0","12","0","12","0","12","0","12","36","25","35","33","5","7","30","32","8600000US92086","ZCTA5 92086"
"1383","378","1340","363","1312","360","0","12","0","12","28","50","0","12","0","12","0","12","0","12","0","12","43","45","24","29","0","12","0","12","0","12","0","12","19","31","0","12","0","12","0","12","8600000US92091","ZCTA5 92091"
"35914","1562","28194","1337","21119","1047","3098","602","54","51","2792","344","14","21","48","37","1069","382","51","53","1018","369","7720","961","5831","871","119","92","120","73","106","95","41","63","1010","347","493","227","216","203","277","100","8600000US92101","ZCTA5 92101"
"43853","1522","16790","845","8379","724","4841","589","85","58","2263","465","221","203","93","117","908","229","35","41","873","223","27063","1459","22095","1617","126","111","82","73","7","12","0","26","4204","816","549","229","207","117","342","200","8600000US92102","ZCTA5 92102"
"31064","881","26871","902","23626","908","689","295","41","41","1777","356","4","11","64","100","670","269","27","30","643","267","4193","598","3119","536","56","72","30","38","27","33","10","16","570","255","381","204","295","198","86","53","8600000US92103","ZCTA5 92103"
"45471","1713","29833","1269","20782","833","3923","688","312","171","2983","632","163","174","7","12","1663","335","103","97","1560","331","15638","1421","11500","1436","67","88","659","425","121","115","0","26","2061","542","1230","410","256","134","974","403","8600000US92104","ZCTA5 92104"
"68469","1937","31169","1462","8249","697","8961","1029","155","85","12645","902","30","48","55","56","1074","280","25","41","1049","278","37300","1893","27734","2105","475","238","106","67","217","238","178","247","7272","1184","1318","371","487","203","831","350","8600000US92105","ZCTA5 92105"
"20087","966","17104","901","15025","829","541","234","53","46","887","363","38","34","15","32","545","165","0","23","545","165","2983","540","2189","487","18","31","281","263","33","40","44","72","134","73","284","147","45","62","239","131","8600000US92106","ZCTA5 92106"
"26535","924","23802","860","22004","904","559","264","18","28","566","156","20","25","128","82","507","175","12","18","495","169","2733","529","1792","371","56","74","54","60","0","23","0","23","486","285","345","149","119","75","226","138","8600000US92107","ZCTA5 92107"
"18794","991","15698","1009","11143","832","1416","479","8","14","2147","439","37","47","147","151","800","305","61","72","739","279","3096","531","2063","460","34","39","21","24","67","52","30","47","394","170","487","261","42","51","445","256","8600000US92108","ZCTA5 92108"
"44012","1273","39496","1368","37108","1314","412","158","122","104","1137","322","30","48","122","69","565","174","40","43","525","173","4516","685","3505","722","0","26","54","66","15","24","12","20","747","233","183","101","56","40","127","97","8600000US92109","ZCTA5 92109"
"27444","1110","21665","1050","17564","968","1050","274","94","96","1999","449","94","60","44","44","820","230","19","20","801","225","5779","776","4696","756","42","37","60","52","41","29","0","23","563","204","377","155","144","92","233","123","8600000US92110","ZCTA5 92110"
"47271","1503","34068","1328","20407","861","2390","552","136","83","9266","855","19","31","201","149","1649","315","90","83","1559","310","13203","1442","10263","1401","148","158","235","166","108","73","14","22","1635","581","800","232","193","96","607","228","8600000US92111","ZCTA5 92111"
"58158","2014","15828","1787","6014","1043","7092","780","342","349","1851","429","38","39","12","26","479","189","12","25","467","190","42330","1660","17668","1489","425","215","405","268","96","91","0","29","22538","1865","1198","384","632","241","566","276","8600000US92113","ZCTA5 92113"
"68160","1685","40276","1539","5703","532","14160","1161","16","31","17141","1068","1156","660","8","13","2092","421","63","61","2029","412","27884","1488","12645","1199","341","176","155","192","185","91","3","9","13835","1615","720","228","565","226","155","74","8600000US92114","ZCTA5 92114"
"61084","1988","43632","1537","24740","1164","7885","1059","169","99","8559","914","199","129","42","49","2038","541","47","60","1991","532","17452","1477","13584","1344","380","273","210","207","60","51","0","29","2506","699","712","242","303","188","409","138","8600000US92115","ZCTA5 92115"
"32218","1135","23406","1100","18303","937","2247","638","47","51","1507","338","30","38","134","82","1138","274","52","43","1086","272","8812","1037","5992","848","66","46","157","125","74","76","11","16","907","281","1605","543","195","110","1410","528","8600000US92116","ZCTA5 92116"
"52648","1413","43003","1485","33634","1249","1266","375","107","103","5800","853","223","204","62","63","1911","505","21","24","1890","504","9645","957","6161","879","0","29","438","340","62","43","0","29","2577","746","407","195","249","151","158","105","8600000US92117","ZCTA5 92117"
"21247","375","18126","720","16454","857","588","626","30","26","507","215","43","37","0","23","504","185","42","44","462","176","3121","650","2588","586","52","113","5","8","5","10","0","23","347","222","124","72","75","63","49","37","8600000US92118","ZCTA5 92118"
"22965","948","19023","999","16065","978","470","219","42","47","1024","303","90","86","37","48","1295","467","7","12","1288","466","3942","565","3052","567","49","53","90","126","32","34","0","23","370","212","349","195","101","86","248","161","8600000US92119","ZCTA5 92119"
"25131","1008","20505","898","16837","891","1031","326","139","85","1805","356","39","59","0","23","654","219","10","17","644","216","4626","787","3071","690","28","31","164","143","91","87","20","29","589","200","663","308","158","155","505","292","8600000US92120","ZCTA5 92120"
"4580","449","3854","432","1918","400","16","21","17","20","1839","431","0","12","10","16","54","44","0","12","54","44","726","279","362","170","0","12","0","12","0","12","0","12","208","111","156","138","77","108","79","99","8600000US92121","ZCTA5 92121"
"45556","1374","41306","1383","24568","1250","945","399","93","94","14014","1312","87","81","92","62","1507","387","204","168","1303","359","4250","694","3283","628","19","31","0","26","59","56","17","27","655","228","217","124","82","62","135","119","8600000US92122","ZCTA5 92122"
"28943","1128","22813","1007","14216","759","1983","531","199","140","4422","666","252","136","100","109","1641","371","57","63","1584","357","6130","797","3045","547","277","201","153","129","75","85","73","76","1349","466","1158","410","281","168","877","390","8600000US92123","ZCTA5 92123"
"30742","1104","26591","1216","19454","1007","1891","463","103","75","3289","544","349","338","35","39","1470","347","42","40","1428","352","4151","690","2894","653","71","56","73","77","158","90","0","26","549","202","406","205","70","82","336","163","8600000US92124","ZCTA5 92124"
"77860","1852","66824","1808","24380","1100","3093","656","207","110","34920","1487","901","483","171","146","3152","561","204","144","2948","536","11036","1036","6725","1075","204","163","171","121","175","94","46","52","2591","642","1124","368","648","303","476","187","8600000US92126","ZCTA5 92126"
"40246","1443","36832","1495","20649","1298","932","306","112","74","12763","1191","164","149","98","123","2114","551","73","72","2041","555","3414","680","2346","516","16","26","90","78","136","182","0","26","403","231","423","191","182","122","241","168","8600000US92127","ZCTA5 92127"
"49332","1303","44141","1242","29922","1216","1119","375","40","46","10814","986","60","61","48","81","2138","457","88","85","2050","450","5191","849","3572","771","33","36","71","70","144","110","0","26","536","408","835","338","253","119","582","358","8600000US92128","ZCTA5 92128"
"53387","1258","48247","1333","27584","1239","2134","678","63","44","15685","1047","183","192","98","149","2500","535","41","33","2459","535","5140","753","3151","601","134","104","62","72","65","66","0","29","1093","433","635","231","298","175","337","173","8600000US92129","ZCTA5 92129"
"48721","1212","44123","1216","29516","1226","308","193","132","151","12328","1149","0","26","78","76","1761","369","76","83","1685","356","4598","823","3658","763","0","26","30","47","52","39","0","26","698","263","160","119","98","80","62","90","8600000US92130","ZCTA5 92130"
"33672","846","30803","819","20531","893","702","346","21","29","7646","575","329","368","42","32","1532","315","48","42","1484","321","2869","596","1922","432","10","15","0","26","178","234","0","26","382","170","377","160","136","74","241","145","8600000US92131","ZCTA5 92131"
"0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","8600000US92132","ZCTA5 92132"
"101","44","89","31","61","43","0","12","0","12","10","21","10","22","0","12","8","16","0","12","8","16","12","26","0","12","0","12","0","12","0","12","0","12","12","26","0","12","0","12","0","12","8600000US92134","ZCTA5 92134"
"688","160","553","137","420","115","54","28","0","12","61","41","2","4","4","9","12","15","0","12","12","15","135","60","96","47","3","9","1","2","0","12","0","12","29","38","6","12","0","12","6","12","8600000US92135","ZCTA5 92135"
"36594","1392","22469","1194","4993","645","4869","849","17","27","10501","994","636","352","104","114","1349","444","25","40","1324","435","14125","1008","9812","1031","172","96","205","251","234","172","68","54","2627","635","1007","423","330","154","677","370","8600000US92139","ZCTA5 92139"
"2514","497","1777","373","1435","301","161","125","18","26","95","64","0","12","0","12","68","62","21","46","47","42","737","223","511","195","8","18","50","62","0","12","6","14","57","60","105","72","7","15","98","70","8600000US92140","ZCTA5 92140"
"1529","461","1502","457","816","286","42","68","0","12","563","330","0","12","0","12","81","94","0","12","81","94","27","40","27","40","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","8600000US92145","ZCTA5 92145"
"514","242","438","209","321","163","46","46","8","17","49","51","8","16","0","12","6","14","0","12","6","14","76","64","40","31","0","12","0","12","0","12","0","12","22","38","14","22","0","12","14","22","8600000US92147","ZCTA5 92147"
"84060","2381","27783","1427","10180","760","4983","1022","116","58","10119","820","174","99","38","41","2173","499","63","79","2110","483","56277","2130","48379","2176","291","159","409","196","339","170","109","115","5364","783","1386","326","843","266","543","178","8600000US92154","ZCTA5 92154"
"775","346","652","304","414","247","115","73","17","28","67","48","8","18","0","12","31","39","0","12","31","39","123","80","83","58","0","12","0","12","0","12","0","12","32","36","8","14","2","4","6","13","8600000US92155","ZCTA5 92155"
"31031","1321","2219","419","943","267","429","226","9","20","635","233","30","37","0","26","173","137","37","59","136","116","28812","1434","25318","1488","11","19","124","115","87","121","0","26","2813","700","459","195","374","177","85","80","8600000US92173","ZCTA5 92173"
"62551","1183","14841","1123","11875","1046","1019","270","323","298","984","308","92","144","29","38","519","204","23","23","496","204","47710","1459","21623","1666","232","192","324","166","149","97","0","29","24325","2058","1057","363","631","218","426","220","8600000US92201","ZCTA5 92201"
"26183","1504","15743","944","13365","1006","1071","494","79","89","588","339","0","23","0","23","640","352","71","86","569","342","10440","1379","5749","1426","15","26","84","146","32","51","0","23","3963","1346","597","338","283","180","314","235","8600000US92203","ZCTA5 92203"
"4876","97","4697","154","4281","264","53","52","0","12","330","239","0","12","0","12","33","34","6","10","27","28","179","119","79","57","0","12","0","12","0","12","0","12","48","78","52","75","7","9","45","75","8600000US92210","ZCTA5 92210"
"23729","1006","20170","1055","18124","1062","150","88","0","23","1385","583","27","42","0","23","484","225","0","23","484","225","3559","669","1598","407","0","23","14","24","63","92","0","23","1321","625","563","273","254","189","309","229","8600000US92211","ZCTA5 92211"
"32134","326","20780","778","15816","769","2302","549","453","182","1570","523","43","45","32","40","564","279","27","23","537","278","11354","815","7276","805","208","134","184","137","142","112","0","26","2677","597","867","499","498","431","369","214","8600000US92220","ZCTA5 92220"
"0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","8600000US92222","ZCTA5 92222"
"44458","536","28337","1069","21693","1050","1711","515","134","78","3784","518","60","96","71","93","884","353","13","23","871","353","16121","1017","9257","1084","120","95","384","203","97","93","16","25","4911","750","1336","436","925","377","411","233","8600000US92223","ZCTA5 92223"
"23624","562","10890","652","7109","703","2936","515","100","58","385","145","35","23","0","23","325","103","0","23","325","103","12734","729","7806","763","118","74","17","16","66","52","6","11","4307","603","414","222","311","209","103","48","8600000US92225","ZCTA5 92225"
"26438","207","5222","593","4436","591","485","294","12","17","161","114","0","23","8","11","120","86","0","23","120","86","21216","640","17168","989","46","78","65","82","42","48","32","51","3079","771","784","352","522","326","262","201","8600000US92227","ZCTA5 92227"
"2699","607","1188","446","900","462","49","68","184","195","0","12","24","31","0","12","31","34","0","12","31","34","1511","551","534","366","0","12","0","12","0","12","0","12","619","351","358","328","285","294","73","101","8600000US92230","ZCTA5 92230"
"39245","256","1151","303","552","192","54","67","5","12","537","234","0","26","0","26","3","8","0","26","3","8","38094","364","24854","1857","14","24","209","367","0","26","0","26","12178","1769","839","510","409","280","430","440","8600000US92231","ZCTA5 92231"
"10578","297","2737","381","960","253","1446","182","112","70","104","46","31","20","10","13","74","54","6","11","68","53","7841","393","5319","559","75","35","11","15","0","19","0","19","1877","428","559","249","160","82","399","248","8600000US92233","ZCTA5 92233"
"51927","74","20745","1162","16056","799","1196","476","153","101","2693","608","37","51","1","2","609","188","9","12","600","188","31182","1161","22938","1191","204","177","423","274","191","164","9","13","6543","1034","874","337","582","286","292","186","8600000US92234","ZCTA5 92234"
"41815","234","1161","458","655","257","328","266","48","59","23","25","15","25","10","17","82","116","0","26","82","116","40654","526","16734","1649","222","178","195","180","44","68","14","22","23186","1540","259","162","133","81","126","142","8600000US92236","ZCTA5 92236"
"383","69","217","57","119","50","76","36","0","12","0","12","6","12","0","12","16","19","0","12","16","19","166","74","88","48","0","12","0","12","0","12","0","12","61","50","17","20","7","9","10","17","8600000US92239","ZCTA5 92239"
"35078","1117","15500","1110","11225","1142","1899","534","442","288","691","357","153","87","517","454","573","229","9","14","564","228","19578","1459","9207","1410","227","329","275","225","0","26","0","26","9256","1448","613","252","376","210","237","116","8600000US92240","ZCTA5 92240"
"9378","952","5725","633","5381","591","174","184","0","17","92","62","20","32","0","17","58","50","0","17","58","50","3653","805","1089","345","26","35","0","17","0","17","13","21","2494","761","31","35","0","17","31","35","8600000US92241","ZCTA5 92241"
"1313","172","1181","172","1054","168","0","12","56","42","0","12","0","12","0","12","71","56","0","12","71","56","132","63","102","63","0","12","0","12","0","12","0","12","30","25","0","12","0","12","0","12","8600000US92242","ZCTA5 92242"
"48190","615","10072","785","7615","698","1138","283","57","67","968","315","21","26","49","52","224","119","52","72","172","87","38118","947","23967","1587","133","100","220","133","118","96","6","10","11352","1372","2322","553","1633","522","689","310","8600000US92243","ZCTA5 92243"
"7103","684","299","153","205","123","0","17","0","17","87","98","0","17","0","17","7","13","0","17","7","13","6804","650","4163","723","0","17","128","195","0","17","0","17","2177","718","336","290","169","191","167","210","8600000US92249","ZCTA5 92249"
"8424","383","2456","369","2255","384","50","48","0","17","9","20","7","11","0","17","135","75","0","17","135","75","5968","404","3986","554","0","17","163","172","46","46","0","17","1565","498","208","175","180","169","28","31","8600000US92250","ZCTA5 92250"
"21858","636","6201","524","3694","429","1704","205","45","30","345","146","40","29","44","49","329","162","12","17","317","159","15657","696","11527","814","135","73","181","228","58","49","0","23","3056","497","700","252","458","200","242","120","8600000US92251","ZCTA5 92251"
"10047","1096","8144","944","7328","929","210","168","84","64","173","123","0","19","0","19","349","213","0","19","349","213","1903","526","773","261","0","19","55","59","0","19","0","19","837","452","238","217","122","125","116","127","8600000US92252","ZCTA5 92252"
"37750","283","25841","977","23710","893","615","407","24","27","903","305","0","26","0","26","589","218","0","26","589","218","11909","937","7724","822","14","16","15","29","78","118","0","26","3362","730","716","352","261","179","455","315","8600000US92253","ZCTA5 92253"
"11366","1167","371","214","352","212","19","29","0","19","0","19","0","19","0","19","0","19","0","19","0","19","10995","1180","4135","887","103","171","140","167","0","19","0","19","6550","1161","67","73","52","52","15","25","8600000US92254","ZCTA5 92254"
"3664","510","2806","402","2764","398","0","12","0","12","1","2","0","12","0","12","41","64","0","12","41","64","858","444","371","258","0","12","27","41","0","12","0","12","460","329","0","12","0","12","0","12","8600000US92256","ZCTA5 92256"
"1962","412","837","228","776","225","7","9","48","46","6","8","0","12","0","12","0","12","0","12","0","12","1125","369","836","352","0","12","0","12","0","12","0","12","159","122","130","135","116","133","14","23","8600000US92257","ZCTA5 92257"
"397","330","114","76","34","33","80","79","0","12","0","12","0","12","0","12","0","12","0","12","0","12","283","328","283","328","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","8600000US92258","ZCTA5 92258"
"366","204","366","204","361","204","0","12","5","8","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","8600000US92259","ZCTA5 92259"
"32452","967","23980","1056","21752","944","481","223","38","44","1263","453","47","50","44","59","355","138","77","59","278","122","8472","995","5733","870","12","20","120","123","21","35","0","26","2429","754","157","183","27","32","130","168","8600000US92260","ZCTA5 92260"
"25852","682","18315","734","14617","730","1509","379","103","72","829","224","108","86","484","352","665","242","93","112","572","221","7537","796","4734","714","7","10","97","87","28","25","28","45","2370","726","273","137","138","78","135","102","8600000US92262","ZCTA5 92262"
"20240","643","16220","668","14042","594","387","171","124","51","1298","282","15","14","6","5","348","108","4","4","344","109","4020","385","3442","346","5","7","33","29","6","7","0","23","470","208","64","37","19","13","45","32","8600000US92264","ZCTA5 92264"
"47","52","47","52","47","52","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","8600000US92266","ZCTA5 92266"
"0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","8600000US92267","ZCTA5 92267"
"561","220","506","221","505","221","1","2","0","12","0","12","0","12","0","12","0","12","0","12","0","12","55","42","48","41","0","12","0","12","0","12","0","12","7","9","0","12","0","12","0","12","8600000US92268","ZCTA5 92268"
