"B03002_001E","B03002_001M","B03002_002E","B03002_002M","B03002_003E","B03002_003M","B03002_004E","B03002_004M","B03002_005E","B03002_005M","B03002_006E","B03002_006M","B03002_007E","B03002_007M","B03002_008E","B03002_008M","B03002_009E","B03002_009M","B03002_010E","B03002_010M","B03002_011E","B03002_011M","B03002_012E","B03002_012M","B03002_013E","B03002_013M","B03002_014E","B03002_014M","B03002_015E","B03002_015M","B03002_016E","B03002_016M","B03002_017E","B03002_017M","B03002_018E","B03002_018M","B03002_019E","B03002_019M","B03002_020E","B03002_020M","B03002_021E","B03002_021M","GEO_ID","NAME"
"46849","1994","41457","1967","35321","1837","387","251","60","89","3827","1260","67","75","0","28","1795","530","111","88","1684","508","5392","1565","3364","918","36","50","4","6","19","29","0","28","683","455","1286","1021","1085","1016","201","195","8600000US92009","ZCTA5 92009"
"15600","1191","13514","927","9332","780","458","306","115","144","2752","881","0","21","42","65","815","314","138","174","677","261","2086","710","1427","567","0","21","0","21","256","416","0","21","150","117","253","176","65","53","188","173","8600000US92010","ZCTA5 92010"
"24843","1365","20041","1396","15776","1178","132","180","24","26","2452","612","154","150","159","160","1344","560","128","189","1216","519","4802","768","3516","728","0","25","5","10","78","115","0","25","783","483","420","386","404","385","16","20","8600000US92011","ZCTA5 92011"
"13133","729","12342","705","10883","720","157","139","0","21","807","331","34","55","0","21","461","181","35","54","426","185","791","274","530","220","0","21","0","21","0","21","0","21","112","82","149","139","149","139","0","21","8600000US92014","ZCTA5 92014"
"44397","2260","35641","2032","30748","1916","1067","388","93","37","1077","309","89","89","207","162","2360","788","285","381","2075","639","8756","1014","4868","852","132","159","243","174","55","81","18","27","1784","704","1656","639","1091","513","565","349","8600000US92019","ZCTA5 92019"
"57796","1823","42845","2120","34938","1958","2856","776","74","50","2521","559","97","96","243","186","2116","451","28","37","2088","441","14951","1394","7892","1044","265","170","157","127","76","58","13","25","5536","1077","1012","311","546","250","466","187","8600000US92020","ZCTA5 92020"
"71183","2627","52474","2683","41907","2490","3673","963","242","126","2639","767","432","398","151","136","3430","757","407","490","3023","585","18709","1634","9515","1401","561","399","337","333","114","146","0","31","6306","1180","1876","448","1183","413","693","299","8600000US92021","ZCTA5 92021"
"50994","1819","43545","1617","39345","1582","158","117","53","40","2049","409","42","52","22","19","1876","465","10","15","1866","466","7449","1003","4473","671","39","45","24","32","32","33","0","31","1769","567","1112","453","758","414","354","166","8600000US92024","ZCTA5 92024"
"52276","2066","22757","1288","17231","1138","1243","361","217","110","1947","435","78","75","87","93","1954","503","60","74","1894","490","29519","1999","17152","1480","114","122","395","254","94","59","0","31","7289","1264","4475","1242","3843","1222","632","428","8600000US92025","ZCTA5 92025"
"50461","2320","30499","1920","23347","1802","657","287","465","409","4158","681","207","204","4","11","1661","392","64","61","1597","398","19962","1665","11897","1417","96","101","103","143","106","80","35","51","5130","982","2595","864","1866","756","729","468","8600000US92026","ZCTA5 92026"
"57225","2312","26299","1659","19571","1470","1199","397","0","31","3320","630","223","181","0","31","1986","366","149","167","1837","364","30926","2254","17618","1423","24","22","412","255","85","60","65","64","8418","1878","4304","1717","3655","1685","649","401","8600000US92027","ZCTA5 92027"
"48736","2734","28823","1832","25324","1809","657","206","189","115","1227","346","95","114","145","116","1186","257","92","63","1094","249","19913","2126","13243","1664","87","70","267","168","61","57","25","41","3715","806","2515","1549","2187","1510","328","148","8600000US92028","ZCTA5 92028"
"19361","1392","14746","1126","11786","944","332","167","21","30","1401","396","80","64","62","49","1064","512","0","21","1064","512","4615","870","3285","771","72","109","8","12","40","81","0","21","567","251","643","341","565","333","78","73","8600000US92029","ZCTA5 92029"
"2619","423","2272","353","2055","364","98","80","2","5","2","6","0","13","0","13","115","110","0","13","115","110","347","254","152","67","0","13","0","13","0","13","0","13","23","65","172","246","163","246","9","16","8600000US92036","ZCTA5 92036"
"38261","2001","34181","1894","27366","1674","615","378","0","28","4323","446","24","35","43","50","1810","598","28","33","1782","590","4080","627","2671","469","27","32","54","49","141","135","0","28","354","174","833","312","596","277","237","142","8600000US92037","ZCTA5 92037"
"45392","3200","35970","2246","31800","2105","684","459","746","218","1001","459","156","125","39","53","1544","396","26","38","1518","403","9422","1808","5818","1722","56","88","128","100","37","52","45","61","2006","572","1332","556","817","395","515","341","8600000US92040","ZCTA5 92040"
"40709","2618","24897","1607","19783","1317","1661","733","263","241","1550","431","285","208","107","109","1248","308","19","25","1229","303","15812","2035","9330","1470","57","63","542","738","92","76","21","35","3480","952","2290","749","1800","714","490","256","8600000US92054","ZCTA5 92054"
"12783","1449","10004","1367","7951","1126","1115","345","171","97","494","175","70","53","58","41","145","79","17","26","128","73","2779","431","1041","216","135","126","5","11","14","21","0","21","1395","289","189","151","133","103","56","69","8600000US92055","ZCTA5 92055"
"53124","1981","35915","1685","27617","1523","1296","436","296","216","3914","737","221","187","122","113","2449","632","54","54","2395","634","17209","1788","10566","1044","94","107","391","320","222","155","6","10","2605","571","3325","1353","2416","1382","909","319","8600000US92056","ZCTA5 92056"
"59190","2163","35789","2076","23975","1565","3561","1011","101","101","5078","1012","63","67","42","39","2969","713","157","144","2812","693","23401","1861","14577","1536","206","169","361","256","66","60","56","86","4389","1135","3746","1143","2383","982","1363","507","8600000US92057","ZCTA5 92057"
"47011","3208","28491","2434","20639","2176","3311","1119","141","147","2074","458","468","353","177","223","1681","456","51","72","1630","448","18520","2686","10964","1718","84","99","254","296","118","117","0","28","3348","1245","3752","1628","1969","1474","1783","777","8600000US92058","ZCTA5 92058"
"1578","351","913","174","274","113","17","20","536","134","48","53","18","19","0","13","20","31","0","13","20","31","665","290","237","77","0","13","9","10","0","13","0","13","69","60","350","225","202","108","148","192","8600000US92059","ZCTA5 92059"
"457","482","457","482","381","389","0","13","0","13","0","13","0","13","0","13","76","103","0","13","76","103","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","8600000US92060","ZCTA5 92060"
"2273","748","1430","378","646","246","11","9","735","315","32","26","0","13","0","13","6","9","0","13","6","9","843","607","625","541","0","13","3","4","0","13","0","13","57","68","158","201","155","200","3","4","8600000US92061","ZCTA5 92061"
"49768","119","41688","915","31764","1237","891","379","43","40","6061","784","314","297","150","85","2465","500","78","66","2387","481","8080","921","3106","535","130","178","144","174","97","92","0","28","3752","870","851","321","547","222","304","206","8600000US92064","ZCTA5 92064"
"36460","2290","25909","1416","23435","1388","335","179","100","81","787","378","3","6","65","93","1184","407","51","78","1133","392","10551","2069","6344","1431","0","28","32","50","30","36","0","28","2179","859","1966","1635","1888","1634","78","58","8600000US92065","ZCTA5 92065"
"350","135","344","136","334","135","10","14","0","13","0","13","0","13","0","13","0","13","0","13","0","13","6","9","0","13","0","13","6","9","0","13","0","13","0","13","0","13","0","13","0","13","8600000US92066","ZCTA5 92066"
"8968","1550","7300","1174","6540","931","0","19","0","19","302","233","0","19","0","19","458","484","188","288","270","390","1668","1195","706","421","0","19","0","19","0","19","0","19","71","89","891","1152","858","1152","33","53","8600000US92067","ZCTA5 92067"
"48048","1889","25943","1959","17716","1325","780","337","255","140","5208","1294","81","81","152","167","1751","410","13","20","1738","406","22105","1582","14099","1313","188","153","237","182","180","163","0","28","5652","1300","1749","532","1253","510","496","258","8600000US92069","ZCTA5 92069"
"892","183","696","143","347","101","1","4","330","103","2","6","0","13","0","13","16","18","0","13","16","18","196","98","28","34","0","13","2","3","0","13","0","13","110","74","56","48","27","38","29","32","8600000US92070","ZCTA5 92070"
"57207","230","45970","1169","38604","1412","1105","415","262","122","2571","546","117","102","28","26","3283","654","121","64","3162","642","11237","1161","6609","846","74","82","255","151","60","45","0","31","1947","637","2292","760","1088","563","1204","364","8600000US92071","ZCTA5 92071"
"12691","215","10784","773","8967","785","123","95","11","22","823","340","0","21","0","21","860","821","11","17","849","822","1907","773","1014","362","0","21","28","42","0","21","0","21","721","680","144","90","117","77","27","57","8600000US92075","ZCTA5 92075"
"52810","1970","37020","2178","28464","2343","1045","330","235","216","4935","895","74","97","49","55","2218","519","43","52","2175","517","15790","2215","9486","1347","135","178","149","112","17","30","7","20","2897","1055","3099","1564","2072","1460","1027","535","8600000US92078","ZCTA5 92078"
"30434","1766","21290","1552","17273","1489","1056","536","25","31","1551","429","22","35","111","121","1252","463","59","56","1193","450","9144","1227","6520","926","91","97","34","41","112","84","0","28","931","370","1456","935","1228","904","228","217","8600000US92081","ZCTA5 92081"
"19636","2055","13003","1205","10288","1157","335","364","943","195","505","431","17","27","156","201","759","465","16","26","743","465","6633","1757","3724","1096","0","21","77","36","16","24","8","18","1149","812","1659","1199","1570","1175","89","83","8600000US92082","ZCTA5 92082"
"39276","1862","15602","1337","10816","892","1172","409","64","46","1892","494","608","433","21","21","1029","312","195","221","834","240","23674","1607","16658","1229","49","41","189","112","82","77","0","28","2923","631","3773","1432","3300","1411","473","210","8600000US92083","ZCTA5 92083"
"50306","2478","26089","2019","21296","1680","1188","377","251","357","1099","260","522","350","81","62","1652","957","25","42","1627","954","24217","2019","17547","1656","19","29","193","220","164","116","0","31","3657","1195","2637","1183","2388","1144","249","168","8600000US92084","ZCTA5 92084"
"1259","192","1091","177","883","172","25","32","126","70","48","44","0","13","0","13","9","11","0","13","9","11","168","86","88","43","4","7","0","13","36","53","0","13","21","21","19","17","14","15","5","9","8600000US92086","ZCTA5 92086"
"1311","309","1293","304","896","200","0","13","0","13","269","188","0","13","0","13","128","139","0","13","128","139","18","30","0","13","0","13","0","13","0","13","0","13","18","30","0","13","0","13","0","13","8600000US92091","ZCTA5 92091"
"42423","2127","33702","1787","24501","1298","3134","632","186","111","3958","732","449","218","54","50","1420","384","100","59","1320","380","8721","1287","4596","670","302","220","96","86","132","134","0","28","2320","954","1275","518","882","443","393","276","8600000US92101","ZCTA5 92101"
"42413","2040","18641","1659","10753","1016","3703","1079","120","95","2923","564","75","67","68","63","999","317","13","16","986","316","23772","1660","18376","1439","82","72","377","385","77","47","24","26","3413","959","1423","475","977","405","446","207","8600000US92102","ZCTA5 92102"
"34246","1507","27973","1278","23296","1189","881","275","36","39","2453","524","50","58","60","59","1197","347","54","47","1143","335","6273","749","3869","694","187","117","11","19","122","81","13","20","1027","289","1044","349","806","312","238","135","8600000US92103","ZCTA5 92103"
"45601","2035","31728","1632","23558","1438","2967","639","113","78","2730","618","226","223","32","39","2102","699","76","53","2026","701","13873","1414","8708","959","281","284","410","462","187","186","0","28","2349","564","1938","727","1453","771","485","342","8600000US92104","ZCTA5 92104"
"75990","3561","36142","2713","10006","1170","9717","1125","22","35","13452","2234","140","135","125","107","2680","1216","9","15","2671","1215","39848","2216","22008","1979","392","252","1020","473","135","94","20","33","11815","1682","4458","1342","3551","1306","907","378","8600000US92105","ZCTA5 92105"
"20592","1748","17748","1327","15031","1190","464","218","20","35","992","401","254","357","89","87","898","314","44","58","854","311","2844","1153","1440","417","67","67","200","316","0","25","20","33","910","753","207","133","88","83","119","99","8600000US92106","ZCTA5 92106"
"31667","1803","26941","1407","23461","1392","889","356","209","173","893","239","139","168","37","32","1313","432","189","195","1124","408","4726","1135","2577","641","8","15","33","42","148","136","12","20","707","303","1241","643","876","579","365","260","8600000US92107","ZCTA5 92107"
"21013","1564","15794","1448","11105","1360","1450","491","28","42","2129","551","0","25","28","31","1054","358","88","93","966","350","5219","827","3242","650","152","125","133","159","146","139","0","25","942","379","604","273","347","206","257","154","8600000US92108","ZCTA5 92108"
"46777","2060","39591","1824","34861","1754","739","340","68","68","1776","292","226","129","85","93","1836","400","223","179","1613","364","7186","958","4744","669","49","52","31","36","88","72","0","28","1558","595","716","243","457","198","259","130","8600000US92109","ZCTA5 92109"
"30047","1396","24197","1317","18815","1033","1400","346","83","74","2073","470","135","124","20","26","1671","520","363","365","1308","423","5850","679","3948","578","43","36","28","41","74","59","0","28","990","378","767","293","529","267","238","138","8600000US92110","ZCTA5 92110"
"49874","2109","34071","1649","21112","1434","1688","410","100","85","9317","833","79","75","167","99","1608","401","81","89","1527","389","15803","1547","10660","1452","318","205","78","72","9","17","12","17","3045","788","1681","529","1088","404","593","312","8600000US92111","ZCTA5 92111"
"58231","3151","14815","1505","5620","808","5984","884","53","45","2240","546","118","111","52","57","748","309","48","84","700","300","43416","2817","33926","2450","217","87","184","178","58","52","0","31","6366","1333","2665","877","2091","817","574","288","8600000US92113","ZCTA5 92113"
"69858","2569","38726","1821","6753","1092","12837","1198","201","147","15943","1248","426","254","74","67","2492","570","142","216","2350","515","31132","2019","19014","1525","530","310","490","347","637","379","43","55","7334","1296","3084","928","1813","760","1271","551","8600000US92114","ZCTA5 92114"
"63755","2766","45118","2525","25921","1450","6868","1035","289","237","9186","1219","393","170","160","141","2301","564","165","178","2136","537","18637","1769","11981","1786","373","201","186","88","89","51","23","26","3668","730","2317","682","1485","664","832","270","8600000US92115","ZCTA5 92115"
"32361","1560","22397","1222","17520","1129","1565","547","52","51","1946","396","32","37","55","75","1227","353","33","38","1194","349","9964","1186","6025","1145","11","17","196","140","113","137","10","15","1711","537","1898","445","1482","423","416","164","8600000US92116","ZCTA5 92116"
"58651","2971","44120","2601","34461","2391","1582","687","71","72","5923","654","69","80","117","96","1897","471","0","31","1897","471","14531","2056","8766","1351","20","31","22","21","242","147","44","68","2629","900","2808","1464","2263","1447","545","246","8600000US92117","ZCTA5 92117"
"23426","259","19482","917","17230","948","732","378","80","60","666","232","17","26","48","43","709","270","0","25","709","270","3944","897","3052","670","100","177","116","182","53","47","0","25","270","184","353","190","208","112","145","184","8600000US92118","ZCTA5 92118"
"24915","1748","21121","1620","17207","1380","744","380","59","69","1868","697","64","95","116","132","1063","467","17","25","1046","464","3794","616","2502","563","49","77","48","67","84","69","63","87","641","315","407","213","114","83","293","195","8600000US92119","ZCTA5 92119"
"29764","1910","24307","1696","19453","1613","1476","490","47","40","1865","424","29","35","215","134","1222","332","9","16","1213","330","5457","873","3200","571","42","42","10","16","301","296","0","25","934","410","970","527","738","492","232","145","8600000US92120","ZCTA5 92120"
"4668","341","4176","345","2417","240","43","33","0","13","1399","225","0","13","0","13","317","147","0","13","317","147","492","176","233","127","7","11","0","13","13","14","0","13","115","77","124","89","92","85","32","30","8600000US92121","ZCTA5 92121"
"47842","2243","41659","1858","23549","1619","723","247","184","170","15153","1440","33","54","428","257","1589","388","58","50","1531","379","6183","1317","4014","834","286","291","79","75","0","28","0","28","797","279","1007","896","879","899","128","101","8600000US92122","ZCTA5 92122"
"34103","2560","26581","2306","15851","1939","2850","1025","111","124","6268","1190","38","42","199","132","1264","377","16","19","1248","376","7522","1398","4156","785","113","93","13","20","325","244","9","14","1156","416","1750","955","1254","932","496","230","8600000US92123","ZCTA5 92123"
"32754","1710","26805","1639","18331","1677","2111","835","51","63","4174","788","61","71","78","73","1999","509","136","122","1863","464","5949","774","3837","587","42","43","43","43","49","54","0","28","1112","489","866","333","547","298","319","143","8600000US92124","ZCTA5 92124"
"83257","3369","69536","2697","21529","1501","3275","689","199","102","39598","2077","405","278","418","365","4112","682","218","195","3894","629","13721","2162","6215","1426","232","178","52","39","270","129","0","31","4356","928","2596","1515","2029","1500","567","225","8600000US92126","ZCTA5 92126"
"50092","4380","46629","4306","24796","3895","426","327","210","264","17572","2283","0","31","0","31","3625","1521","116","129","3509","1506","3463","707","2200","608","51","77","0","31","20","52","0","31","438","218","754","408","383","249","371","304","8600000US92127","ZCTA5 92127"
"52225","2195","46347","2150","29559","1683","1487","593","14","20","12061","1004","233","270","266","210","2727","730","463","333","2264","656","5878","836","2765","606","0","31","16","28","56","59","0","31","1662","541","1379","548","1160","529","219","150","8600000US92128","ZCTA5 92128"
"56608","2497","49722","2115","26439","1712","1264","521","172","145","18347","1587","234","153","94","86","3172","628","141","135","3031","608","6886","1095","3586","638","242","281","44","43","115","121","10","16","1395","494","1494","547","1011","501","483","262","8600000US92129","ZCTA5 92129"
"56741","2943","52298","3013","30673","2204","537","267","213","177","17615","2149","71","93","251","252","2938","616","80","64","2858","626","4443","823","3386","789","16","25","0","31","73","88","0","31","475","343","493","237","337","209","156","128","8600000US92130","ZCTA5 92130"
"34922","1447","31485","1536","18440","1275","668","295","24","33","9870","1239","21","37","102","126","2360","600","114","110","2246","596","3437","682","2023","439","48","51","0","28","114","107","0","28","757","480","495","212","347","189","148","93","8600000US92131","ZCTA5 92131"
"0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","8600000US92132","ZCTA5 92132"
"297","202","200","125","106","41","70","96","8","17","11","23","0","13","0","13","5","12","0","13","5","12","97","86","35","50","0","13","0","13","0","13","0","13","62","46","0","13","0","13","0","13","8600000US92134","ZCTA5 92134"
"637","179","495","153","332","113","89","40","8","15","25","22","9","15","14","15","18","22","0","13","18","22","142","54","79","48","6","15","0","13","0","13","0","13","42","30","15","17","6","9","9","15","8600000US92135","ZCTA5 92135"
"36172","2390","22469","2143","4300","667","4746","927","12","19","10467","1198","425","266","53","85","2466","1080","13","17","2453","1078","13703","1193","8883","1007","162","149","127","86","340","228","0","28","2602","597","1589","642","1035","577","554","232","8600000US92139","ZCTA5 92139"
"3443","542","2581","495","2042","445","282","188","38","46","82","67","0","13","0","13","137","85","9","20","128","86","862","221","592","187","55","56","33","36","0","13","0","13","81","58","101","80","46","60","55","52","8600000US92140","ZCTA5 92140"
"1948","573","1689","578","820","309","124","194","0","13","639","369","0","13","0","13","106","105","0","13","106","105","259","146","259","146","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","8600000US92145","ZCTA5 92145"
"396","222","275","146","201","119","74","47","0","13","0","13","0","13","0","13","0","13","0","13","0","13","121","102","76","87","16","26","0","13","0","13","0","13","20","22","9","20","9","20","0","13","8600000US92147","ZCTA5 92147"
"89886","3863","30141","2072","11701","1185","4798","819","110","63","9244","1187","1180","654","841","1256","2267","716","36","44","2231","716","59745","3126","43710","2760","618","393","306","187","315","149","13","20","8552","1430","6231","1622","5748","1598","483","234","8600000US92154","ZCTA5 92154"
"463","148","358","141","265","83","54","47","0","13","25","30","1","4","0","13","13","21","0","13","13","21","105","62","39","42","14","24","0","13","0","13","0","13","52","41","0","13","0","13","0","13","8600000US92155","ZCTA5 92155"
"31248","2152","1775","397","709","223","325","197","9","15","574","244","0","28","7","11","151","121","68","96","83","77","29473","2144","21775","1586","1","4","29","26","0","28","25","44","4162","830","3481","1424","3334","1423","147","81","8600000US92173","ZCTA5 92173"
"64967","2458","18904","1936","13700","1048","2897","1639","21","22","1527","674","0","31","98","104","661","227","44","54","617","215","46063","2617","17290","1963","371","363","154","135","72","64","1","3","23370","1929","4805","1560","4067","1404","738","752","8600000US92201","ZCTA5 92201"
"32360","2572","16943","1321","15141","1246","295","149","68","97","656","239","0","28","66","95","717","381","74","115","643","358","15417","2471","6853","1193","118","148","174","143","7","13","0","28","4554","1200","3711","2138","3507","2135","204","173","8600000US92203","ZCTA5 92203"
"5137","150","4862","189","4471","273","85","133","0","19","182","137","12","18","0","19","112","79","0","19","112","79","275","125","145","90","0","19","0","19","0","19","0","19","130","90","0","19","0","19","0","19","8600000US92210","ZCTA5 92210"
"25530","1624","22102","1473","19813","1365","643","358","129","110","812","302","10","18","69","76","626","213","31","36","595","206","3428","713","1706","474","9","14","41","42","0","25","0","25","750","274","922","482","722","436","200","143","8600000US92211","ZCTA5 92211"
"33360","428","17993","957","12459","829","2274","670","920","303","1150","272","5","11","215","139","970","455","65","56","905","460","15367","936","8744","786","118","96","202","107","56","63","1","8","4012","718","2234","543","1878","519","356","199","8600000US92220","ZCTA5 92220"
"0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","8600000US92222","ZCTA5 92222"
"56925","1139","32441","1601","21793","1312","4960","914","433","321","3772","856","78","116","142","95","1263","401","114","109","1149","386","24484","1653","14111","1313","175","103","325","184","190","184","53","66","6312","1245","3318","999","2366","869","952","491","8600000US92223","ZCTA5 92223"
"22520","526","9772","694","6368","519","2135","369","116","60","462","174","64","34","50","38","577","204","27","23","550","204","12748","828","4615","528","115","59","59","48","5","9","0","25","5974","783","1980","676","1813","655","167","79","8600000US92225","ZCTA5 92225"
"27165","368","4885","678","4160","636","189","151","110","81","119","135","17","30","68","105","222","174","0","25","222","174","22280","752","16399","1119","62","80","251","375","0","25","36","59","3214","979","2318","861","1524","630","794","594","8600000US92227","ZCTA5 92227"
"2363","642","1340","415","922","312","77","97","244","318","58","77","0","13","0","13","39","38","0","13","39","38","1023","597","432","277","0","13","0","13","0","13","0","13","444","557","147","187","147","187","0","13","8600000US92230","ZCTA5 92230"
"39884","65","1053","432","639","372","87","90","17","27","310","159","0","28","0","28","0","28","0","28","0","28","38831","433","26603","1697","1","2","99","102","54","55","0","28","8368","1825","3706","1385","3560","1377","146","182","8600000US92231","ZCTA5 92231"
"7520","185","2126","353","526","129","1164","248","57","38","179","164","31","35","6","11","163","82","9","12","154","80","5394","294","2099","422","53","38","36","28","38","37","5","8","2583","344","580","318","541","311","39","27","8600000US92233","ZCTA5 92233"
"54812","98","23756","1283","17527","1154","877","297","276","145","3870","803","159","168","56","47","991","288","88","65","903","283","31056","1280","20054","1312","328","235","454","300","167","113","0","31","7703","1349","2350","658","2040","652","310","148","8600000US92234","ZCTA5 92234"
"45975","147","1661","370","1139","315","228","161","38","37","129","103","22","33","47","74","58","60","0","28","58","60","44314","354","11067","1552","25","29","315","349","34","54","0","28","31312","1751","1561","709","1412","702","149","141","8600000US92236","ZCTA5 92236"
"295","143","256","144","241","141","2","5","0","13","0","13","0","13","0","13","13","23","0","13","13","23","39","32","16","16","3","4","0","13","0","13","0","13","19","26","1","3","1","3","0","13","8600000US92239","ZCTA5 92239"
"36214","1944","15166","1171","10237","964","2625","790","311","240","1080","446","48","59","173","199","692","435","30","41","662","433","21048","2178","12160","2171","248","229","100","86","7","11","0","28","5942","1367","2591","1146","2450","1134","141","119","8600000US92240","ZCTA5 92240"
"7695","1005","4576","712","4218","638","83","116","0","19","90","63","0","19","0","19","185","137","0","19","185","137","3119","807","2154","657","0","19","6","8","0","19","0","19","724","492","235","201","194","179","41","56","8600000US92241","ZCTA5 92241"
"1300","201","1087","181","1025","184","6","10","27","26","7","9","0","13","0","13","22","16","7","11","15","12","213","87","156","84","0","13","29","34","0","13","0","13","13","14","15","17","14","16","1","2","8600000US92242","ZCTA5 92242"
"50112","694","7351","653","4894","538","1128","366","64","43","864","250","31","37","16","19","354","192","0","31","354","192","42761","801","13632","1541","208","123","450","255","84","54","88","116","22484","1544","5815","1158","5237","1131","578","286","8600000US92243","ZCTA5 92243"
"8459","1203","109","92","36","45","8","15","0","19","65","83","0","19","0","19","0","19","0","19","0","19","8350","1214","5016","889","0","19","126","199","31","53","0","19","1623","791","1554","996","1538","990","16","31","8600000US92249","ZCTA5 92249"
"8255","532","1729","462","1543","416","57","91","0","19","40","54","0","19","2","7","87","77","0","19","87","77","6526","596","3437","711","0","19","0","19","17","27","0","19","2216","862","856","498","736","497","120","111","8600000US92250","ZCTA5 92250"
"24321","681","5085","812","3073","653","1039","269","59","40","685","282","18","19","59","74","152","88","5","10","147","87","19236","934","12157","1411","71","38","27","25","0","25","0","25","4457","1055","2524","1381","2249","1402","275","246","8600000US92251","ZCTA5 92251"
"9500","1254","7789","1138","7147","1100","108","110","6","12","22","24","35","61","40","41","431","307","206","268","225","123","1711","668","1345","599","0","19","0","19","0","19","0","19","5","12","361","297","287","290","74","69","8600000US92252","ZCTA5 92252"
"41573","83","26499","1682","22523","1467","714","293","29","33","1802","1167","39","70","120","82","1272","486","191","188","1081","394","15074","1689","7936","1247","83","75","70","68","55","54","0","28","4683","1217","2247","1424","2127","1419","120","90","8600000US92253","ZCTA5 92253"
"8336","1453","252","258","235","256","0","19","0","19","0","19","0","19","0","19","17","29","0","19","17","29","8084","1456","1539","689","0","19","0","19","0","19","0","19","6025","1304","520","606","380","578","140","149","8600000US92254","ZCTA5 92254"
"3176","530","2507","303","2375","303","8","14","21","30","21","32","0","13","0","13","82","98","0","13","82","98","669","437","236","80","0","13","0","13","0","13","0","13","294","402","139","121","139","121","0","13","8600000US92256","ZCTA5 92256"
"1217","482","869","433","571","314","252","294","0","13","11","13","0","13","0","13","35","43","0","13","35","43","348","202","254","190","0","13","0","13","0","13","0","13","92","82","2","5","0","13","2","5","8600000US92257","ZCTA5 92257"
"517","255","186","129","129","112","57","77","0","13","0","13","0","13","0","13","0","13","0","13","0","13","331","234","286","227","0","13","0","13","0","13","0","13","45","57","0","13","0","13","0","13","8600000US92258","ZCTA5 92258"
"89","78","89","78","89","78","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","8600000US92259","ZCTA5 92259"
"34553","1267","25651","1494","22101","1458","964","540","99","63","1579","487","70","66","118","113","720","307","24","26","696","303","8902","1571","4835","926","52","81","90","143","20","36","0","28","1894","533","2011","1461","1845","1481","166","123","8600000US92260","ZCTA5 92260"
"28463","963","20074","895","16007","865","1869","443","114","72","1259","356","59","41","29","37","737","235","54","50","683","235","8389","762","5942","724","282","328","25","18","21","24","21","31","1721","462","377","158","138","86","239","141","8600000US92262","ZCTA5 92262"
"20881","912","16497","797","14322","710","347","103","223","131","1127","248","50","29","45","42","383","103","35","27","348","99","4384","616","2719","378","47","21","52","31","13","10","9","9","798","263","746","416","679","411","67","29","8600000US92264","ZCTA5 92264"
"119","112","90","79","90","79","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","29","48","29","48","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","8600000US92266","ZCTA5 92266"
"26","35","26","35","0","13","0","13","0","13","0","13","0","13","0","13","26","35","0","13","26","35","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","8600000US92267","ZCTA5 92267"
"360","127","295","102","295","102","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","65","69","65","69","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","8600000US92268","ZCTA5 92268"
"18537","46","16517","411","14751","535","491","238","149","123","906","297","18","25","0","21","202","105","9","10","193","104","2020","410","1137","303","8","12","2","4","21","30","13","23","509","298","330","234","235","216","95","65","8600000US92270","ZCTA5 92270"
"1847","517","192","151","64","60","30","46","0","13","0","13","0","13","0","13","98","118","0","13","98","118","1655","497","1320","423","0","13","0","13","0","13","0","13","136","163","199","269","160","261","39","66","8600000US92273","ZCTA5 92273"
"14105","1734","2092","564","1791","514","198","208","30","32","70","69","0","21","2","3","1","3","0","21","1","3","12013","1604","3832","1104","1","3","13","11","0","21","0","21","7804","1300","363","363","338","360","25","42","8600000US92274","ZCTA5 92274"
"2531","564","1140","374","910","326","43","65","9","14","76","83","15","26","0","13","87","103","0","13","87","103","1391","399","478","200","0","13","21","32","0","13","0","13","740","282","152","164","152","164","0","13","8600000US92275","ZCTA5 92275"
"8158","1902","3264","655","3047","621","29","35","0","19","39","57","0","19","0","19","149","188","0","19","149","188","4894","1793","1920","601","0","19","51","94","0","19","0","19","1191","546","1732","1742","1687","1736","45","62","8600000US92276","ZCTA5 92276"
"24464","1586","18822","1826","12318","1109","2276","607","135","95","777","421","522","385","0","25","2794","1469","0","25","2794","1469","5642","1126","3451","779","92","82","14","17","54","82","72","87","589","259","1370","897","1059","865","311","210","8600000US92277","ZCTA5 92277"
"5001","799","3741","655","2871","632","316","115","33","36","304","205","0","19","0","19","217","128","0","19","217","128","1260","412","835","258","13","22","8","18","18","29","0","19","61","58","325","328","292","324","33","51","8600000US92278","ZCTA5 92278"
