"B03002_001E","B03002_001M","B03002_002E","B03002_002M","B03002_003E","B03002_003M","B03002_004E","B03002_004M","B03002_005E","B03002_005M","B03002_006E","B03002_006M","B03002_007E","B03002_007M","B03002_008E","B03002_008M","B03002_009E","B03002_009M","B03002_010E","B03002_010M","B03002_011E","B03002_011M","B03002_012E","B03002_012M","B03002_013E","B03002_013M","B03002_014E","B03002_014M","B03002_015E","B03002_015M","B03002_016E","B03002_016M","B03002_017E","B03002_017M","B03002_018E","B03002_018M","B03002_019E","B03002_019M","B03002_020E","B03002_020M","B03002_021E","B03002_021M","GEO_ID","NAME"
"38314","783","31364","1003","24262","1124","2245","632","79","60","2560","645","147","93","21","29","2050","456","80","60","1970","456","6950","766","5125","694","58","49","0","95","46","52","0","95","1199","439","522","180","394","157","128","87","8600000US91942","ZCTA5 91942"
"25343","107","14784","846","9479","737","2759","558","73","73","1341","295","13","20","216","229","903","348","0","95","903","348","10559","847","5649","817","56","52","144","98","35","30","49","54","4102","917","524","205","317","174","207","137","8600000US91945","ZCTA5 91945"
"43","54","43","54","43","54","0","95","0","95","0","95","0","95","0","95","0","95","0","95","0","95","0","95","0","95","0","95","0","95","0","95","0","95","0","95","0","95","0","95","0","95","8600000US91948","ZCTA5 91948"
"60003","498","21146","1167","6147","603","2301","534","63","45","11477","1027","111","89","67","58","980","343","86","52","894","349","38857","1172","31589","1495","327","171","64","52","194","150","0","95","5813","1022","870","367","347","133","523","319","8600000US91950","ZCTA5 91950"
"1027","299","979","293","979","293","0","95","0","95","0","95","0","95","0","95","0","95","0","95","0","95","48","54","15","23","0","95","0","95","0","95","0","95","33","49","0","95","0","95","0","95","8600000US91962","ZCTA5 91962"
"1424","606","268","168","246","156","0","95","0","95","10","17","0","95","0","95","12","20","12","20","0","95","1156","590","880","539","0","95","0","95","0","95","0","95","164","183","112","176","0","95","112","176","8600000US91963","ZCTA5 91963"
"58402","1754","34560","1540","21263","1316","6889","850","196","122","4314","655","281","249","90","123","1527","331","198","116","1329","316","23842","1535","19116","1354","468","242","166","112","171","186","46","76","2948","789","927","297","621","248","306","185","8600000US91977","ZCTA5 91977"
"8871","611","7134","571","5422","535","818","192","51","57","450","281","0","95","0","95","393","209","16","31","377","207","1737","416","1385","400","0","95","18","20","0","95","0","95","266","163","68","56","57","54","11","14","8600000US91978","ZCTA5 91978"
"359","468","0","95","0","95","0","95","0","95","0","95","0","95","0","95","0","95","0","95","0","95","359","468","0","95","0","95","0","95","0","95","0","95","291","380","68","88","68","88","0","95","8600000US91980","ZCTA5 91980"
"3841","457","3017","437","2487","435","176","155","0","95","282","199","0","95","0","95","72","53","0","95","72","53","824","448","325","172","28","34","0","95","0","95","0","95","447","463","24","26","10","16","14","21","8600000US92003","ZCTA5 92003"
"2847","630","1734","287","1562","286","0","95","21","31","64","72","80","21","0","95","7","12","0","95","7","12","1113","570","464","320","0","95","0","95","0","95","0","95","241","162","408","396","0","95","408","396","8600000US92004","ZCTA5 92004"
"11094","533","9434","629","8464","626","27","41","11","21","452","155","145","192","0","95","335","201","62","98","273","185","1660","482","1148","507","0","95","36","57","0","95","35","57","308","219","133","117","0","95","133","117","8600000US92007","ZCTA5 92007"
"26343","1056","20689","909","18763","880","133","140","26","30","982","279","52","65","0","95","733","273","18","20","715","272","5654","1078","4641","1123","0","95","14","33","0","95","0","95","925","464","74","68","74","68","0","95","8600000US92008","ZCTA5 92008"
"39781","876","35624","989","30699","991","256","188","48","49","3577","495","0","95","0","95","1044","270","11","18","1033","273","4157","707","3432","625","0","95","110","112","151","157","0","95","315","185","149","92","54","55","95","82","8600000US92009","ZCTA5 92009"
"14194","721","12715","744","11016","748","119","139","0","95","1202","350","0","95","52","54","326","141","17","22","309","139","1479","381","994","290","0","95","22","30","0","95","0","95","329","195","134","104","47","54","87","87","8600000US92010","ZCTA5 92010"
"21982","793","19548","910","16991","794","125","90","17","20","1585","405","0","95","235","212","595","431","20","31","575","429","2434","588","1440","523","13","21","22","33","47","59","0","95","578","353","334","216","290","216","44","55","8600000US92011","ZCTA5 92011"
"13333","436","12546","521","11097","517","159","149","18","29","941","296","0","95","0","95","331","249","0","95","331","249","787","328","722","307","0","95","0","95","16","27","0","95","0","95","49","47","29","36","20","30","8600000US92014","ZCTA5 92014"
"42914","1440","34072","1443","29070","1422","1325","628","166","103","1374","395","91","75","37","38","2009","591","93","60","1916","585","8842","1117","6472","1077","176","136","87","54","26","24","0","95","1335","334","746","352","244","123","502","322","8600000US92019","ZCTA5 92019"
"56836","1423","40471","1409","31630","1439","2947","578","131","67","2245","503","693","404","162","114","2663","648","194","153","2469","623","16365","1341","11197","1483","206","150","340","346","116","80","0","95","3691","824","815","289","247","134","568","268","8600000US92020","ZCTA5 92020"
"63397","2018","45938","2019","38621","1788","2375","718","71","60","1935","583","204","132","24","38","2708","537","76","80","2632","520","17459","1571","14648","1480","97","98","82","62","88","75","62","54","2004","643","478","194","147","100","331","156","8600000US92021","ZCTA5 92021"
"48214","548","41372","946","37804","1046","172","86","72","66","2125","485","62","50","157","175","980","258","80","104","900","253","6842","848","5206","875","88","120","79","92","56","53","15","26","1059","435","339","158","90","68","249","145","8600000US92024","ZCTA5 92024"
"47937","1660","22737","1264","19097","1154","985","287","67","45","1960","531","32","32","76","69","520","229","0","95","520","229","25200","1635","19943","2004","50","41","158","114","20","31","9","15","4584","1009","436","194","198","141","238","103","8600000US92025","ZCTA5 92025"
"48713","1471","32748","1288","28014","1252","657","343","283","206","2547","533","341","250","0","95","906","259","17","26","889","262","15965","1464","11869","1299","29","38","47","47","29","32","12","20","3568","806","411","220","327","210","84","74","8600000US92026","ZCTA5 92026"
"54956","1768","27932","1097","22616","1178","652","269","100","72","3516","609","9","14","192","169","847","325","62","87","785","305","27024","1403","21114","1575","131","100","355","333","79","94","15","23","4794","1231","536","239","449","230","87","68","8600000US92027","ZCTA5 92027"
"47278","1738","30967","1159","28257","1208","693","257","106","87","768","278","226","208","21","35","896","278","63","73","833","272","16311","1625","9265","1292","33","74","127","127","43","47","0","95","6172","1309","671","306","462","212","209","182","8600000US92028","ZCTA5 92028"
"20170","946","15866","982","13392","955","228","227","2","5","1671","335","12","29","0","95","561","270","83","130","478","241","4304","729","2947","738","67","107","70","60","29","34","8","13","713","433","470","486","144","91","326","455","8600000US92029","ZCTA5 92029"
"2733","440","2565","424","2484","426","22","16","0","95","36","32","0","95","0","95","23","33","0","95","23","33","168","138","108","98","0","95","38","57","0","95","0","95","22","30","0","95","0","95","0","95","8600000US92036","ZCTA5 92036"
"43149","1206","39162","1299","30858","1380","340","145","26","30","6597","826","71","84","77","54","1193","296","74","69","1119","278","3987","674","2421","485","13","24","23","18","61","65","4","7","1213","439","252","153","158","134","94","67","8600000US92037","ZCTA5 92037"
"41024","1930","33427","1456","30193","1498","761","593","583","178","502","187","32","38","80","77","1276","376","117","149","1159","375","7597","1211","6060","1218","12","51","175","126","18","27","47","55","783","337","502","241","72","62","430","212","8600000US92040","ZCTA5 92040"
"42829","1680","26037","1243","21041","1182","1212","377","126","88","1833","559","94","125","174","128","1557","461","98","95","1459","451","16792","1519","9155","1548","155","161","217","224","141","174","0","95","5819","1022","1305","617","658","359","647","530","8600000US92054","ZCTA5 92054"
"12107","2281","9274","1650","7514","1222","777","338","143","103","561","221","45","45","38","73","196","139","5","10","191","140","2833","909","714","222","29","54","45","65","11","15","0","95","1854","755","180","125","105","101","75","74","8600000US92055","ZCTA5 92055"
"50765","1376","35259","1164","27997","1140","1772","521","170","96","3756","618","204","281","33","40","1327","482","32","33","1295","473","15506","1343","7850","1233","149","126","407","346","88","101","62","71","5837","923","1113","385","883","366","230","99","8600000US92056","ZCTA5 92056"
"53061","1549","34276","1558","23801","1330","2549","569","294","229","4682","713","1068","525","87","73","1795","437","67","79","1728","441","18785","1487","8561","1488","160","94","111","97","132","97","41","63","8309","1442","1471","477","1264","422","207","118","8600000US92057","ZCTA5 92057"
"44141","2042","27880","1793","18501","1272","3831","974","204","113","2454","588","388","234","415","429","2087","569","0","95","2087","569","16261","1860","6058","1138","115","94","67","90","49","56","0","95","8143","1537","1829","686","1475","613","354","201","8600000US92058","ZCTA5 92058"
"1473","384","914","309","266","147","6","10","533","217","97","150","0","95","0","95","12","14","0","95","12","14","559","193","190","111","0","95","29","26","0","95","0","95","243","133","97","68","36","32","61","59","8600000US92059","ZCTA5 92059"
"212","149","212","149","212","149","0","95","0","95","0","95","0","95","0","95","0","95","0","95","0","95","0","95","0","95","0","95","0","95","0","95","0","95","0","95","0","95","0","95","0","95","8600000US92060","ZCTA5 92060"
"2678","604","1477","347","1053","324","2","4","380","132","3","5","0","95","0","95","39","31","2","6","37","30","1201","599","834","635","0","95","46","34","0","95","0","95","315","259","6","6","6","6","0","95","8600000US92061","ZCTA5 92061"
"47942","143","40010","835","32978","1029","631","371","48","36","4401","567","7","16","65","75","1880","529","49","59","1831","523","7932","842","5497","762","38","65","43","44","34","38","0","95","1591","668","729","374","217","202","512","341","8600000US92064","ZCTA5 92064"
"36840","1461","27953","1363","26174","1270","306","162","164","121","370","141","75","95","10","17","854","296","0","95","854","296","8887","1133","6223","1057","7","12","94","115","130","166","0","95","1661","499","772","535","260","127","512","508","8600000US92065","ZCTA5 92065"
"363","168","294","163","294","163","0","95","0","95","0","95","0","95","0","95","0","95","0","95","0","95","69","65","59","69","0","95","0","95","0","95","0","95","10","15","0","95","0","95","0","95","8600000US92066","ZCTA5 92066"
"7576","886","7148","907","6748","898","0","95","20","31","185","95","0","95","53","83","142","141","0","95","142","141","428","231","323","214","0","95","0","95","0","95","0","95","81","79","24","39","0","95","24","39","8600000US92067","ZCTA5 92067"
"45316","1190","25827","1226","19363","1079","1136","448","123","93","4192","812","112","114","45","41","856","293","52","48","804","278","19489","1315","14081","1313","85","94","36","55","22","36","49","78","4786","1050","430","199","251","124","179","136","8600000US92069","ZCTA5 92069"
"1243","273","1122","265","762","207","0","95","255","86","19","26","0","95","3","4","83","71","0","95","83","71","121","59","66","51","0","95","30","32","0","95","0","95","17","24","8","10","0","95","8","10","8600000US92070","ZCTA5 92070"
"53302","35","44486","844","39538","927","719","205","185","83","1718","394","53","57","19","22","2254","521","9","15","2245","521","8816","847","6070","807","41","42","151","109","82","76","13","24","1357","403","1102","415","649","349","453","210","8600000US92071","ZCTA5 92071"
"12083","198","9938","615","9093","683","345","320","0","95","440","220","0","95","9","14","51","49","0","95","51","49","2145","586","1297","490","0","95","63","72","0","95","0","95","629","456","156","165","117","153","39","53","8600000US92075","ZCTA5 92075"
"41589","1184","30878","1315","25558","1327","1082","389","157","97","2867","533","85","94","34","44","1095","392","35","56","1060","384","10711","1281","7287","1234","226","222","78","101","43","45","0","95","2564","657","513","262","276","201","237","157","8600000US92078","ZCTA5 92078"
"27927","1195","21575","1128","18048","1116","882","271","71","55","1443","433","105","170","126","194","900","405","88","87","812","403","6352","1034","3436","866","198","173","83","57","11","18","20","33","2316","606","288","169","145","87","143","131","8600000US92081","ZCTA5 92081"
"19420","1222","14418","1200","11633","1122","182","136","858","231","1185","503","69","86","111","123","380","163","0","95","380","163","5002","1007","2900","664","0","95","211","115","26","31","0","95","1542","558","323","221","164","141","159","134","8600000US92082","ZCTA5 92082"
"36247","1582","13608","890","10702","699","671","305","46","49","1457","491","215","211","12","16","505","158","52","50","453","158","22639","1606","15323","1625","43","41","372","323","143","174","0","95","6342","1378","416","167","339","151","77","70","8600000US92083","ZCTA5 92083"
"46982","1534","26953","1224","22815","1206","1077","399","75","75","1613","408","158","157","0","95","1215","336","0","95","1215","336","20029","1174","13478","1209","26","41","163","111","11","18","0","95","5638","1347","713","298","387","163","326","220","8600000US92084","ZCTA5 92084"
"1188","224","1084","190","840","143","59","50","45","27","45","33","0","95","9","14","86","61","0","95","86","61","104","67","82","57","4","8","0","95","0","95","0","95","4","7","14","16","0","95","14","16","8600000US92086","ZCTA5 92086"
"1040","275","1003","276","961","266","0","95","0","95","42","69","0","95","0","95","0","95","0","95","0","95","37","35","23","27","0","95","0","95","0","95","0","95","14","22","0","95","0","95","0","95","8600000US92091","ZCTA5 92091"
"33886","1950","26667","1524","19962","1229","3080","628","52","48","2544","490","0","95","136","138","893","218","59","54","834","210","7219","898","5559","744","56","63","173","100","53","67","41","68","843","306","494","262","91","75","403","246","8600000US92101","ZCTA5 92101"
"42715","1690","16161","1029","7975","652","4874","650","158","103","2202","545","25","41","51","50","876","274","33","36","843","269","26554","1764","21083","1585","225","143","468","342","30","42","0","95","4108","887","640","257","277","137","363","212","8600000US92102","ZCTA5 92102"
"30324","949","27205","952","23925","1067","607","230","75","85","1702","398","31","45","130","132","735","219","10","18","725","215","3119","479","2346","421","0","95","74","67","38","34","0","95","407","190","254","159","133","135","121","93","8600000US92103","ZCTA5 92103"
"43714","1699","28391","1225","20261","1071","3971","585","264","133","2262","407","65","67","247","248","1321","309","144","144","1177","292","15323","1486","10604","1325","225","184","616","431","152","184","41","55","2342","514","1343","367","565","270","778","344","8600000US92104","ZCTA5 92104"
"65746","2105","30259","1282","8289","713","8653","1005","235","128","12013","1018","13","24","81","84","975","363","33","39","942","357","35487","1927","23966","2024","317","149","104","72","155","184","139","199","9839","1436","967","435","403","186","564","375","8600000US92105","ZCTA5 92105"
"19217","864","17150","860","15518","911","482","155","34","40","534","146","80","60","37","62","465","175","9","18","456","176","2067","331","1415","326","0","95","47","56","24","26","38","65","331","200","212","109","47","62","165","98","8600000US92106","ZCTA5 92106"
"27264","922","24690","893","22773","914","626","292","75","63","598","167","48","36","82","79","488","205","26","31","462","203","2574","537","2108","490","0","95","0","95","0","95","0","95","231","108","235","119","136","89","99","92","8600000US92107","ZCTA5 92107"
"17828","1080","14941","985","11058","821","1243","375","4","7","1909","531","36","38","29","34","662","260","87","88","575","232","2887","516","1973","468","26","40","18","20","64","51","24","42","483","222","299","210","35","33","264","208","8600000US92108","ZCTA5 92108"
"44095","1589","39796","1509","36735","1623","577","221","101","67","1511","330","43","47","130","77","699","218","15","24","684","217","4299","752","3231","789","0","95","70","68","15","25","0","95","725","263","258","119","102","68","156","108","8600000US92109","ZCTA5 92109"
"26673","1099","21028","922","17400","1032","883","324","116","89","1721","407","30","26","84","94","794","231","20","23","774","231","5645","785","4558","775","29","34","67","57","46","42","21","29","685","275","239","81","90","52","149","58","8600000US92110","ZCTA5 92110"
"44737","1615","32453","1224","20097","979","2048","557","216","122","8127","882","343","425","132","160","1490","317","160","140","1330","273","12284","1324","9602","1211","35","73","424","389","127","88","14","21","1417","519","665","284","212","124","453","244","8600000US92111","ZCTA5 92111"
"55206","2091","16304","1236","5795","792","8249","800","109","69","1626","365","144","120","7","15","374","143","8","16","366","142","38902","1725","23700","1794","501","292","217","190","69","81","194","279","13165","1556","1056","441","549","286","507","316","8600000US92113","ZCTA5 92113"
"66461","1539","39730","1461","5493","772","15171","975","57","48","14979","1149","2205","971","18","21","1807","368","31","39","1776","369","26731","1455","16448","1388","365","214","28","33","127","79","24","29","9018","1372","721","208","454","177","267","119","8600000US92114","ZCTA5 92114"
"59978","1928","44218","1661","26529","1373","6716","893","151","93","8462","1028","231","116","226","173","1903","503","57","47","1846","494","15760","1417","12580","1265","212","140","78","85","98","90","10","15","2304","688","478","151","234","115","244","96","8600000US92115","ZCTA5 92115"
"31847","1234","23414","1012","18707","841","2278","567","73","62","1063","343","76","82","93","85","1124","355","28","33","1096","352","8433","932","5280","777","21","36","166","108","59","70","31","40","1422","436","1454","598","138","98","1316","571","8600000US92116","ZCTA5 92116"
"52612","1549","42380","1372","33825","1309","890","334","110","103","5523","857","140","190","102","116","1790","410","69","69","1721","423","10232","1132","6977","925","14","22","48","46","79","65","0","95","2509","757","605","247","399","202","206","140","8600000US92117","ZCTA5 92117"
"18838","485","16133","551","14895","570","247","148","11","16","492","217","39","37","0","95","449","193","24","31","425","188","2705","526","2235","428","15","33","33","47","5","10","0","95","291","204","126","78","59","55","67","52","8600000US92118","ZCTA5 92118"
"23772","1084","19538","961","16533","923","531","232","35","43","1068","256","36","54","39","66","1296","525","16","26","1280","519","4234","819","3313","738","30","47","26","30","51","45","0","95","543","259","271","156","168","111","103","105","8600000US92119","ZCTA5 92119"
"26430","917","22037","950","18712","865","821","218","207","124","1701","386","0","95","0","95","596","199","10","18","586","198","4393","681","2885","650","37","37","148","112","65","67","0","95","587","261","671","338","179","148","492","305","8600000US92120","ZCTA5 92120"
"4398","483","3797","547","2182","407","61","62","14","17","1334","416","0","95","0","95","206","135","0","95","206","135","601","240","301","173","0","95","0","95","54","66","0","95","201","131","45","82","45","82","0","95","8600000US92121","ZCTA5 92121"
"44768","1215","40945","1274","26331","1065","661","215","21","25","12550","1163","62","76","101","60","1219","311","120","125","1099","282","3823","538","2154","450","18","30","0","95","78","61","17","26","1246","311","310","162","191","97","119","123","8600000US92122","ZCTA5 92122"
"27565","1137","22928","1233","14226","882","2316","778","262","174","4116","659","301","184","151","151","1556","387","57","75","1499","382","4637","723","2025","398","240","174","8","12","0","95","18","27","1606","507","740","273","243","130","497","225","8600000US92123","ZCTA5 92123"
"31360","800","27124","977","19186","1028","2402","503","111","68","3432","534","125","83","35","38","1833","468","4","13","1829","470","4236","771","2983","667","78","68","90","85","126","140","0","95","624","237","335","170","94","78","241","138","8600000US92124","ZCTA5 92124"
"76373","2425","64473","2409","23628","1476","2935","609","121","67","33382","1684","807","451","303","215","3297","719","181","130","3116","710","11900","1252","6958","1141","63","60","95","74","238","117","55","55","3202","624","1289","398","940","362","349","158","8600000US92126","ZCTA5 92126"
"39425","1615","36082","1711","21534","1419","1290","330","129","112","11057","1148","121","128","163","123","1788","487","90","64","1698","471","3343","536","2327","485","79","61","56","52","18","23","0","95","526","256","337","180","132","105","205","144","8600000US92127","ZCTA5 92127"
"47934","1278","43049","1211","29943","1191","1408","528","87","53","9888","1009","0","95","115","98","1608","418","137","105","1471","407","4885","971","3289","813","89","73","70","65","169","106","0","95","491","241","777","414","183","85","594","402","8600000US92128","ZCTA5 92128"
"52942","1302","47792","1217","27644","1168","1822","732","118","102","15427","1025","127","124","228","210","2426","572","47","43","2379","577","5150","831","2935","578","44","58","76","86","137","107","0","95","1336","513","622","235","361","195","261","160","8600000US92129","ZCTA5 92129"
"47527","1242","43815","1250","30521","1070","290","122","28","31","11312","836","0","95","114","95","1550","566","47","75","1503","564","3712","546","2599","521","12","21","31","49","45","42","0","95","881","378","144","125","110","94","34","50","8600000US92130","ZCTA5 92130"
"34073","884","31364","839","21443","728","860","364","0","95","6948","547","285","262","80","52","1748","360","38","46","1710","356","2709","481","1901","374","12","18","0","95","162","222","0","95","423","167","211","136","113","79","98","101","8600000US92131","ZCTA5 92131"
"0","95","0","95","0","95","0","95","0","95","0","95","0","95","0","95","0","95","0","95","0","95","0","95","0","95","0","95","0","95","0","95","0","95","0","95","0","95","0","95","0","95","8600000US92132","ZCTA5 92132"
"30","31","30","31","21","34","0","95","0","95","9","21","0","95","0","95","0","95","0","95","0","95","0","95","0","95","0","95","0","95","0","95","0","95","0","95","0","95","0","95","0","95","8600000US92134","ZCTA5 92134"
"793","275","646","251","505","218","53","34","7","18","58","41","0","95","8","17","15","15","1","2","14","15","147","60","100","51","6","14","2","4","0","95","0","95","35","42","4","6","0","95","4","6","8600000US92135","ZCTA5 92135"
"35249","1455","22327","1399","5184","626","5061","902","11","24","10614","957","319","256","96","94","1042","353","36","41","1006","350","12922","1050","7979","1124","257","173","25","41","142","119","101","102","3411","733","1007","374","596","305","411","226","8600000US92139","ZCTA5 92139"
"3854","518","2874","504","2396","467","226","111","17","26","124","61","36","39","0","95","75","60","17","37","58","46","980","219","672","192","19","29","49","47","0","95","6","13","143","105","91","56","37","37","54","42","8600000US92140","ZCTA5 92140"
"1014","407","988","408","442","223","40","65","0","95","427","239","0","95","0","95","79","95","0","95","79","95","26","44","26","44","0","95","0","95","0","95","0","95","0","95","0","95","0","95","0","95","8600000US92145","ZCTA5 92145"
"412","166","332","156","213","123","40","63","4","8","61","66","6","13","0","95","8","18","0","95","8","18","80","53","29","24","0","95","0","95","0","95","0","95","38","42","13","20","0","95","13","20","8600000US92147","ZCTA5 92147"
"79755","2401","26946","1348","10059","798","5158","789","88","57","9489","811","266","167","47","44","1839","389","88","88","1751","381","52809","2321","42608","2466","429","262","314","151","439","167","40","40","7551","1096","1428","375","735","244","693","254","8600000US92154","ZCTA5 92154"
"843","313","683","286","418","197","139","99","8","16","71","51","5","10","0","95","42","44","0","95","42","44","160","100","93","69","0","95","11","23","0","95","0","95","48","72","8","14","5","12","3","8","8600000US92155","ZCTA5 92155"
"28055","1110","2282","406","989","245","382","208","9","20","724","245","10","17","25","38","143","117","7","10","136","116","25773","1134","22419","1225","9","15","123","104","60","90","0","95","2893","672","269","150","269","150","0","95","8600000US92173","ZCTA5 92173"
"61304","1189","14054","1287","11741","1121","935","348","261","287","735","210","2","4","20","22","360","139","34","30","326","136","47250","1527","24212","1965","207","149","243","124","152","103","0","95","21485","2214","951","307","619","214","332","197","8600000US92201","ZCTA5 92201"
"24016","1266","15464","1221","13738","1184","682","447","66","62","528","264","0","95","22","33","428","206","68","85","360","204","8552","1366","5136","1275","27","43","43","69","85","83","0","95","2658","769","603","319","281","181","322","217","8600000US92203","ZCTA5 92203"
"4797","71","4530","182","4289","230","66","59","0","95","142","162","0","95","0","95","33","36","0","95","33","36","267","179","184","162","0","95","0","95","0","95","0","95","45","74","38","63","0","95","38","63","8600000US92210","ZCTA5 92210"
"24271","898","20614","985","18538","963","282","126","33","52","1472","565","0","95","0","95","289","163","0","95","289","163","3657","778","2073","593","0","95","164","193","102","151","0","95","1111","615","207","217","40","73","167","204","8600000US92211","ZCTA5 92211"
"31563","455","20372","889","15611","892","1821","411","440","167","2054","452","29","41","52","57","365","152","52","70","313","123","11191","854","8306","798","197","127","114","122","90","72","48","75","1996","584","440","216","143","90","297","185","8600000US92220","ZCTA5 92220"
"0","95","0","95","0","95","0","95","0","95","0","95","0","95","0","95","0","95","0","95","0","95","0","95","0","95","0","95","0","95","0","95","0","95","0","95","0","95","0","95","0","95","8600000US92222","ZCTA5 92222"
"40779","605","26652","997","20584","1134","1569","640","111","100","3655","733","0","95","38","55","695","374","23","43","672","372","14127","950","10154","985","50","49","176","101","28","33","13","21","2907","603","799","308","590","260","209","123","8600000US92223","ZCTA5 92223"
"25016","515","12275","636","7914","717","3340","420","85","40","362","187","68","49","0","95","506","146","0","95","506","146","12741","812","7785","959","124","83","61","63","61","47","3","6","4328","672","379","220","295","201","84","85","8600000US92225","ZCTA5 92225"
"26079","326","5512","575","4210","460","947","517","6","10","220","144","0","95","54","83","75","54","0","95","75","54","20567","663","16138","839","96","133","180","152","18","22","0","95","3400","592","735","251","474","215","261","192","8600000US92227","ZCTA5 92227"
"1741","421","1034","401","944","433","61","68","0","95","0","95","16","26","0","95","13","26","0","95","13","26","707","304","584","318","0","95","0","95","0","95","0","95","67","102","56","102","0","95","56","102","8600000US92230","ZCTA5 92230"
"37694","230","1394","632","983","571","63","99","8","17","328","160","6","16","0","95","6","10","6","10","0","95","36300","670","23351","1558","12","20","114","213","39","40","0","95","12227","1440","557","419","254","166","303","387","8600000US92231","ZCTA5 92231"
"10045","299","3061","420","1364","382","1305","254","107","55","190","75","43","37","0","95","52","47","0","95","52","47","6984","525","4604","524","107","82","42","40","0","95","0","95","1984","389","247","143","48","43","199","131","8600000US92233","ZCTA5 92233"
"51130","61","20565","1131","16903","988","883","380","111","80","1880","465","26","44","48","52","714","270","2","3","712","270","30565","1139","24380","1435","30","33","247","223","39","40","0","95","5250","1087","619","252","321","176","298","169","8600000US92234","ZCTA5 92234"
"39743","253","1386","406","944","312","278","178","39","51","8","13","12","23","0","95","105","144","0","95","105","144","38357","461","24422","1338","203","173","89","96","35","58","0","95","13357","1291","251","172","109","94","142","147","8600000US92236","ZCTA5 92236"
"284","96","193","68","142","67","41","15","2","4","0","95","2","4","0","95","6","7","0","95","6","7","91","43","46","26","0","95","0","95","0","95","0","95","17","12","28","38","25","38","3","5","8600000US92239","ZCTA5 92239"
"32695","1299","15790","1107","11466","1045","2198","563","440","320","536","286","12","21","493","514","645","290","8","13","637","293","16905","1287","7753","1387","234","297","266","236","0","95","0","95","8286","1206","366","185","239","155","127","94","8600000US92240","ZCTA5 92240"
"8619","895","5597","767","5456","745","1","2","34","53","58","47","0","95","0","95","48","55","0","95","48","55","3022","800","1170","530","27","47","0","95","0","95","13","26","1812","590","0","95","0","95","0","95","8600000US92241","ZCTA5 92241"
"1331","223","1172","226","1077","220","0","95","37","30","0","95","0","95","0","95","58","53","0","95","58","53","159","98","109","86","0","95","0","95","0","95","0","95","50","43","0","95","0","95","0","95","8600000US92242","ZCTA5 92242"
"47445","584","10466","708","7883","609","1254","406","21","25","1075","225","7","14","61","54","165","87","21","34","144","79","36979","754","23220","1149","137","92","273","168","135","94","7","12","11970","1129","1237","408","864","345","373","232","8600000US92243","ZCTA5 92243"
"7347","735","230","96","183","85","17","25","0","95","0","95","0","95","0","95","30","38","0","95","30","38","7117","731","4070","625","0","95","183","283","0","95","0","95","2427","735","437","325","366","287","71","111","8600000US92249","ZCTA5 92249"
"8638","532","2210","378","2050","361","22","33","0","95","39","57","0","95","0","95","99","87","0","95","99","87","6428","489","4172","813","0","95","166","104","32","40","0","95","1719","613","339","191","158","99","181","167","8600000US92250","ZCTA5 92250"
"21119","729","6188","525","3814","430","1635","309","123","81","448","189","3","8","4","7","161","79","4","9","157","78","14931","821","10050","872","101","75","178","206","33","38","0","95","3831","619","738","320","333","205","405","221","8600000US92251","ZCTA5 92251"
"9430","1017","7929","960","7133","961","219","193","47","45","228","169","0","95","17","27","285","159","0","95","285","159","1501","503","774","320","0","95","86","69","0","95","0","95","499","375","142","134","32","49","110","103","8600000US92252","ZCTA5 92252"
"36322","307","25497","970","23256","1022","584","239","83","65","998","408","180","239","0","95","396","206","0","95","396","206","10825","962","6639","1102","32","30","214","215","17","19","0","95","3386","576","537","274","190","132","347","244","8600000US92253","ZCTA5 92253"
"10996","827","507","274","424","245","32","38","0","95","0","95","0","95","14","22","37","54","0","95","37","54","10489","876","5664","856","0","95","195","215","30","48","0","95","4557","972","43","55","31","37","12","19","8600000US92254","ZCTA5 92254"
"3632","460","2729","463","2705","461","0","95","0","95","2","4","0","95","0","95","22","35","0","95","22","35","903","409","279","268","0","95","103","152","0","95","0","95","493","287","28","37","28","37","0","95","8600000US92256","ZCTA5 92256"
"1978","450","1152","297","955","274","154","131","39","40","2","4","2","4","0","95","0","95","0","95","0","95","826","342","727","339","0","95","2","4","0","95","0","95","64","75","33","52","0","95","33","52","8600000US92257","ZCTA5 92257"
"665","440","152","85","16","21","136","83","0","95","0","95","0","95","0","95","0","95","0","95","0","95","513","439","399","404","0","95","0","95","0","95","0","95","114","185","0","95","0","95","0","95","8600000US92258","ZCTA5 92258"
"305","152","277","141","274","141","0","95","3","6","0","95","0","95","0","95","0","95","0","95","0","95","28","33","18","28","0","95","0","95","0","95","0","95","10","16","0","95","0","95","0","95","8600000US92259","ZCTA5 92259"
"31399","898","23972","1068","22593","1019","217","124","131","138","611","313","78","86","0","95","342","158","40","38","302","144","7427","1078","5690","894","0","95","134","135","10","16","0","95","1445","677","148","132","82","80","66","96","8600000US92260","ZCTA5 92260"
"24827","671","17535","758","13768","696","1683","395","150","99","963","267","41","47","478","430","452","202","17","24","435","203","7292","663","5260","668","4","6","77","51","15","10","0","95","1758","700","178","130","107","96","71","57","8600000US92262","ZCTA5 92262"
"20885","654","17182","640","15279","624","335","100","66","34","1063","161","17","17","20","18","402","113","1","2","401","112","3703","499","3308","516","12","11","25","17","11","10","0","95","282","130","65","40","19","14","46","38","8600000US92264","ZCTA5 92264"
