"B03002_001E","B03002_001M","B03002_002E","B03002_002M","B03002_003E","B03002_003M","B03002_004E","B03002_004M","B03002_005E","B03002_005M","B03002_006E","B03002_006M","B03002_007E","B03002_007M","B03002_008E","B03002_008M","B03002_009E","B03002_009M","B03002_010E","B03002_010M","B03002_011E","B03002_011M","B03002_012E","B03002_012M","B03002_013E","B03002_013M","B03002_014E","B03002_014M","B03002_015E","B03002_015M","B03002_016E","B03002_016M","B03002_017E","B03002_017M","B03002_018E","B03002_018M","B03002_019E","B03002_019M","B03002_020E","B03002_020M","B03002_021E","B03002_021M","GEO_ID","NAME"
"Estimate!!Total","Margin of Error!!Total","Estimate!!Total!!Not Hispanic or Latino","Margin of Error!!Total!!Not Hispanic or Latino","Estimate!!Total!!Not Hispanic or Latino!!White alone","Margin of Error!!Total!!Not Hispanic or Latino!!White alone","Estimate!!Total!!Not Hispanic or Latino!!Black or African American alone","Margin of Error!!Total!!Not Hispanic or Latino!!Black or African American alone","Estimate!!Total!!Not Hispanic or Latino!!American Indian and Alaska Native alone","Margin of Error!!Total!!Not Hispanic or Latino!!American Indian and Alaska Native alone","Estimate!!Total!!Not Hispanic or Latino!!Asian alone","Margin of Error!!Total!!Not Hispanic or Latino!!Asian alone","Estimate!!Total!!Not Hispanic or Latino!!Native Hawaiian and Other Pacific Islander alone","Margin of Error!!Total!!Not Hispanic or Latino!!Native Hawaiian and Other Pacific Islander alone","Estimate!!Total!!Not Hispanic or Latino!!Some other race alone","Margin of Error!!Total!!Not Hispanic or Latino!!Some other race alone","Estimate!!Total!!Not Hispanic or Latino!!Two or more races","Margin of Error!!Total!!Not Hispanic or Latino!!Two or more races","Estimate!!Total!!Not Hispanic or Latino!!Two or more races!!Two races including Some other race","Margin of Error!!Total!!Not Hispanic or Latino!!Two or more races!!Two races including Some other race","Estimate!!Total!!Not Hispanic or Latino!!Two or more races!!Two races excluding Some other race, and three or more races","Margin of Error!!Total!!Not Hispanic or Latino!!Two or more races!!Two races excluding Some other race, and three or more races","Estimate!!Total!!Hispanic or Latino","Margin of Error!!Total!!Hispanic or Latino","Estimate!!Total!!Hispanic or Latino!!White alone","Margin of Error!!Total!!Hispanic or Latino!!White alone","Estimate!!Total!!Hispanic or Latino!!Black or African American alone","Margin of Error!!Total!!Hispanic or Latino!!Black or African American alone","Estimate!!Total!!Hispanic or Latino!!American Indian and Alaska Native alone","Margin of Error!!Total!!Hispanic or Latino!!American Indian and Alaska Native alone","Estimate!!Total!!Hispanic or Latino!!Asian alone","Margin of Error!!Total!!Hispanic or Latino!!Asian alone","Estimate!!Total!!Hispanic or Latino!!Native Hawaiian and Other Pacific Islander alone","Margin of Error!!Total!!Hispanic or Latino!!Native Hawaiian and Other Pacific Islander alone","Estimate!!Total!!Hispanic or Latino!!Some other race alone","Margin of Error!!Total!!Hispanic or Latino!!Some other race alone","Estimate!!Total!!Hispanic or Latino!!Two or more races","Margin of Error!!Total!!Hispanic or Latino!!Two or more races","Estimate!!Total!!Hispanic or Latino!!Two or more races!!Two races including Some other race","Margin of Error!!Total!!Hispanic or Latino!!Two or more races!!Two races including Some other race","Estimate!!Total!!Hispanic or Latino!!Two or more races!!Two races excluding Some other race, and three or more races","Margin of Error!!Total!!Hispanic or Latino!!Two or more races!!Two races excluding Some other race, and three or more races","id","Geographic Area Name"
"1914","534","1862","507","1717","511","30","36","74","50","26","40","0","12","0","12","15","24","0","12","15","24","52","83","52","83","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","8600000US93527","ZCTA5 93527"
"79","74","79","74","47","60","0","12","0","12","32","49","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","8600000US93528","ZCTA5 93528"
"589","352","530","351","530","351","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","59","92","0","12","0","12","0","12","0","12","0","12","59","92","0","12","0","12","0","12","8600000US93529","ZCTA5 93529"
"28","26","23","20","23","20","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","5","8","0","12","0","12","0","12","0","12","0","12","5","8","0","12","0","12","0","12","8600000US93530","ZCTA5 93530"
"338","144","338","144","305","153","0","12","0","12","0","12","0","12","33","56","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","8600000US93531","ZCTA5 93531"
"2419","310","2078","270","1965","276","40","56","16","23","36","34","0","12","2","4","19","25","0","12","19","25","341","129","287","115","3","6","0","12","0","12","0","12","38","31","13","19","10","17","3","8","8600000US93532","ZCTA5 93532"
"39120","1316","25045","1207","13406","935","8251","1051","106","74","1630","413","199","163","49","96","1404","570","9","14","1395","567","14075","1254","10365","1433","81","58","133","75","67","92","0","26","2667","678","762","358","502","323","260","141","8600000US93534","ZCTA5 93534"
"73282","1885","39984","1683","21118","1395","15094","1393","157","118","2157","547","135","112","101","84","1222","316","111","98","1111","303","33298","1795","25921","1792","724","340","164","116","19","25","19","31","4896","810","1555","480","1077","390","478","229","8600000US93535","ZCTA5 93535"
"71313","1752","50147","1741","33496","1599","10346","1001","331","105","3290","553","111","126","69","54","2504","539","27","27","2477","539","21166","1362","15755","1603","541","357","233","139","99","71","9","15","3546","779","983","295","418","193","565","210","8600000US93536","ZCTA5 93536"
"651","320","587","302","374","299","5","12","189","93","0","12","0","12","0","12","19","61","0","12","19","61","64","68","40","51","0","12","24","37","0","12","0","12","0","12","0","12","0","12","0","12","8600000US93541","ZCTA5 93541"
"13578","1193","4640","718","3185","608","1093","444","0","19","127","79","45","50","13","20","177","187","0","19","177","187","8938","1259","2749","853","28","45","55","72","0","19","0","19","5944","1421","162","152","152","151","10","15","8600000US93543","ZCTA5 93543"
"951","334","772","273","611","235","42","64","0","12","0","12","0","12","78","123","41","58","0","12","41","58","179","193","58","81","0","12","0","12","0","12","0","12","30","49","91","108","63","103","28","43","8600000US93544","ZCTA5 93544"
"2099","311","1397","216","1168","218","22","35","171","49","22","36","0","12","0","12","14","21","0","12","14","21","702","262","648","248","0","12","9","14","0","12","0","12","45","56","0","12","0","12","0","12","8600000US93545","ZCTA5 93545"
"9408","339","6046","346","5779","355","21","25","11","20","55","74","127","102","0","17","53","61","0","17","53","61","3362","192","2288","453","6","13","0","17","0","17","0","17","1050","424","18","28","18","28","0","17","8600000US93546","ZCTA5 93546"
"334","152","276","136","159","67","7","15","38","49","0","12","0","12","72","100","0","12","0","12","0","12","58","92","58","92","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","8600000US93549","ZCTA5 93549"
"74203","1579","26032","1224","12114","758","9937","1031","301","279","2044","460","147","165","232","178","1257","351","81","72","1176","341","48171","1544","13951","1513","503","287","479","329","30","33","17","27","31412","1695","1779","545","1266","417","513","207","8600000US93550","ZCTA5 93550"
"50572","1462","34343","1152","23592","1143","4636","699","237","143","4012","798","51","61","302","285","1513","389","47","41","1466","384","16229","1165","7710","989","123","92","0","29","148","94","5","8","7108","1201","1135","365","919","357","216","140","8600000US93551","ZCTA5 93551"
"42073","1452","14168","1398","5905","892","6486","1082","109","56","1008","332","18","28","58","55","584","236","106","99","478","209","27905","1644","10314","1629","179","109","45","40","0","26","0","26","16316","2097","1051","401","480","216","571","336","8600000US93552","ZCTA5 93552"
"1975","317","1546","299","1417","296","79","75","11","18","0","12","9","14","0","12","30","47","0","12","30","47","429","183","138","108","0","12","0","12","0","12","0","12","172","120","119","104","119","104","0","12","8600000US93553","ZCTA5 93553"
"128","111","88","63","88","63","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","40","54","40","54","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","8600000US93554","ZCTA5 93554"
"32967","681","28120","750","23275","1056","1438","502","126","97","1717","695","141","90","13","20","1410","371","173","230","1237","316","4847","677","2545","647","140","140","163","116","0","26","31","54","1686","476","282","152","122","117","160","102","8600000US93555","ZCTA5 93555"
"267","238","246","234","246","234","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","21","32","13","19","0","12","8","12","0","12","0","12","0","12","0","12","0","12","0","12","8600000US93558","ZCTA5 93558"
"19189","1240","12082","1211","8808","1184","1618","735","134","112","807","309","0","19","15","23","700","283","90","83","610","268","7107","1060","3927","1052","10","16","59","68","44","46","0","19","2690","768","377","196","221","133","156","138","8600000US93560","ZCTA5 93560"
"34246","1186","24998","1140","22614","1139","1101","240","100","49","495","266","55","53","95","118","538","228","50","58","488","237","9248","1204","7912","1160","31","43","12","14","10","20","13","19","997","352","273","198","153","120","120","123","8600000US93561","ZCTA5 93561"
"1781","331","1540","317","1380","315","93","73","16","13","4","7","0","12","0","12","47","29","0","12","47","29","241","100","212","96","0","12","0","12","0","12","0","12","19","15","10","10","5","8","5","7","8600000US93562","ZCTA5 93562"
"375","119","280","107","191","84","24","18","0","12","17","25","2","4","0","12","46","36","0","12","46","36","95","51","42","23","0","12","0","12","0","12","0","12","49","40","4","7","0","12","4","7","8600000US93563","ZCTA5 93563"
"6558","673","2915","455","1934","312","817","390","0","17","23","36","0","17","0","17","141","99","0","17","141","99","3643","635","1521","459","3","8","19","29","0","17","0","17","1798","602","302","279","62","65","240","251","8600000US93591","ZCTA5 93591"
"20","22","20","22","20","22","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","8600000US93592","ZCTA5 93592"
"2457","550","2367","535","2315","534","0","12","37","60","6","11","0","12","0","12","9","12","0","12","9","12","90","74","27","36","0","12","0","12","0","12","0","12","22","35","41","76","41","76","0","12","8600000US93601","ZCTA5 93601"
"4207","754","3363","450","2917","408","18","20","377","177","22","23","0","12","0","12","29","35","0","12","29","35","844","560","740","563","0","12","30","36","0","12","0","12","62","66","12","19","0","12","12","19","8600000US93602","ZCTA5 93602"
"274","161","274","161","260","157","0","12","0","12","0","12","0","12","0","12","14","22","0","12","14","22","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","8600000US93603","ZCTA5 93603"
"874","436","834","401","718","352","41","68","0","12","2","4","0","12","0","12","73","119","0","12","73","119","40","52","27","47","0","12","0","12","0","12","0","12","13","24","0","12","0","12","0","12","8600000US93604","ZCTA5 93604"
"201","84","172","69","133","54","0","12","11","17","0","12","0","12","0","12","28","30","0","12","28","30","29","34","14","17","0","12","0","12","0","12","0","12","2","6","13","20","0","12","13","20","8600000US93605","ZCTA5 93605"
"604","240","77","81","10","18","0","12","35","56","23","35","3","6","0","12","6","9","0","12","6","9","527","229","461","226","0","12","0","12","0","12","0","12","66","65","0","12","0","12","0","12","8600000US93606","ZCTA5 93606"
"725","300","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","725","300","560","250","0","12","34","51","0","12","0","12","131","170","0","12","0","12","0","12","8600000US93608","ZCTA5 93608"
"5843","605","1700","340","1270","287","65","68","43","68","143","107","0","17","1","3","178","120","57","71","121","95","4143","644","1520","538","0","17","30","33","0","17","0","17","2482","556","111","144","105","144","6","10","8600000US93609","ZCTA5 93609"
"24151","659","14313","954","10307","925","2322","335","309","154","443","157","194","51","3","5","735","253","22","27","713","249","9838","860","7205","841","32","35","130","95","0","23","18","26","1877","336","576","272","363","251","213","159","8600000US93610","ZCTA5 93610"
"48597","1306","36313","1439","28258","1219","1156","383","197","95","5583","669","46","56","77","57","996","323","39","52","957","317","12284","1138","6944","740","12","21","441","284","82","89","0","26","3803","1026","1002","404","722","378","280","127","8600000US93611","ZCTA5 93611"
"34814","1274","22507","1257","17574","1114","958","480","252","130","2564","701","215","155","203","204","741","221","12","26","729","222","12307","1101","5742","875","72","85","423","282","0","26","0","26","5489","1096","581","232","288","134","293","167","8600000US93612","ZCTA5 93612"
"10865","849","9677","649","8990","623","37","52","436","342","93","90","2","7","27","44","92","84","0","19","92","84","1188","546","848","371","0","19","14","22","0","19","0","19","75","51","251","338","0","19","251","338","8600000US93614","ZCTA5 93614"
"5923","543","327","133","206","100","0","17","0","17","89","80","0","17","0","17","32","34","0","17","32","34","5596","573","4684","637","30","50","21","25","0","17","0","17","780","315","81","77","45","53","36","54","8600000US93615","ZCTA5 93615"
"2126","449","272","113","172","91","0","12","6","10","85","69","0","12","0","12","9","16","0","12","9","16","1854","448","518","270","13","22","46","67","0","12","0","12","1266","420","11","18","0","12","11","18","8600000US93616","ZCTA5 93616"
"29628","827","4506","533","3957","547","0","23","20","18","362","236","3","7","2","5","162","83","25","37","137","82","25122","899","19115","1274","81","96","170","117","0","23","0","23","4770","978","986","355","430","195","556","305","8600000US93618","ZCTA5 93618"
"30409","1202","25889","1052","20424","838","738","365","536","427","3051","521","79","100","109","134","952","307","52","85","900","277","4520","699","3421","618","96","123","7","11","30","46","27","43","805","337","134","111","98","104","36","42","8600000US93619","ZCTA5 93619"
"10028","709","3002","377","2803","373","134","101","9","16","0","17","0","17","6","12","50","49","24","40","26","26","7026","718","5629","799","21","36","104","148","0","17","0","17","1123","474","149","139","39","49","110","130","8600000US93620","ZCTA5 93620"
"307","120","272","112","272","112","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","35","57","0","12","0","12","0","12","0","12","0","12","35","57","0","12","0","12","0","12","8600000US93621","ZCTA5 93621"
"9747","499","1043","291","808","222","62","81","0","17","7","11","0","17","0","17","166","190","118","184","48","70","8704","542","7065","820","24","56","72","89","0","17","0","17","1315","532","228","176","165","160","63","73","8600000US93622","ZCTA5 93622"
"58","52","58","52","22","28","0","12","28","42","0","12","0","12","0","12","8","14","0","12","8","14","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","8600000US93623","ZCTA5 93623"
"1359","282","149","111","61","40","10","22","0","12","40","50","0","12","0","12","38","89","0","12","38","89","1210","247","694","243","0","12","0","12","0","12","0","12","516","177","0","12","0","12","0","12","8600000US93624","ZCTA5 93624"
"7068","380","2568","489","1790","426","27","27","5","8","686","325","0","17","25","33","35","40","0","17","35","40","4500","493","2573","504","0","17","21","25","0","17","0","17","1838","566","68","63","42","52","26","32","8600000US93625","ZCTA5 93625"
"813","200","636","173","601","182","0","12","25","23","10","15","0","12","0","12","0","12","0","12","0","12","177","104","150","106","0","12","10","17","0","12","0","12","0","12","17","27","17","27","0","12","8600000US93626","ZCTA5 93626"
"85","87","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","85","87","40","63","0","12","0","12","0","12","0","12","45","62","0","12","0","12","0","12","8600000US93627","ZCTA5 93627"
"266","223","170","164","88","108","14","33","0","12","0","12","0","12","0","12","68","109","0","12","68","109","96","131","0","12","0","12","0","12","0","12","0","12","82","118","14","33","0","12","14","33","8600000US93628","ZCTA5 93628"
"18990","894","5321","825","4260","803","3","5","26","28","925","262","0","19","39","97","68","114","1","2","67","114","13669","987","9723","1262","23","36","96","111","0","19","12","20","3047","927","768","299","673","277","95","115","8600000US93630","ZCTA5 93630"
"16844","866","9367","807","8132","915","7","11","28","39","766","542","2","4","58","73","374","147","53","83","321","134","7477","1026","4233","769","0","19","0","19","0","19","0","19","3086","936","158","149","141","141","17","25","8600000US93631","ZCTA5 93631"
"0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","8600000US93633","ZCTA5 93633"
"15","23","15","23","7","10","8","21","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","8600000US93634","ZCTA5 93634"
"39439","613","12203","863","9527","725","903","320","168","118","1127","382","20","32","45","43","413","182","43","38","370","172","27236","744","21218","1628","80","83","99","93","8","13","0","26","4893","1326","938","395","371","213","567","311","8600000US93635","ZCTA5 93635"
"11919","746","8240","626","7328","623","215","140","37","36","350","200","0","19","64","101","246","149","92","96","154","114","3679","561","3015","516","8","12","56","84","77","108","0","19","352","179","171","95","147","91","24","30","8600000US93636","ZCTA5 93636"
"40101","1498","12833","846","9508","851","1100","342","227","156","1495","294","10","14","189","127","304","143","13","24","291","139","27268","1355","22574","1510","294","176","133","125","229","190","0","26","3228","779","810","430","465","272","345","327","8600000US93637","ZCTA5 93637"
"49761","1449","9212","907","6997","842","1186","308","102","106","607","268","10","17","5","8","305","233","12","18","293","233","40549","1415","34849","1746","121","95","191","130","21","24","24","40","4287","922","1056","418","672","337","384","284","8600000US93638","ZCTA5 93638"
"12140","264","398","220","175","161","107","84","0","19","88","124","0","19","0","19","28","23","12","23","16","19","11742","284","10124","438","102","108","10","15","0","19","0","19","1232","380","274","172","261","173","13","23","8600000US93640","ZCTA5 93640"
"233","96","203","91","173","95","21","28","0","12","1","2","0","12","0","12","8","14","0","12","8","14","30","18","21","22","0","12","0","12","0","12","0","12","9","16","0","12","0","12","0","12","8600000US93641","ZCTA5 93641"
"2724","478","2458","455","2019","389","0","12","363","177","2","4","0","12","0","12","74","77","0","12","74","77","266","176","206","173","0","12","50","50","0","12","0","12","7","13","3","5","3","5","0","12","8600000US93643","ZCTA5 93643"
"7434","781","6745","693","6349","642","26","61","67","54","15","22","0","17","0","17","288","197","0","17","288","197","689","451","599","421","0","17","17","27","0","17","0","17","59","67","14","23","14","23","0","17","8600000US93644","ZCTA5 93644"
"212","171","212","171","212","171","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","8600000US93645","ZCTA5 93645"
"10716","368","824","200","660","192","16","32","8","13","38","37","0","19","0","19","102","109","0","19","102","109","9892","407","5886","865","73","77","71","77","0","19","0","19","3812","884","50","52","15","22","35","46","8600000US93646","ZCTA5 93646"
"11926","952","1809","299","700","213","0","19","8","14","888","264","0","19","0","19","213","173","19","31","194","161","10117","1032","7396","1154","80","108","0","19","0","19","0","19","2314","730","327","232","293","224","34","52","8600000US93647","ZCTA5 93647"
"16102","399","924","370","626","286","73","113","0","19","222","170","0","19","0","19","3","5","3","5","0","19","15178","429","9049","823","0","19","63","78","0","19","0","19","5834","777","232","176","140","133","92","111","8600000US93648","ZCTA5 93648"
"3767","543","1188","376","814","245","0","12","0","12","313","250","9","16","40","64","12","23","0","12","12","23","2579","428","1361","407","55","72","30","36","0","12","0","12","1088","409","45","49","20","23","25","41","8600000US93650","ZCTA5 93650"
"1569","428","1488","425","1467","419","0","12","0","12","8","12","0","12","0","12","13","21","0","12","13","21","81","61","62","54","0","12","0","12","0","12","0","12","10","18","9","16","9","16","0","12","8600000US93651","ZCTA5 93651"
"288","120","36","21","34","20","0","12","2","3","0","12","0","12","0","12","0","12","0","12","0","12","252","118","94","75","0","12","49","67","0","12","0","12","109","66","0","12","0","12","0","12","8600000US93652","ZCTA5 93652"
"1357","389","1254","385","1142","386","0","12","83","81","0","12","0","12","0","12","29","31","0","12","29","31","103","80","51","44","0","12","35","39","0","12","0","12","3","5","14","15","0","12","14","15","8600000US93653","ZCTA5 93653"
"31575","1152","9453","875","8136","868","199","117","9","14","752","203","2","4","59","59","296","130","19","44","277","118","22122","888","11143","1124","52","61","58","55","5","8","197","291","10106","1299","561","360","354","345","207","87","8600000US93654","ZCTA5 93654"
"7194","711","1861","335","1700","327","77","93","42","39","28","40","0","17","0","17","14","21","0","17","14","21","5333","670","1188","481","157","185","42","57","0","17","0","17","3876","756","70","53","40","40","30","37","8600000US93656","ZCTA5 93656"
"35653","1094","11564","883","9651","797","282","256","221","134","1187","373","0","26","12","20","211","145","15","25","196","141","24089","1008","14212","1121","20","31","12","19","46","39","16","27","9372","1398","411","257","339","249","72","74","8600000US93657","ZCTA5 93657"
"4621","333","327","203","314","202","0","12","0","12","13","26","0","12","0","12","0","12","0","12","0","12","4294","334","3988","459","0","12","0","12","0","12","0","12","281","250","25","39","25","39","0","12","8600000US93660","ZCTA5 93660"
"30700","863","7794","529","4985","479","234","204","94","59","1822","382","7","11","42","62","610","265","229","190","381","202","22906","934","13736","1293","92","71","101","158","54","78","0","26","8004","1042","919","353","518","223","401","250","8600000US93662","ZCTA5 93662"
"703","200","668","196","619","199","0","12","0","12","16","18","0","12","0","12","33","31","0","12","33","31","35","33","30","32","0","12","0","12","0","12","0","12","5","10","0","12","0","12","0","12","8600000US93664","ZCTA5 93664"
"612","320","149","155","0","12","149","155","0","12","0","12","0","12","0","12","0","12","0","12","0","12","463","347","463","347","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","8600000US93665","ZCTA5 93665"
"683","291","33","38","29","38","0","12","0","12","4","6","0","12","0","12","0","12","0","12","0","12","650","287","489","268","0","12","0","12","7","11","0","12","154","110","0","12","0","12","0","12","8600000US93666","ZCTA5 93666"
"2089","401","1993","390","1610","343","0","12","203","92","18","20","0","12","0","12","162","118","0","12","162","118","96","54","74","51","0","12","6","11","0","12","0","12","0","12","16","17","6","9","10","16","8600000US93667","ZCTA5 93667"
"1215","340","286","166","286","166","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","929","356","739","322","0","12","0","12","20","32","0","12","170","146","0","12","0","12","0","12","8600000US93668","ZCTA5 93668"
"284","145","284","145","266","146","0","12","0","12","0","12","0","12","18","28","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","8600000US93669","ZCTA5 93669"
"910","234","205","90","124","64","0","12","58","85","0","12","0","12","2","3","21","20","0","12","21","20","705","230","568","229","0","12","13","18","0","12","0","12","124","81","0","12","0","12","0","12","8600000US93673","ZCTA5 93673"
"2808","524","2599","484","2205","474","0","12","96","83","68","76","0","12","0","12","230","189","0","12","230","189","209","130","147","116","0","12","0","12","0","12","0","12","37","38","25","33","25","33","0","12","8600000US93675","ZCTA5 93675"
"10788","894","2916","616","1005","274","632","333","83","84","1055","409","0","19","0","19","141","123","77","107","64","52","7872","774","3673","826","27","34","25","31","8","32","0","19","3938","825","201","156","42","37","159","153","8600000US93701","ZCTA5 93701"
"47850","1642","11843","913","3212","513","2317","577","313","252","5662","649","0","26","0","26","339","216","92","128","247","154","36007","1626","13006","1374","183","112","247","185","122","184","7","11","21525","1679","917","421","439","202","478","349","8600000US93702","ZCTA5 93702"
"34122","1614","13676","1139","5634","718","1848","461","184","189","5480","793","12","20","51","75","467","190","48","60","419","201","20446","1614","8810","1216","80","95","292","217","185","182","63","93","10132","1350","884","315","592","264","292","167","8600000US93703","ZCTA5 93703"
"26009","1735","15310","1040","12144","812","954","417","65","56","1411","344","15","18","52","58","669","364","15","28","654","363","10699","1611","5833","1386","177","157","261","316","51","58","28","42","3764","953","585","318","420","275","165","118","8600000US93704","ZCTA5 93704"
"38130","1306","17442","854","10295","810","3932","775","103","89","2132","506","13","18","26","34","941","348","45","60","896","364","20688","1462","10219","1152","66","78","593","494","14","17","0","26","8930","1264","866","406","324","244","542","333","8600000US93705","ZCTA5 93705"
"39794","1619","15596","1087","4297","498","6225","802","129","92","4017","803","90","118","27","19","811","315","21","23","790","312","24198","1728","12087","1326","172","96","199","102","130","79","0","26","10440","1320","1170","382","581","227","589","303","8600000US93706","ZCTA5 93706"
"33114","1212","21366","954","13985","854","3092","565","32","31","2930","506","217","189","64","72","1046","332","60","63","986","315","11748","1109","6415","965","328","201","269","193","135","127","0","26","3790","667","811","267","166","91","645","248","8600000US93710","ZCTA5 93710"
"37630","1540","28131","1186","23103","1185","1142","399","270","156","2755","637","0","26","114","114","747","236","99","106","648","225","9499","1014","5914","942","34","50","192","160","54","70","21","34","2025","506","1259","527","747","354","512","341","8600000US93711","ZCTA5 93711"
"46153","1476","35120","1136","27012","1166","1097","348","36","38","5318","562","47","64","47","48","1563","365","52","68","1511","355","11033","1143","6083","882","92","82","118","102","49","42","0","26","3380","633","1311","489","504","205","807","440","8600000US93720","ZCTA5 93720"
"6308","689","2822","461","1403","295","870","215","109","60","399","243","0","17","7","13","34","26","2","5","32","26","3486","506","817","290","0","17","44","61","17","23","0","17","2526","395","82","81","51","55","31","40","8600000US93721","ZCTA5 93721"
"80455","2468","44140","1863","22354","1242","7218","1126","104","80","11052","1134","64","62","415","330","2933","661","238","328","2695","592","36315","2241","22200","1617","351","193","206","137","124","107","20","31","10912","1909","2502","881","1689","817","813","390","8600000US93722","ZCTA5 93722"
"9271","1108","5875","956","3657","556","263","227","21","24","1570","569","7","11","11","19","346","259","46","44","300","255","3396","660","1951","596","24","26","40","43","122","153","28","60","1147","489","84","100","76","100","8","11","8600000US93723","ZCTA5 93723"
"26879","1409","9111","864","2938","370","1352","512","24","27","4347","793","122","131","0","23","328","226","0","23","328","226","17768","1377","5913","823","42","36","79","84","11","18","0","23","11402","1551","321","169","125","66","196","154","8600000US93725","ZCTA5 93725"
"42618","1489","21299","1253","11677","1011","3303","698","299","257","5015","1050","22","30","1","2","982","364","98","110","884","341","21319","1383","9833","1235","237","154","548","285","132","93","0","26","9272","1399","1297","516","608","262","689","401","8600000US93726","ZCTA5 93726"
"73671","1866","42724","1809","19455","1058","4659","684","323","205","16117","1322","250","184","237","215","1683","429","308","227","1375","326","30947","1728","11890","1288","236","149","335","159","173","126","0","29","16981","1554","1332","350","756","264","576","226","8600000US93727","ZCTA5 93727"
"14711","985","6668","600","4933","504","709","294","138","93","740","337","26","33","0","19","122","84","0","19","122","84","8043","798","4940","757","11","18","97","96","37","43","0","19","2499","630","459","307","266","242","193","132","8600000US93728","ZCTA5 93728"
"10137","677","8885","642","7058","618","87","70","0","19","1620","276","0","19","0","19","120","93","14","21","106","91","1252","242","1052","222","0","19","22","29","30","42","0","19","148","83","0","19","0","19","0","19","8600000US93730","ZCTA5 93730"
"26438","1061","13248","833","10634","642","528","206","18","22","1613","334","1","3","0","23","454","173","17","30","437","170","13190","1041","10689","1139","0","23","319","259","89","77","0","23","1682","503","411","132","212","88","199","90","8600000US93901","ZCTA5 93901"
"60887","1357","4293","547","2268","464","122","79","54","43","1725","311","0","29","0","29","124","86","9","14","115","85","56594","1485","46793","1972","79","67","187","100","16","19","0","29","8667","1303","852","354","376","177","476","288","8600000US93905","ZCTA5 93905"
"63529","1535","19317","1207","10590","951","1393","437","48","51","6176","711","150","118","0","29","960","332","39","45","921","323","44212","1654","32930","1877","97","80","242","154","181","111","24","31","9532","1560","1206","277","529","202","677","219","8600000US93906","ZCTA5 93906"
"21812","1239","11351","744","8571","609","217","92","89","98","1725","429","15","19","96","101","638","352","144","167","494","308","10461","1103","7373","1091","10","16","109","115","87","75","0","23","2317","668","565","277","426","277","139","78","8600000US93907","ZCTA5 93907"
"12350","752","9405","619","8267","604","30","31","38","31","700","279","16","26","12","19","342","154","11","18","331","153","2945","579","2374","551","114","171","19","21","0","19","0","19","419","254","19","31","0","19","19","31","8600000US93908","ZCTA5 93908"
"839","296","665","245","619","231","13","29","0","12","25","34","0","12","0","12","8","11","0","12","8","11","174","179","153","178","0","12","0","12","11","13","0","12","0","12","10","16","0","12","10","16","8600000US93920","ZCTA5 93920"
"3164","223","2925","236","2564","282","0","12","9","17","313","224","0","12","0","12","39","55","0","12","39","55","239","135","217","131","0","12","0","12","0","12","0","12","11","17","11","18","11","18","0","12","8600000US93921","ZCTA5 93921"
"12954","827","12034","769","11391","754","70","58","12","20","391","182","0","19","19","21","151","82","0","19","151","82","920","339","761","320","0","19","59","70","0","19","0","19","37","49","63","92","0","19","63","92","8600000US93923","ZCTA5 93923"
"5967","715","5357","643","5002","599","40","45","0","17","104","76","0","17","0","17","211","131","0","17","211","131","610","460","435","440","0","17","0","17","0","17","0","17","175","160","0","17","0","17","0","17","8600000US93924","ZCTA5 93924"
"1672","292","378","104","360","99","7","13","0","12","0","12","0","12","0","12","11","15","0","12","11","15","1294","291","1260","292","0","12","0","12","0","12","0","12","34","45","0","12","0","12","0","12","8600000US93925","ZCTA5 93925"
