"B03002_001E","B03002_001M","B03002_002E","B03002_002M","B03002_003E","B03002_003M","B03002_004E","B03002_004M","B03002_005E","B03002_005M","B03002_006E","B03002_006M","B03002_007E","B03002_007M","B03002_008E","B03002_008M","B03002_009E","B03002_009M","B03002_010E","B03002_010M","B03002_011E","B03002_011M","B03002_012E","B03002_012M","B03002_013E","B03002_013M","B03002_014E","B03002_014M","B03002_015E","B03002_015M","B03002_016E","B03002_016M","B03002_017E","B03002_017M","B03002_018E","B03002_018M","B03002_019E","B03002_019M","B03002_020E","B03002_020M","B03002_021E","B03002_021M","GEO_ID","NAME"
"63009","1112","14791","1243","11890","1041","1097","309","303","275","1018","406","21","25","42","55","420","266","30","28","390","268","48218","1514","21320","1773","209","142","324","151","163","124","0","30","25141","2014","1061","351","671","263","390","223","8600000US92201","ZCTA5 92201"
"24850","1486","15896","1362","13889","1370","849","449","61","66","506","207","0","24","23","34","568","317","68","85","500","317","8954","1366","4865","1178","12","15","4","7","55","78","0","24","3385","791","633","277","350","194","283","181","8600000US92203","ZCTA5 92203"
"4861","100","4659","164","4272","273","72","75","0","13","280","212","0","13","0","13","35","32","6","9","29","27","202","131","85","65","0","13","0","13","0","13","0","13","54","87","63","93","4","8","59","92","8600000US92210","ZCTA5 92210"
"24477","1183","21518","1130","18946","1005","249","110","36","56","1788","782","29","45","0","24","470","257","0","24","470","257","2959","637","1240","391","0","24","112","169","53","64","0","24","1214","562","340","208","194","193","146","136","8600000US92211","ZCTA5 92211"
"31860","376","20323","993","15264","910","2044","466","542","155","2041","501","26","33","70","68","336","146","17","20","319","146","11537","1003","8133","931","183","123","161","123","111","92","52","86","2287","613","610","287","316","229","294","173","8600000US92220","ZCTA5 92220"
"0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","8600000US92222","ZCTA5 92222"
"42408","509","27628","1118","21068","1109","1978","787","75","46","3659","795","0","27","50","73","798","306","37","45","761","298","14780","1116","10024","1105","155","126","272","158","66","60","12","20","3223","691","1028","418","607","265","421","312","8600000US92223","ZCTA5 92223"
"24292","449","11625","790","7711","678","2911","435","108","49","460","219","39","34","0","24","396","121","0","24","396","121","12667","866","7898","891","125","96","86","86","66","46","4","7","4064","733","424","236","352","228","72","38","8600000US92225","ZCTA5 92225"
"26310","240","5123","588","4147","534","611","290","7","13","166","119","0","24","73","103","119","87","0","24","119","87","21187","591","16732","991","44","70","76","75","41","44","35","51","3535","740","724","304","476","237","248","200","8600000US92227","ZCTA5 92227"
"2121","623","1208","491","1062","496","29","34","62","100","0","13","36","45","0","13","19","27","0","13","19","27","913","506","521","340","0","13","0","13","0","13","0","13","295","291","97","146","0","13","97","146","8600000US92230","ZCTA5 92230"
"38700","283","1340","526","777","488","52","83","7","16","484","235","20","27","0","27","0","27","0","27","0","27","37360","621","24769","1711","13","21","217","321","8","13","0","27","11770","1546","583","459","308","216","275","392","8600000US92231","ZCTA5 92231"
"10520","225","2971","357","1131","307","1440","176","115","66","151","55","34","23","13","17","87","65","9","15","78","61","7549","378","5555","510","80","44","27","25","0","20","0","20","1517","347","370","173","131","58","239","153","8600000US92233","ZCTA5 92233"
"51507","68","20682","1178","16693","1003","998","450","150","85","2313","575","32","41","4","4","492","183","9","13","483","185","30825","1169","23052","1582","88","86","291","226","151","128","0","30","6500","1055","743","295","420","217","323","186","8600000US92234","ZCTA5 92234"
"40881","187","1165","400","561","190","445","272","34","40","25","35","14","23","14","24","72","86","0","27","72","86","39716","452","21241","1404","157","129","167","178","36","61","17","30","17817","1435","281","175","145","98","136","142","8600000US92236","ZCTA5 92236"
"345","69","222","53","147","58","51","23","3","7","0","13","4","7","0","13","17","15","0","13","17","15","123","57","58","34","0","13","0","13","0","13","0","13","54","44","11","13","6","9","5","9","8600000US92239","ZCTA5 92239"
"33178","1043","15695","1185","11023","1021","2193","665","402","269","798","424","73","80","530","519","676","323","6","10","670","323","17483","1302","7683","1101","257","309","317","268","0","27","0","27","8635","1262","591","259","381","218","210","127","8600000US92240","ZCTA5 92240"
"9823","1027","5905","704","5607","675","55","72","36","57","96","54","25","38","0","18","86","47","0","18","86","47","3918","924","1289","627","31","59","0","18","0","18","15","21","2571","795","12","21","0","18","12","21","8600000US92241","ZCTA5 92241"
"1329","170","1182","190","1068","186","0","13","50","36","0","13","0","13","0","13","64","49","0","13","64","49","147","85","115","80","0","13","0","13","0","13","0","13","32","26","0","13","0","13","0","13","8600000US92242","ZCTA5 92242"
"47762","568","10177","778","7708","702","1185","296","10","15","991","270","17","25","70","72","196","93","49","64","147","69","37585","863","24452","1423","228","127","281","182","129","115","7","12","11080","1200","1408","389","957","331","451","214","8600000US92243","ZCTA5 92243"
"7277","685","258","143","240","139","0","18","0","18","0","18","0","18","0","18","18","25","0","18","18","25","7019","678","4237","732","0","18","147","217","0","18","0","18","2149","684","486","338","412","298","74","117","8600000US92249","ZCTA5 92249"
"8692","507","2305","391","2263","385","15","20","0","18","0","18","0","18","0","18","27","41","0","18","27","41","6387","488","4524","597","0","18","89","73","26","35","0","18","1572","475","176","121","95","87","81","80","8600000US92250","ZCTA5 92250"
"21416","684","6207","484","3677","437","1649","196","79","41","535","220","36","27","6","10","225","119","21","21","204","115","15209","788","10914","899","155","95","161","217","26","32","0","24","3198","642","755","287","413","224","342","192","8600000US92251","ZCTA5 92251"
"9680","1009","7392","857","6627","862","199","194","48","41","191","147","0","18","0","18","327","176","0","18","327","176","2288","656","1042","356","0","18","77","71","0","18","0","18","879","457","290","198","151","147","139","124","8600000US92252","ZCTA5 92252"
"37101","324","25678","996","23711","1069","607","253","45","41","813","317","0","27","0","27","502","222","0","27","502","222","11423","980","6323","998","17","20","31","36","17","20","0","27","4364","737","671","319","221","156","450","279","8600000US92253","ZCTA5 92253"
"11181","744","343","204","314","203","20","27","0","20","0","20","0","20","9","14","0","20","0","20","0","20","10838","734","5314","783","99","152","162","187","0","20","0","20","5198","901","65","59","50","39","15","23","8600000US92254","ZCTA5 92254"
"3736","542","2945","354","2915","356","0","13","0","13","1","2","0","13","0","13","29","43","0","13","29","43","791","402","324","236","0","13","131","152","0","13","0","13","336","226","0","13","0","13","0","13","8600000US92256","ZCTA5 92256"
"2044","396","1105","301","976","293","65","63","52","52","10","14","2","5","0","13","0","13","0","13","0","13","939","356","872","357","0","13","0","13","0","13","0","13","52","54","15","24","0","13","15","24","8600000US92257","ZCTA5 92257"
"529","432","115","61","35","33","80","67","0","13","0","13","0","13","0","13","0","13","0","13","0","13","414","435","414","435","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","8600000US92258","ZCTA5 92258"
"334","153","305","146","299","145","0","13","6","9","0","13","0","13","0","13","0","13","0","13","0","13","29","34","18","29","0","13","0","13","0","13","0","13","11","17","0","13","0","13","0","13","8600000US92259","ZCTA5 92259"
"31365","1073","24549","1209","22777","1179","345","216","79","62","968","394","45","52","0","27","335","170","29","33","306","171","6816","852","4799","856","23","37","173","166","17","29","0","27","1646","524","158","156","18","28","140","154","8600000US92260","ZCTA5 92260"
"25302","656","18077","797","14147","807","1431","336","115","85","848","282","232","200","600","517","704","370","75","91","629","350","7225","915","4527","750","6","9","96","76","19","17","23","36","2304","761","250","141","153","105","97","91","8600000US92262","ZCTA5 92262"
"20397","613","16618","564","14540","557","364","114","130","60","1206","202","15","16","5","5","358","104","4","5","354","104","3779","532","3313","564","5","6","45","31","11","10","0","24","341","115","64","44","23","14","41","40","8600000US92264","ZCTA5 92264"
"73","68","73","68","73","68","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","8600000US92266","ZCTA5 92266"
"35","52","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","35","52","0","13","0","13","0","13","0","13","0","13","35","52","0","13","0","13","0","13","8600000US92267","ZCTA5 92267"
"511","243","458","239","457","239","1","2","0","13","0","13","0","13","0","13","0","13","0","13","0","13","53","45","45","43","0","13","0","13","0","13","0","13","8","12","0","13","0","13","0","13","8600000US92268","ZCTA5 92268"
"17215","65","15410","571","14442","627","395","347","152","89","313","140","21","38","11","15","76","58","13","16","63","50","1805","558","1311","553","0","20","10","22","0","20","0","20","448","171","36","47","36","47","0","20","8600000US92270","ZCTA5 92270"
"1430","295","277","139","237","128","27","34","0","13","0","13","0","13","0","13","13","23","0","13","13","23","1153","301","964","290","0","13","0","13","0","13","0","13","179","144","10","11","4","6","6","9","8600000US92273","ZCTA5 92273"
"18405","1234","2300","456","1796","383","46","106","156","74","174","130","0","20","0","20","128","97","0","20","128","97","16105","1363","8086","1315","212","221","149","119","19","28","0","20","7443","1177","196","113","119","92","77","64","8600000US92274","ZCTA5 92274"
"1239","437","736","333","619","260","0","13","0","13","0","13","0","13","0","13","117","160","0","13","117","160","503","255","329","258","0","13","0","13","0","13","0","13","174","186","0","13","0","13","0","13","8600000US92275","ZCTA5 92275"
"7541","731","2920","435","2410","350","81","96","0","18","67","71","16","25","238","257","108","83","1","2","107","83","4621","754","2100","665","4","10","72","114","0","18","0","18","2276","754","169","160","78","105","91","126","8600000US92276","ZCTA5 92276"
"23642","838","19247","950","15060","1055","1749","411","246","139","976","394","540","259","5","25","671","230","13","23","658","228","4395","659","2785","523","8","15","41","45","0","24","0","24","1195","389","366","209","207","127","159","142","8600000US92277","ZCTA5 92277"
"4567","566","3695","531","2991","470","390","160","56","41","134","110","48","48","0","13","76","53","0","13","76","53","872","209","773","181","0","13","0","13","8","18","0","13","80","86","11","19","8","18","3","7","8600000US92278","ZCTA5 92278"
"0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","8600000US92280","ZCTA5 92280"
"1779","243","253","76","215","67","17","21","8","12","0","13","0","13","0","13","13","16","0","13","13","16","1526","241","1425","251","0","13","10","16","0","13","0","13","76","68","15","18","3","5","12","17","8600000US92281","ZCTA5 92281"
"735","219","422","222","402","213","0","13","0","13","20","28","0","13","0","13","0","13","0","13","0","13","313","173","62","239","0","13","0","13","0","13","0","13","251","141","0","13","0","13","0","13","8600000US92282","ZCTA5 92282"
"2807","340","1866","216","573","155","3","4","1153","183","0","13","0","13","0","13","137","68","0","13","137","68","941","286","439","150","3","5","180","175","30","41","0","13","141","96","148","84","43","47","105","69","8600000US92283","ZCTA5 92283"
"24685","512","21101","806","19390","1004","378","205","30","34","599","289","23","38","0","24","681","306","40","63","641","297","3584","688","1277","259","16","25","218","212","9","18","0","24","1645","490","419","211","335","201","84","89","8600000US92284","ZCTA5 92284"
"2441","507","2239","473","2130","468","0","13","36","48","73","91","0","13","0","13","0","13","0","13","0","13","202","151","55","66","0","13","23","28","0","13","0","13","124","137","0","13","0","13","0","13","8600000US92285","ZCTA5 92285"
"31907","514","14666","1457","5653","1143","6591","1452","24","28","764","411","224","288","7","14","1403","797","27","42","1376","761","17241","1504","12052","1646","88","67","111","87","49","47","14","23","4359","1361","568","291","264","201","304","222","8600000US92301","ZCTA5 92301"
"47","64","47","64","47","64","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","8600000US92304","ZCTA5 92304"
"312","205","226","146","207","135","0","13","0","13","0","13","0","13","0","13","19","26","0","13","19","26","86","91","2","5","0","13","0","13","0","13","0","13","66","80","18","25","18","25","0","13","8600000US92305","ZCTA5 92305"
"36891","934","26093","1399","21492","1462","3189","614","171","111","537","236","0","27","30","36","674","205","0","27","674","205","10798","1395","8510","1306","96","97","270","222","10","15","0","27","1197","454","715","337","235","226","480","288","8600000US92307","ZCTA5 92307"
"40217","1003","28698","1226","23610","1368","3286","733","23","24","1023","395","0","27","78","82","678","210","62","71","616","197","11519","1077","8682","1199","95","130","361","399","0","27","0","27","2046","650","335","161","177","119","158","96","8600000US92308","ZCTA5 92308"
"730","206","206","99","131","74","36","22","0","13","0","13","14","24","6","12","19","27","0","13","19","27","524","183","173","89","4","8","18","30","0","13","0","13","317","169","12","20","8","14","4","6","8600000US92309","ZCTA5 92309"
"9581","864","7184","907","4519","711","1337","506","75","70","677","384","144","217","0","18","432","206","0","18","432","206","2397","664","1901","609","13","20","0","18","12","14","96","145","281","208","94","99","61","88","33","47","8600000US92310","ZCTA5 92310"
"32859","1015","19480","1298","12495","1056","3529","730","288","170","698","219","1184","649","0","27","1286","347","66","62","1220","340","13379","1127","8697","1146","98","100","115","97","23","27","30","66","3465","837","951","356","661","252","290","284","8600000US92311","ZCTA5 92311"
"12140","41","7424","558","5540","619","990","383","12","14","575","246","0","20","10","17","297","156","37","59","260","151","4716","549","2931","565","0","20","60","68","84","96","0","20","1393","472","248","111","142","95","106","60","8600000US92313","ZCTA5 92313"
"9785","1312","7699","980","7347","1001","86","138","69","62","81","97","0","18","36","42","80","64","0","18","80","64","2086","829","1144","373","0","18","51","82","9","15","0","18","874","705","8","16","8","16","0","18","8600000US92314","ZCTA5 92314"
"5150","110","4118","370","3938","386","33","34","52","76","0","18","68","64","0","18","27","39","0","18","27","39","1032","371","378","212","0","18","6","9","0","18","0","18","648","319","0","18","0","18","0","18","8600000US92315","ZCTA5 92315"
"31768","1723","6069","991","3768","812","1384","466","108","125","297","184","54","80","171","250","287","172","17","32","270","169","25699","1651","15284","1643","54","50","240","209","60","92","0","27","8994","1745","1067","444","855","394","212","166","8600000US92316","ZCTA5 92316"
"7818","100","6124","528","5869","508","22","35","0","18","51","52","0","18","0","18","182","164","0","18","182","164","1694","526","1311","357","0","18","100","117","0","18","0","18","152","157","131","144","27","44","104","133","8600000US92320","ZCTA5 92320"
"1004","320","688","246","658","228","30","48","0","13","0","13","0","13","0","13","0","13","0","13","0","13","316","215","84","102","24","37","0","13","0","13","0","13","208","179","0","13","0","13","0","13","8600000US92321","ZCTA5 92321"
"598","298","560","293","560","293","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","38","59","0","13","0","13","0","13","0","13","0","13","38","59","0","13","0","13","0","13","8600000US92322","ZCTA5 92322"
"56471","818","15732","1199","7748","839","4877","1028","329","166","2141","451","21","112","28","44","588","197","48","48","540","198","40739","1414","23035","1760","94","76","565","421","24","35","100","160","15925","1802","996","428","628","353","368","206","8600000US92324","ZCTA5 92324"
"8174","1109","7016","950","6516","896","109","91","32","51","102","75","0","18","0","18","257","184","19","33","238","177","1158","490","641","267","0","18","41","52","0","18","0","18","476","428","0","18","0","18","0","18","8600000US92325","ZCTA5 92325"
"1253","1043","421","260","347","255","0","13","0","13","13","20","0","13","0","13","61","93","0","13","61","93","832","1016","136","163","0","13","0","13","0","13","0","13","696","1003","0","13","0","13","0","13","8600000US92327","ZCTA5 92327"
"263","89","224","71","208","67","0","13","11","10","5","9","0","13","0","13","0","13","0","13","0","13","39","37","39","37","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","8600000US92328","ZCTA5 92328"
"6","7","6","7","6","7","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","8600000US92332","ZCTA5 92332"
"644","312","625","312","625","312","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","19","22","19","22","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","8600000US92333","ZCTA5 92333"
"98228","2650","18324","1026","11431","837","3617","716","106","80","1548","396","205","185","19","23","1398","437","46","57","1352","434","79904","2718","53092","2819","420","304","512","331","94","77","6","10","23993","2091","1787","486","761","252","1026","419","8600000US92335","ZCTA5 92335"
"89922","1972","40619","1657","17272","1399","11580","1197","129","125","8682","858","435","401","340","236","2181","612","212","130","1969","604","49303","2169","30737","2236","500","297","353","280","203","155","0","30","14789","2014","2721","834","788","253","1933","809","8600000US92336","ZCTA5 92336"
"36609","1299","10760","928","3512","517","3974","693","41","46","2645","574","68","69","91","67","429","168","23","28","406","167","25849","1493","17394","1639","0","27","223","191","10","17","30","47","6960","1256","1232","437","619","249","613","350","8600000US92337","ZCTA5 92337"
"0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","8600000US92338","ZCTA5 92338"
"1046","237","933","224","878","218","0","13","0","13","55","50","0","13","0","13","0","13","0","13","0","13","113","64","113","64","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","8600000US92339","ZCTA5 92339"
"263","145","175","102","175","102","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","88","94","0","13","0","13","0","13","0","13","0","13","72","91","16","24","0","13","16","24","8600000US92341","ZCTA5 92341"
"5946","642","4929","476","4341","562","209","209","17","29","284","181","65","54","13","21","0","18","0","18","0","18","1017","483","814","460","36","58","0","18","0","18","0","18","167","191","0","18","0","18","0","18","8600000US92342","ZCTA5 92342"
"19986","1435","10715","1150","7819","1037","1482","541","122","91","1005","396","0","20","0","20","287","135","0","20","287","135","9271","1281","6073","1040","119","107","351","454","52","50","0","20","2401","950","275","160","112","78","163","141","8600000US92344","ZCTA5 92344"
"79070","1130","42290","1610","34911","1459","4212","1003","647","275","1058","430","246","182","127","118","1089","327","52","50","1037","324","36780","1836","25893","2020","223","147","561","363","84","84","40","57","8558","1368","1421","355","896","268","525","259","8600000US92345","ZCTA5 92345"
"57365","1776","34310","1467","21807","1350","6594","894","149","112","4027","595","143","203","66","80","1524","374","99","98","1425","362","23055","1662","11161","1589","126","117","199","121","248","264","0","30","9817","1387","1504","445","1067","422","437","190","8600000US92346","ZCTA5 92346"
"1791","521","1309","525","1196","488","61","72","14","23","25","29","0","13","0","13","13","22","0","13","13","22","482","256","203","153","0","13","0","13","0","13","0","13","250","203","29","47","29","47","0","13","8600000US92347","ZCTA5 92347"
"6294","943","5146","804","4912","786","75","119","54","55","56","64","0","18","0","18","49","59","0","18","49","59","1148","462","410","197","0","18","0","18","0","18","0","18","651","315","87","142","87","142","0","18","8600000US92352","ZCTA5 92352"
"21475","727","15894","936","8006","818","1126","328","0","24","6078","667","0","24","70","69","614","278","19","29","595","277","5581","806","2851","680","11","19","105","152","12","22","0","24","2325","664","277","160","114","119","163","112","8600000US92354","ZCTA5 92354"
"6155","965","4553","968","3748","776","536","575","149","225","70","92","0","18","0","18","50","33","7","13","43","30","1602","637","1303","609","0","18","8","13","0","18","0","18","282","420","9","15","9","15","0","18","8600000US92356","ZCTA5 92356"
"1068","434","734","349","700","348","0","13","9","14","25","38","0","13","0","13","0","13","0","13","0","13","334","271","306","267","0","13","15","23","0","13","0","13","13","20","0","13","0","13","0","13","8600000US92358","ZCTA5 92358"
"7397","728","4690","551","3785","527","500","323","28","32","270","196","15","25","3","7","89","70","0","18","89","70","2707","575","1798","553","0","18","78","61","10","17","10","16","510","265","301","227","159","161","142","125","8600000US92359","ZCTA5 92359"
"5156","108","4479","272","3451","391","165","181","681","306","58","89","28","31","0","18","96","72","0","18","96","72","677","239","441","195","0","18","63","41","0","18","0","18","92","79","81","92","4","6","77","92","8600000US92363","ZCTA5 92363"
"53","47","48","46","48","46","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","5","8","5","8","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","8600000US92364","ZCTA5 92364"
"2552","532","1961","479","1787","450","72","121","0","13","43","47","0","13","0","13","59","60","0","13","59","60","591","265","512","250","0","13","0","13","0","13","0","13","79","110","0","13","0","13","0","13","8600000US92365","ZCTA5 92365"
"1030","238","541","117","435","117","17","16","49","42","0","13","0","13","0","13","40","37","0","13","40","37","489","217","284","180","2","3","0","13","0","13","0","13","203","124","0","13","0","13","0","13","8600000US92368","ZCTA5 92368"
"14727","1322","10813","956","9660","1017","186","166","177","241","662","411","0","20","0","20","128","105","0","20","128","105","3914","984","2282","852","0","20","0","20","0","20","0","20","1579","660","53","43","53","43","0","20","8600000US92371","ZCTA5 92371"
"4859","632","3850","666","3743","657","58","59","0","13","24","37","0","13","0","13","25","39","0","13","25","39","1009","359","837","348","0","13","0","13","0","13","0","13","172","207","0","13","0","13","0","13","8600000US92372","ZCTA5 92372"
"33279","1141","26533","1365","20675","1072","1838","656","156","115","3047","478","21","36","15","22","781","295","26","41","755","290","6746","813","4073","634","64","59","217","262","119","132","0","27","1744","599","529","191","339","191","190","101","8600000US92373","ZCTA5 92373"
"40494","1012","25558","1237","19436","1131","1940","461","137","86","2909","470","137","164","265","258","734","253","131","118","603","242","14936","1300","8298","1083","93","75","161","95","99","62","0","27","5634","1031","651","339","270","142","381","263","8600000US92374","ZCTA5 92374"
"83613","1863","24128","1511","9578","960","11801","1511","162","106","1147","359","265","407","192","146","983","332","34","39","949","332","59485","1884","41366","2294","1069","534","587","330","65","76","7","11","13890","1933","2501","714","1009","463","1492","589","8600000US92376","ZCTA5 92376"
"19698","1372","8710","846","4100","636","3234","661","0","20","955","421","0","20","154","157","267","171","0","20","267","171","10988","1342","6550","1198","81","100","118","127","28","40","0","20","3472","1057","739","387","417","293","322","229","8600000US92377","ZCTA5 92377"
"139","96","139","96","139","96","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","8600000US92378","ZCTA5 92378"
"5519","750","4513","628","4178","587","28","24","119","81","67","67","48","68","0","18","73","52","0","18","73","52","1006","456","504","252","0","18","3","7","3","7","0","18","401","315","95","153","95","153","0","18","8600000US92382","ZCTA5 92382"
"59","30","57","30","56","29","0","13","1","5","0","13","0","13","0","13","0","13","0","13","0","13","2","4","2","4","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","8600000US92384","ZCTA5 92384"
"181","117","181","117","163","110","0","13","0","13","18","27","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","8600000US92385","ZCTA5 92385"
"1858","605","1502","501","1488","503","0","13","0","13","0","13","0","13","0","13","14","22","0","13","14","22","356","368","240","330","0","13","15","24","0","13","0","13","101","124","0","13","0","13","0","13","8600000US92386","ZCTA5 92386"
"82","38","77","37","77","37","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","5","8","5","8","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","8600000US92389","ZCTA5 92389"
"2335","648","1377","477","1364","477","13","21","0","13","0","13","0","13","0","13","0","13","0","13","0","13","958","471","360","257","0","13","0","13","0","13","0","13","598","447","0","13","0","13","0","13","8600000US92391","ZCTA5 92391"
"52312","1657","26476","1741","15907","1434","7314","993","143","122","1924","552","38","43","124","111","1026","378","30","35","996","367","25836","1934","18917","1822","441","306","111","159","20","33","0","30","5326","1268","1021","540","453","206","568","436","8600000US92392","ZCTA5 92392"
"34350","1650","18192","1549","8703","1068","7191","1582","208","101","1225","412","46","49","139","133","680","239","15","26","665","239","16158","1446","8346","1387","340","397","359","254","201","308","0","27","6083","1503","829","422","390","210","439","305","8600000US92394","ZCTA5 92394"
"43378","1717","26261","1833","17258","1425","5616","1366","103","67","2306","1542","0","27","95","141","883","335","171","218","712","295","17117","1623","12616","1770","133","154","214","133","15","29","0","27","3213","1128","926","374","425","282","501","303","8600000US92395","ZCTA5 92395"
"4833","666","4254","674","4254","674","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","579","300","472","292","0","13","0","13","0","13","0","13","63","70","44","71","0","13","44","71","8600000US92397","ZCTA5 92397"
"1068","508","935","475","842","484","19","30","20","32","1","3","0","13","0","13","53","59","0","13","53","59","133","131","103","129","0","13","0","13","0","13","0","13","15","23","15","24","15","24","0","13","8600000US92398","ZCTA5 92398"
"53219","422","38344","1286","34626","1354","927","377","337","203","894","404","370","365","37","60","1153","416","90","128","1063","396","14875","1314","8487","1367","57","63","209","142","55","54","0","30","5208","1273","859","303","558","252","301","183","8600000US92399","ZCTA5 92399"
"1952","457","721","262","218","114","379","191","0","13","45","58","0","13","24","40","55","84","0","13","55","84","1231","464","513","409","19","20","9","15","0","13","0","13","636","274","54","41","18","29","36","29","8600000US92401","ZCTA5 92401"
"60222","2647","26194","1739","13474","1243","8594","1168","364","232","2015","558","53","57","30","30","1664","523","57","60","1607","520","34028","2234","17173","1799","453","260","180","111","165","169","0","30","14403","1707","1654","551","934","428","720","299","8600000US92404","ZCTA5 92404"
"31075","1999","11089","1124","5939","745","3768","814","124","109","760","344","0","27","0","27","498","199","0","27","498","199","19986","1774","10573","1361","217","158","72","65","168","185","0","27","8269","1418","687","278","285","167","402","211","8600000US92405","ZCTA5 92405"
"55780","2052","25883","1377","14980","1162","6362","893","233","166","2465","596","314","272","186","182","1343","492","26","41","1317","489","29897","1631","14827","1729","253","167","446","233","100","108","0","30","12856","1333","1415","408","601","218","814","353","8600000US92407","ZCTA5 92407"
"14077","1157","6644","799","2465","401","1262","392","16","18","2059","585","7","15","274","266","561","286","0","20","561","286","7433","916","3203","790","45","72","45","42","21","33","0","20","3894","838","225","131","130","109","95","71","8600000US92408","ZCTA5 92408"
"48069","2164","11990","1120","4240","610","5196","844","266","228","1600","447","0","27","101","79","587","262","26","29","561","258","36079","2108","14341","1475","368","227","259","193","148","103","23","37","19891","2149","1049","353","536","223","513","226","8600000US92410","ZCTA5 92410"
"25443","1176","6992","756","1328","408","4720","539","58","62","310","153","246","347","46","66","284","166","9","14","275","164","18451","1125","7079","909","240","135","394","279","0","24","0","24","10272","1049","466","345","293","264","173","198","8600000US92411","ZCTA5 92411"
"21887","1415","10036","910","6712","793","1427","438","136","139","890","339","139","204","201","190","531","282","5","8","526","281","11851","1274","7732","1238","58","63","57","89","38","53","0","24","3572","872","394","214","177","122","217","177","8600000US92501","ZCTA5 92501"
"89783","2419","37251","1755","25490","1705","3096","542","491","421","5429","815","274","258","93","75","2378","658","120","93","2258","636","52532","2445","28270","2270","427","229","535","371","181","193","59","60","21190","1793","1870","540","1438","471","432","262","8600000US92503","ZCTA5 92503"
"53194","2344","26660","1690","19557","1418","3226","949","340","176","1944","569","28","31","116","160","1449","468","147","132","1302","459","26534","1946","18873","1908","121","88","230","166","69","57","22","34","6032","1106","1187","446","589","313","598","318","8600000US92504","ZCTA5 92504"
"48803","1545","21125","1127","13228","987","3073","794","158","119","3373","564","120","106","128","136","1045","290","92","90","953","280","27678","1589","18845","1562","174","114","387","201","81","77","5","7","6954","1025","1232","370","899","300","333","208","8600000US92505","ZCTA5 92505"
"44129","1420","31293","1243","25417","1105","1767","424","179","137","2478","702","23","28","10","15","1419","483","46","41","1373","481","12836","1142","10174","1082","147","157","88","78","79","76","0","27","1832","633","516","271","296","147","220","186","8600000US92506","ZCTA5 92506"
"53791","1978","27053","1307","13690","1049","5347","777","92","66","6522","800","65","81","99","94","1238","305","44","51","1194","301","26738","1631","18885","1780","173","101","297","208","58","44","0","30","6121","974","1204","372","793","316","411","211","8600000US92507","ZCTA5 92507"
"35278","1384","24970","1590","16401","1322","4277","766","151","118","3020","508","119","145","0","27","1002","387","0","27","1002","387","10308","1180","7780","1209","150","162","81","94","35","56","14","22","1454","495","794","499","182","123","612","479","8600000US92508","ZCTA5 92508"
"78700","2252","24755","1245","18092","1162","2761","734","211","165","2541","568","170","135","156","172","824","319","111","110","713","284","53945","2296","25012","2106","384","242","719","362","226","213","42","50","25627","2689","1935","464","1447","425","488","225","8600000US92509","ZCTA5 92509"
"968","251","854","181","677","174","168","135","0","13","9","14","0","13","0","13","0","13","0","13","0","13","114","151","113","150","0","13","1","5","0","13","0","13","0","13","0","13","0","13","0","13","8600000US92518","ZCTA5 92518"
