"B03002_001E","B03002_001M","B03002_002E","B03002_002M","B03002_003E","B03002_003M","B03002_004E","B03002_004M","B03002_005E","B03002_005M","B03002_006E","B03002_006M","B03002_007E","B03002_007M","B03002_008E","B03002_008M","B03002_009E","B03002_009M","B03002_010E","B03002_010M","B03002_011E","B03002_011M","B03002_012E","B03002_012M","B03002_013E","B03002_013M","B03002_014E","B03002_014M","B03002_015E","B03002_015M","B03002_016E","B03002_016M","B03002_017E","B03002_017M","B03002_018E","B03002_018M","B03002_019E","B03002_019M","B03002_020E","B03002_020M","B03002_021E","B03002_021M","GEO_ID","NAME"
"32711","1118","17277","811","11924","715","1049","315","44","44","2949","432","4","7","6","10","1301","371","10","12","1291","372","15434","1100","11171","1280","61","61","406","444","35","33","0","26","3228","579","533","181","183","85","350","154","8600000US91351","ZCTA5 91351"
"47076","1665","12883","777","9219","727","697","265","40","34","2272","440","0","26","83","78","572","169","72","74","500","166","34193","1654","22965","1509","110","79","161","131","147","155","17","28","9825","1305","968","271","417","148","551","233","8600000US91352","ZCTA5 91352"
"32544","862","26686","862","18131","867","1254","369","151","137","5743","618","8","15","83","60","1316","444","22","25","1294","441","5858","613","4293","527","57","52","36","42","168","133","0","26","796","266","508","190","189","88","319","167","8600000US91354","ZCTA5 91354"
"30526","899","23887","1063","18116","1053","982","328","36","36","3272","497","18","20","116","100","1347","399","34","33","1313","398","6639","723","4127","613","116","113","30","30","23","34","0","26","1635","459","708","238","428","201","280","150","8600000US91355","ZCTA5 91355"
"29822","1127","25524","1196","20301","1130","1977","674","5","11","1716","322","6","13","203","115","1316","405","6","10","1310","404","4298","622","2863","506","124","145","44","46","19","38","0","23","1053","371","195","102","124","74","71","55","8600000US91356","ZCTA5 91356"
"43121","924","33089","1022","27994","980","441","201","139","105","3188","509","82","84","44","44","1201","299","89","113","1112","275","10032","1038","7239","896","36","35","166","113","263","267","8","14","1203","636","1117","338","272","134","845","325","8600000US91360","ZCTA5 91360"
"20258","661","18155","598","15884","579","329","190","47","54","1295","291","0","23","0","23","600","221","12","20","588","218","2103","534","1678","468","50","78","21","24","0","23","0","23","269","216","85","69","48","44","37","44","8600000US91361","ZCTA5 91361"
"36604","823","29790","796","24660","793","471","304","112","102","3433","399","7","13","59","52","1048","266","71","55","977","277","6814","734","5603","795","78","80","110","127","38","41","20","31","471","218","494","208","266","163","228","140","8600000US91362","ZCTA5 91362"
"27971","1133","24080","933","19510","771","1575","630","67","61","1883","400","0","23","48","73","997","320","24","39","973","316","3891","705","2326","479","9","14","79","86","21","30","0","23","1299","583","157","96","60","53","97","83","8600000US91364","ZCTA5 91364"
"45970","1634","40059","1507","29496","1437","1899","534","90","76","6328","979","61","57","329","280","1856","415","156","149","1700","395","5911","902","3692","728","33","33","0","26","99","70","0","26","1397","563","690","376","311","194","379","244","8600000US91367","ZCTA5 91367"
"0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","8600000US91371","ZCTA5 91371"
"13853","581","12529","578","9029","622","191","128","0","19","2558","561","17","27","21","23","713","341","49","54","664","336","1324","544","1081","521","0","19","0","19","0","19","78","103","51","51","114","119","42","48","72","109","8600000US91377","ZCTA5 91377"
"19390","759","16520","684","9841","591","734","353","0","19","4714","568","0","19","0","19","1231","523","0","19","1231","523","2870","591","1678","462","26","45","76","115","166","232","0","19","518","356","406","248","129","130","277","195","8600000US91381","ZCTA5 91381"
"29212","728","18299","724","12974","690","1784","351","27","31","2128","285","74","61","209","265","1103","244","41","34","1062","241","10913","651","7000","599","22","20","502","208","131","94","20","19","2454","469","784","293","190","106","594","281","8600000US91384","ZCTA5 91384"
"42034","1379","25389","918","17064","901","2374","444","45","59","4120","431","8","11","136","82","1642","391","42","37","1600","392","16645","1385","10616","1361","177","113","425","382","60","64","14","22","3475","764","1878","727","533","274","1345","682","8600000US91387","ZCTA5 91387"
"19168","978","14214","734","11856","689","370","163","122","157","1368","290","7","11","26","37","465","153","15","23","450","149","4954","762","3459","726","33","46","62","50","12","18","0","19","1046","391","342","145","202","115","140","126","8600000US91390","ZCTA5 91390"
"39755","1212","23370","1095","17849","960","2048","412","8","13","2085","408","14","21","246","263","1120","285","10","15","1110","285","16385","1047","7285","921","119","89","256","197","0","26","32","52","8281","1166","412","152","269","154","143","93","8600000US91401","ZCTA5 91401"
"72059","1804","20156","1012","6703","652","2473","485","65","48","10370","815","48","44","196","183","301","183","26","33","275","180","51903","1748","18045","1636","179","114","309","206","101","64","0","29","32153","1843","1116","360","870","343","246","124","8600000US91402","ZCTA5 91402"
"25156","909","22047","865","17288","867","1644","505","8","15","1967","410","15","23","32","28","1093","234","40","32","1053","230","3109","461","2427","380","101","86","71","106","0","23","0","23","420","172","90","52","23","26","67","44","8600000US91403","ZCTA5 91403"
"55506","2039","20957","1112","13087","856","2561","592","54","48","3967","571","24","26","276","206","988","343","8","14","980","342","34549","2056","10010","1375","177","104","63","61","49","50","0","29","23780","1892","470","210","387","208","83","45","8600000US91405","ZCTA5 91405"
"54890","1543","23737","1164","14422","911","2348","548","100","64","4903","737","7","10","573","296","1384","432","219","294","1165","310","31153","1320","9441","986","128","76","120","94","56","60","0","29","20488","1301","920","322","613","321","307","171","8600000US91406","ZCTA5 91406"
"26111","1029","13013","707","9039","556","1344","520","0","23","1948","392","0","23","7","12","675","183","39","40","636","179","13098","935","7980","930","116","78","7","12","13","21","21","32","4912","886","49","51","3","7","46","50","8600000US91411","ZCTA5 91411"
"33172","1091","28322","1081","22597","1013","2061","688","12","19","2013","437","0","26","87","74","1552","305","77","62","1475","311","4850","812","3732","791","94","89","22","28","0","26","0","26","587","267","415","306","94","99","321","297","8600000US91423","ZCTA5 91423"
"15292","783","13986","749","12398","665","237","131","29","37","836","352","20","32","31","48","435","264","179","195","256","188","1306","506","1007","487","0","19","0","19","0","19","0","19","269","242","30","47","0","19","30","47","8600000US91436","ZCTA5 91436"
"20511","1034","17346","1040","14268","859","459","327","37","61","1484","395","0","23","250","204","848","310","0","23","848","310","3165","584","1763","392","97","100","63","71","155","175","0","23","853","418","234","146","59","56","175","133","8600000US91501","ZCTA5 91501"
"10708","779","7393","655","4983","604","295","172","38","35","1705","435","0","19","142","112","230","138","13","20","217","137","3315","493","2134","462","25","41","0","19","0","19","0","19","1145","365","11","19","0","19","11","19","8600000US91502","ZCTA5 91502"
"26749","1032","20555","985","14517","1007","886","359","73","65","3687","593","8","13","679","476","705","237","85","107","620","223","6194","765","3663","646","74","87","12","13","13","16","0","23","2163","461","269","127","155","110","114","73","8600000US91504","ZCTA5 91504"
"30902","747","23288","834","16991","733","1042","356","183","191","3560","495","4","20","126","121","1382","396","84","76","1298","386","7614","687","5149","679","89","66","225","235","98","86","0","26","1457","368","596","254","242","135","354","232","8600000US91505","ZCTA5 91505"
"18591","766","13605","659","10449","642","230","139","127","98","2225","484","11","17","82","66","481","213","33","37","448","209","4986","667","3246","564","35","41","48","57","17","25","0","19","1140","412","500","209","322","180","178","104","8600000US91506","ZCTA5 91506"
"36841","1537","24066","1179","17370","1118","2636","611","52","75","2645","733","41","48","133","151","1189","312","11","18","1178","312","12775","1023","8679","955","111","88","28","31","31","32","11","17","3210","674","705","371","249","139","456","316","8600000US91601","ZCTA5 91601"
"19672","909","16305","705","12676","800","992","379","29","44","1652","321","37","47","29","33","890","314","44","35","846","312","3367","682","1593","518","29","26","52","68","0","19","51","81","1405","595","237","160","61","58","176","150","8600000US91602","ZCTA5 91602"
"32910","1158","29761","1091","24082","1066","1481","435","87","87","2658","598","72","82","58","66","1323","378","29","32","1294","382","3149","472","2186","460","70","63","13","22","91","94","0","26","548","251","241","120","59","57","182","102","8600000US91604","ZCTA5 91604"
"53113","1876","21608","930","14463","832","1732","387","0","29","4691","542","1","2","86","89","635","254","8","12","627","253","31505","1895","18133","1588","156","171","432","251","16","17","0","29","11819","1345","949","356","308","151","641","325","8600000US91605","ZCTA5 91605"
"44295","1666","20803","1117","15824","1092","1844","465","38","41","2246","456","155","211","44","40","652","196","12","17","640","196","23492","1509","14779","1268","58","57","73","59","40","48","141","186","7664","1195","737","300","602","282","135","71","8600000US91606","ZCTA5 91606"
"30611","1151","24341","1102","19457","1138","1750","531","51","49","1969","341","4","7","93","99","1017","268","0","26","1017","268","6270","725","4485","644","115","180","11","17","0","26","9","14","1106","391","544","229","64","53","480","213","8600000US91607","ZCTA5 91607"
"21","33","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","21","33","21","33","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","8600000US91608","ZCTA5 91608"
"39461","1399","25867","1129","19421","1038","1989","508","59","65","3150","410","0","26","102","145","1146","283","52","50","1094","275","13594","1121","7962","949","35","31","79","50","277","131","7","10","3346","839","1888","618","1306","464","582","350","8600000US91701","ZCTA5 91701"
"62066","879","20454","933","10528","710","1853","368","88","78","6723","744","101","70","77","52","1084","227","108","68","976","218","41612","1132","22354","1532","161","89","871","369","300","113","38","43","15134","1530","2754","759","2409","759","345","111","8600000US91702","ZCTA5 91702"
"76930","175","19516","1157","3110","567","1007","365","141","106","14572","921","362","292","145","104","179","88","21","33","158","79","57414","1148","29272","2268","159","130","1044","474","175","124","0","29","22180","2144","4584","882","4146","827","438","270","8600000US91706","ZCTA5 91706"
"4009","765","2812","637","1219","485","333","157","34","23","851","370","0","12","0","12","375","172","13","17","362","173","1197","307","301","214","0","12","12","15","15","18","0","12","617","251","252","77","200","69","52","38","8600000US91708","ZCTA5 91708"
"80701","49","57499","1505","23786","1429","2860","601","275","171","28142","1297","85","95","90","94","2261","537","106","90","2155","538","23202","1501","14738","1597","146","127","313","237","254","197","0","29","6302","1329","1449","398","768","313","681","275","8600000US91709","ZCTA5 91709"
"91773","1259","43598","1482","22656","1117","4683","628","162","70","12822","920","626","481","69","53","2580","390","92","62","2488","371","48175","1535","27190","2008","156","105","303","163","171","101","59","65","17808","1610","2488","437","1529","305","959","312","8600000US91710","ZCTA5 91710"
"36777","336","27225","688","17854","867","1842","477","187","139","5258","442","12","13","177","197","1895","484","174","129","1721","468","9552","642","5643","810","21","25","165","131","60","72","6","11","2990","698","667","236","243","133","424","215","8600000US91711","ZCTA5 91711"
"34631","1270","12284","763","5992","580","711","335","54","48","4509","525","56","51","131","141","831","328","30","36","801","326","22347","1245","12765","1264","80","80","68","54","117","138","33","51","8179","1223","1105","520","676","478","429","188","8600000US91722","ZCTA5 91722"
"18521","1002","6419","734","3932","596","520","315","75","62","1543","399","0","19","103","114","246","129","57","67","189","107","12102","926","6826","882","28","27","754","744","16","26","0","19","3561","719","917","379","326","175","591","346","8600000US91723","ZCTA5 91723"
"26717","1167","12719","1004","6663","673","949","380","66","54","4375","782","4","8","69","63","593","207","67","74","526","193","13998","1150","8372","1024","162","113","262","224","29","49","17","18","4344","930","812","260","460","195","352","179","8600000US91724","ZCTA5 91724"
"72407","1771","41791","1707","21117","1294","9439","1433","469","362","7999","824","455","327","118","108","2194","538","102","83","2092","534","30616","1808","19429","1690","295","194","238","148","274","222","70","115","7808","1090","2502","767","1319","463","1183","500","8600000US91730","ZCTA5 91730"
"30222","1430","10831","934","1421","338","106","59","21","33","8694","860","437","370","31","37","121","83","24","26","97","81","19391","1197","10057","1284","12","18","324","415","0","26","17","30","7873","1219","1108","460","1066","453","42","49","8600000US91731","ZCTA5 91731"
"62905","1543","21361","1187","2214","445","304","180","172","164","18174","1138","163","104","92","76","242","108","6","12","236","108","41544","1537","23241","1578","91","76","337","327","101","54","22","38","15779","1591","1973","680","1671","660","302","178","8600000US91732","ZCTA5 91732"
"45365","1077","11113","790","1072","251","138","67","61","62","9344","728","279","253","37","44","182","139","5","9","177","138","34252","1002","17642","1480","76","88","287","133","33","41","23","32","15636","1539","555","207","465","184","90","91","8600000US91733","ZCTA5 91733"
"25154","1040","17107","926","11852","799","1381","395","6","8","2979","485","28","32","18","27","843","263","64","63","779","257","8047","784","5289","697","30","34","8","13","13","24","22","37","2073","484","612","276","284","154","328","225","8600000US91737","ZCTA5 91737"
"39875","1453","25286","1586","11658","1223","3961","1022","13","22","8110","1506","0","26","62","82","1482","721","17","27","1465","721","14589","1603","8963","1645","505","525","76","65","188","162","0","26","3917","1083","940","467","524","311","416","260","8600000US91739","ZCTA5 91739"
"25877","841","14982","909","10612","798","727","276","175","132","2548","394","49","46","67","60","804","301","82","88","722","285","10895","904","6924","783","42","31","31","31","120","84","5","8","2817","595","956","328","505","222","451","237","8600000US91740","ZCTA5 91740"
"26794","824","19592","847","14671","828","228","88","24","36","3388","451","88","88","133","110","1060","272","9","14","1051","271","7202","822","4999","827","0","23","59","81","0","23","0","23","1194","471","950","429","698","423","252","138","8600000US91741","ZCTA5 91741"
"85421","1640","15009","834","3258","496","914","261","120","90","10030","775","215","133","224","170","248","129","21","29","227","127","70412","1618","30206","1958","288","183","490","232","179","109","42","61","37778","2229","1429","343","924","277","505","250","8600000US91744","ZCTA5 91744"
"55202","1310","30071","1025","6601","500","562","250","83","56","22085","966","20","25","184","189","536","177","29","24","507","178","25131","1245","13671","944","51","48","306","283","159","83","48","57","9903","1127","993","281","658","219","335","189","8600000US91745","ZCTA5 91745"
"29709","1108","5018","712","966","230","296","158","29","46","3569","646","4","9","68","61","86","75","0","23","86","75","24691","1215","10664","1341","27","48","176","161","70","72","25","39","13211","1479","518","191","349","167","169","81","8600000US91746","ZCTA5 91746"
"47079","1162","34561","1233","3595","419","629","248","152","212","29437","1157","145","143","63","53","540","193","84","66","456","182","12518","896","5630","819","0","26","76","95","29","28","7","10","5958","931","818","285","559","242","259","131","8600000US91748","ZCTA5 91748"
"34129","392","21856","638","16970","926","1118","412","55","55","3057","689","10","16","46","44","600","205","28","43","572","204","12273","641","8283","752","108","92","169","100","88","63","0","26","2305","504","1320","369","737","289","583","235","8600000US91750","ZCTA5 91750"
"35694","2041","13059","1342","7852","945","1496","529","28","28","2586","629","64","51","25","31","1008","549","11","15","997","553","22635","1616","11614","1358","172","109","301","233","44","67","10","18","9328","1727","1166","468","648","325","518","337","8600000US91752","ZCTA5 91752"
"33636","980","22607","852","1343","232","166","115","65","73","20526","803","102","112","18","19","387","150","9","13","378","150","11029","826","3744","739","57","61","54","56","120","103","4","6","6767","999","283","135","170","114","113","86","8600000US91754","ZCTA5 91754"
"26803","990","20578","1011","997","217","56","42","212","171","18925","1043","179","159","0","23","209","111","20","25","189","108","6225","833","2399","556","136","146","0","23","105","89","0","23","3400","674","185","122","103","59","82","103","8600000US91755","ZCTA5 91755"
"307","86","279","72","269","69","6","9","4","6","0","12","0","12","0","12","0","12","0","12","0","12","28","30","27","30","0","12","1","3","0","12","0","12","0","12","0","12","0","12","0","12","8600000US91759","ZCTA5 91759"
"61425","1498","19119","1022","9980","726","3076","686","67","56","4753","717","29","46","100","80","1114","311","117","92","997","307","42306","1769","20963","1893","151","118","365","227","171","137","0","29","18133","1749","2523","781","1428","609","1095","351","8600000US91761","ZCTA5 91761"
"61718","1847","18140","1135","10203","887","2704","573","271","226","3662","617","51","65","139","131","1110","329","87","94","1023","317","43578","1876","19521","1777","355","171","454","257","83","62","76","82","21499","1837","1590","405","1181","350","409","179","8600000US91762","ZCTA5 91762"
"38863","307","11214","746","4898","529","1187","315","179","109","4109","537","100","80","70","66","671","295","28","43","643","292","27649","782","14161","1024","62","46","221","180","12","19","0","26","12408","1099","785","255","458","198","327","201","8600000US91763","ZCTA5 91763"
"56677","1510","16574","1307","8420","800","3262","624","272","204","3228","681","183","203","146","130","1063","314","103","84","960","304","40103","1676","18882","1520","198","126","390","214","228","247","4","8","18568","1672","1833","502","1081","361","752","360","8600000US91764","ZCTA5 91764"
"46593","686","38389","983","8414","861","1888","518","106","120","26849","1051","62","68","37","40","1033","331","0","26","1033","331","8204","713","4716","600","37","58","10","16","79","66","0","26","2721","728","641","253","263","159","378","181","8600000US91765","ZCTA5 91765"
"72348","1576","18374","915","5300","575","2619","450","155","124","9121","779","7","11","193","178","979","240","99","71","880","236","53974","1655","29602","1883","312","178","1385","571","188","168","0","29","20504","2041","1983","585","904","380","1079","433","8600000US91766","ZCTA5 91766"
"50606","1361","16183","1052","7345","619","3707","536","212","174","3809","641","53","86","244","156","813","262","85","117","728","260","34423","1369","17853","1602","166","116","890","459","46","58","27","25","13535","1575","1906","523","1421","538","485","196","8600000US91767","ZCTA5 91767"
"35191","1140","9260","716","4266","510","1796","249","72","71","2460","404","50","50","60","57","556","193","96","98","460","196","25931","1111","12168","1188","93","77","985","452","61","42","27","36","11721","1347","876","374","675","369","201","107","8600000US91768","ZCTA5 91768"
"62703","1028","41900","1203","2736","473","240","93","155","143","38129","1222","5","12","0","29","635","235","43","47","592","228","20803","1276","6848","1007","142","165","212","171","58","59","0","29","13151","1263","392","150","130","99","262","112","8600000US91770","ZCTA5 91770"
"34007","357","22460","785","15667","767","625","315","128","147","4710","720","170","226","26","43","1134","390","137","114","997","356","11547","841","8576","823","31","30","86","118","106","96","0","26","2282","619","466","196","373","177","93","76","8600000US91773","ZCTA5 91773"
"25004","960","18837","908","5127","454","308","142","31","36","12755","929","7","11","143","133","466","126","14","23","452","129","6167","740","2462","526","13","14","122","115","58","42","0","23","3186","680","326","147","226","120","100","68","8600000US91775","ZCTA5 91775"
"38664","889","28012","1229","2765","470","168","90","23","23","24569","1228","70","83","12","15","405","222","0","26","405","222","10652","1092","3274","576","31","28","30","34","40","42","0","26","6807","1065","470","202","232","162","238","129","8600000US91776","ZCTA5 91776"
"35133","815","28019","914","5103","495","217","151","103","77","21806","974","182","161","9","14","599","216","86","95","513","197","7114","809","3084","652","11","16","34","40","89","84","0","26","3415","832","481","263","344","248","137","97","8600000US91780","ZCTA5 91780"
"26090","777","19097","684","14021","737","725","201","84","70","3249","425","0","23","29","37","989","316","100","106","889","297","6993","603","4989","686","0","23","79","68","22","24","0","23","1355","451","548","233","356","178","192","145","8600000US91784","ZCTA5 91784"
"53697","656","26761","1041","17431","901","3509","565","53","41","3934","530","72","92","215","139","1547","361","63","57","1484","351","26936","1116","15079","1283","279","262","352","255","107","122","24","28","9343","1246","1752","443","863","294","889","284","8600000US91786","ZCTA5 91786"
"44440","914","34626","976","5051","465","1489","449","68","68","26920","1119","106","146","19","21","973","321","46","31","927","319","9814","757","4903","596","27","30","187","155","242","113","15","25","3741","649","699","234","386","169","313","161","8600000US91789","ZCTA5 91789"
"45444","1192","18091","924","5325","455","1122","293","118","82","10063","734","359","254","151","192","953","273","102","111","851","266","27353","1182","12682","1100","157","100","347","215","167","116","0","26","12461","1349","1539","418","1063","376","476","182","8600000US91790","ZCTA5 91790"
"33397","1072","16226","1015","5013","536","1263","438","14","23","8932","782","9","15","169","215","826","265","24","40","802","254","17171","1061","7552","864","29","27","165","137","78","79","0","26","8061","1075","1286","388","853","399","433","204","8600000US91791","ZCTA5 91791"
"29619","863","16767","945","2012","301","1909","433","19","31","12343","919","63","61","16","24","405","163","33","40","372","152","12852","1028","5374","946","58","70","64","74","187","115","14","21","6387","930","768","289","654","277","114","99","8600000US91792","ZCTA5 91792"
"54768","973","36329","1263","5052","479","1234","445","189","105","28555","1023","201","231","115","171","983","355","82","103","901","346","18439","1092","6630","792","158","83","119","66","184","98","8","12","10383","1315","957","326","457","194","500","241","8600000US91801","ZCTA5 91801"
"29567","938","17595","922","2431","321","483","203","56","45","14231","947","10","13","35","31","349","109","0","23","349","109","11972","762","5247","669","19","35","36","34","52","37","0","23","6403","817","215","104","109","65","106","76","8600000US91803","ZCTA5 91803"
"18162","1023","15437","989","13927","900","299","167","221","96","484","251","13","22","0","19","493","274","4","10","489","274","2725","550","2018","448","48","57","176","165","14","25","0","19","195","105","274","154","154","116","120","90","8600000US91901","ZCTA5 91901"
"18896","1201","10275","871","6064","630","602","269","0","19","2790","679","146","185","28","35","645","280","34","39","611","275","8621","1011","6805","1048","29","46","38","43","260","247","16","26","814","347","659","268","153","119","506","263","8600000US91902","ZCTA5 91902"
"1472","513","1218","495","928","494","87","79","108","61","0","12","5","9","5","10","85","61","0","12","85","61","254","203","169","191","0","12","25","21","0","12","0","12","24","38","36","57","15","23","21","34","8600000US91905","ZCTA5 91905"
"4428","939","2553","630","2232","624","48","60","230","93","4","9","0","12","0","12","39","32","4","10","35","32","1875","789","890","441","1","4","11","25","0","12","0","12","771","700","202","154","78","111","124","115","8600000US91906","ZCTA5 91906"
"74855","2020","28433","1146","16375","854","2708","466","73","65","7311","762","246","144","23","35","1697","373","10","17","1687","373","46422","1976","38227","1785","438","239","184","127","250","113","30","36","5474","772","1819","400","943","273","876","279","8600000US91910","ZCTA5 91910"
"84026","2624","23439","1816","12476","1237","2373","633","30","21","7198","1329","427","306","36","53","899","270","5","8","894","270","60587","2280","48418","2128","561","460","213","98","514","319","218","178","8701","1191","1962","444","1167","365","795","219","8600000US91911","ZCTA5 91911"
"54114","2857","27550","2132","6981","1140","2852","741","0","29","15519","1757","187","221","172","205","1839","617","0","29","1839","617","26564","2533","21356","2526","228","187","311","491","401","276","0","29","2913","964","1355","448","568","273","787","386","8600000US91913","ZCTA5 91913"
"17379","1119","8796","826","2939","522","1045","367","6","9","3880","649","81","111","0","19","845","304","0","19","845","304","8583","944","6730","945","134","138","0","19","87","73","58","89","979","688","595","282","136","120","459","285","8600000US91914","ZCTA5 91914"
"33485","1669","17006","1363","4662","634","1722","569","23","35","7702","1046","102","103","454","595","2341","829","445","379","1896","600","16479","1534","12660","1541","322","311","199","240","421","281","0","26","1719","1003","1158","491","559","360","599","334","8600000US91915","ZCTA5 91915"
"1939","422","1702","392","1603","413","5","11","21","19","0","12","0","12","8","12","65","73","0","12","65","73","237","117","157","91","6","13","0","12","0","12","0","12","74","84","0","12","0","12","0","12","8600000US91916","ZCTA5 91916"
"986","416","590","340","322","177","12","21","0","12","99","148","144","216","0","12","13","39","0","12","13","39","396","200","297","193","0","12","0","12","0","12","0","12","85","84","14","22","14","22","0","12","8600000US91917","ZCTA5 91917"
"613","358","535","300","535","300","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","78","117","78","117","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","8600000US91931","ZCTA5 91931"
"26492","248","12967","745","8187","579","1130","358","152","129","2277","413","0","23","0","23","1221","453","4","7","1217","452","13525","722","10893","886","155","205","174","155","184","161","4","9","1446","354","669","363","226","97","443","349","8600000US91932","ZCTA5 91932"
"323","150","166","128","131","117","0","12","35","53","0","12","0","12","0","12","0","12","0","12","0","12","157","154","157","154","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","8600000US91934","ZCTA5 91934"
"8550","773","6528","651","5705","594","202","113","0","17","416","309","7","10","88","117","110","68","0","17","110","68","2022","490","1580","463","0","17","59","84","8","12","0","17","194","130","181","167","117","147","64","63","8600000US91935","ZCTA5 91935"
"31918","1243","24628","1121","18666","949","2625","634","16","19","1721","327","124","128","60","55","1416","364","60","80","1356","353","7290","961","4719","811","54","64","147","135","177","196","0","26","1501","541","692","251","200","106","492","234","8600000US91941","ZCTA5 91941"
"40151","868","31058","1017","23805","1044","2400","658","42","41","2979","694","114","99","31","39","1687","456","5","10","1682","453","9093","1011","5795","921","177","158","239","190","137","190","31","44","1639","489","1075","327","353","232","722","288","8600000US91942","ZCTA5 91942"
"27236","260","15243","822","7608","574","3992","579","61","69","2179","362","125","80","18","31","1260","501","15","18","1245","503","11993","806","8758","998","159","108","97","88","59","58","5","22","2461","712","454","265","284","236","170","137","8600000US91945","ZCTA5 91945"
"130","182","130","182","130","182","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","8600000US91948","ZCTA5 91948"
"62859","401","22520","1242","7287","884","2658","458","112","84","11093","1131","338","146","13","14","1019","281","68","59","951","285","40339","1287","33600","1418","267","172","222","136","132","123","17","28","5215","764","886","271","429","194","457","174","8600000US91950","ZCTA5 91950"
"2106","567","1485","254","1352","258","19","26","11","17","32","42","0","12","0","12","71","60","4","10","67","59","621","482","422","492","16","22","6","9","0","12","0","12","160","124","17","24","17","24","0","12","8600000US91962","ZCTA5 91962"
"1182","415","401","238","401","238","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","781","313","664","305","0","12","0","12","0","12","0","12","117","189","0","12","0","12","0","12","8600000US91963","ZCTA5 91963"
"64750","1690","34857","1788","17993","1076","8140","1029","132","119","5408","736","509","312","32","42","2643","399","75","57","2568","393","29893","1821","20346","1702","156","90","218","173","294","161","39","41","7139","1068","1701","379","842","272","859","268","8600000US91977","ZCTA5 91977"
"10506","651","6933","711","4467","582","1199","512","36","30","667","262","11","17","0","19","553","333","0","19","553","333","3573","653","2472","606","67","109","9","14","0","19","0","19","706","361","319","201","108","76","211","189","8600000US91978","ZCTA5 91978"
"0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","8600000US91980","ZCTA5 91980"
"5160","896","3805","883","3309","880","83","69","13","22","235","187","0","17","11","16","154","106","0","17","154","106","1355","273","865","358","0","17","0","17","0","17","0","17","354","307","136","113","65","79","71","80","8600000US92003","ZCTA5 92003"
"2299","561","1718","439","1605","426","112","185","0","12","1","2","0","12","0","12","0","12","0","12","0","12","581","393","520","391","0","12","0","12","0","12","0","12","1","2","60","93","60","93","0","12","8600000US92004","ZCTA5 92004"
"11417","662","10130","630","9427","648","73","73","0","19","354","141","0","19","28","33","248","162","0","19","248","162","1287","332","901","307","0","19","21","33","0","19","0","19","188","176","177","117","73","71","104","92","8600000US92007","ZCTA5 92007"
"27151","1112","22202","1142","19629","1095","163","111","85","83","1128","348","54","67","69","85","1074","517","18","30","1056","527","4949","705","4262","703","43","37","8","12","26","30","6","9","327","250","277","120","186","92","91","68","8600000US92008","ZCTA5 92008"
"46612","945","41881","1185","36667","1257","265","148","22","36","3182","540","71","73","171","265","1503","429","0","26","1503","429","4731","905","3617","830","35","45","14","26","0","26","0","26","562","333","503","342","157","178","346","291","8600000US92009","ZCTA5 92009"
"16346","1073","14038","1015","10641","824","377","310","64","75","2352","614","0","19","0","19","604","260","0","19","604","260","2308","945","1995","935","0","19","0","19","0","19","0","19","105","91","208","230","28","32","180","218","8600000US92010","ZCTA5 92010"
"24144","913","20295","870","16804","900","147","204","0","23","2409","437","131","138","117","159","687","230","9","14","678","231","3849","768","3385","865","0","23","15","23","60","107","0","23","345","278","44","44","34","41","10","17","8600000US92011","ZCTA5 92011"
"13568","554","12594","651","10886","712","185","138","0","19","965","307","19","31","8","13","531","242","0","19","531","242","974","385","746","359","0","19","0","19","0","19","0","19","120","115","108","109","83","108","25","28","8600000US92014","ZCTA5 92014"
"43272","1634","34081","1436","29534","1378","1298","438","126","47","1152","384","102","81","117","133","1752","377","109","98","1643","375","9191","1063","5986","973","160","197","251","161","39","63","18","30","1730","703","1007","343","567","293","440","196","8600000US92019","ZCTA5 92019"
"59743","1302","44590","1468","36509","1712","3036","716","66","46","2083","415","134","104","497","404","2265","473","23","19","2242","470","15153","1027","9362","996","210","119","72","77","19","27","28","32","4495","838","967","318","402","197","565","235","8600000US92020","ZCTA5 92020"
"70148","2429","51440","2191","41539","1843","3272","566","303","206","2558","669","637","432","202","145","2929","739","43","34","2886","738","18708","1850","10409","1686","720","484","199","198","45","68","0","29","6129","1320","1206","397","626","283","580","237","8600000US92021","ZCTA5 92021"
"51381","665","43988","920","39476","1031","413","228","119","86","2221","359","35","49","25","21","1699","312","9","15","1690","313","7393","911","5200","799","27","42","23","27","37","38","0","29","1605","628","501","277","170","145","331","222","8600000US92024","ZCTA5 92024"
